kind,id,occupation_title,task_text
micro,6581,Pipelayers,Assess pipe material specifications — Review material standards and specifications for new pipe installations.
onet,13028,Drilling and boring machine tool setters operators and tenders metal and plastic,"Change worn cutting tools, using wrenches.Related occupations — Change worn cutting tools, using wrenches."
onet,11832,Electric motor power tool and related repairers,"Verify and adjust alignments and dimensions of parts, using gauges and tracing lathes."
micro,2443,History teachers postsecondary,Update technology tools — Research and evaluate new educational technology tools for classroom use.
micro,1290,Biological scientists all other,Presentation preparation — Create and rehearse a presentation on a Life Physical and Social Science topic.
onet,10413,Statistical assistants,"Compute and analyze data, using statistical formulas and computers or calculators."
micro,599,Computer network support specialists,Provide training on network monitoring tools — Teach clients how to use monitoring software effectively.
micro,9007,Railroad brake signal and switch operators and locomotive firers,Assist in troubleshooting signal issues — Support troubleshooting efforts when signal issues occur.
onet,12925,Food batchmakers,Formulate or modify recipes for specific kinds of food products.Related occupations — Formulate or modify recipes for specific kinds of food products.
micro,1298,Conservation scientists,Collect field data from protected areas — Gather and organize field observations and biodiversity records from selected conservation sites.
onet,2864,Industrial-organizational psychologists,Conduct presentations on research findings for clients or at research meetings.
onet,14597,Paper goods machine setters operators and tenders,"Place rolls of paper or cardboard on machine feed tracks, and thread paper through gluing, coating,  — Place rolls of paper or cardboard on machine feed tracks, and thread paper through gluing, coating, and slitting rollers."
micro,8547,Cutting and slicing machine setters operators and tenders,Perform routine maintenance — Carry out scheduled maintenance to prevent breakdowns and ensure smooth production.
onet,739,Funeral home managers,"Complete and maintain records, such as state-required documents, tracking documents, or product inve — Complete and maintain records, such as state-required documents, tracking documents, or product inventories."
onet,6414,Nurse midwives,Develop and implement individualized plans for health care management.
onet,9108,Cashiers,Monitor checkout stations to ensure they have adequate cash available and are staffed appropriately.
onet,7280,Psychiatric aides,Complete physical checks and monitor patients to detect unusual or harmful behavior and report obser — Complete physical checks and monitor patients to detect unusual or harmful behavior and report observations to professional staff.
micro,5529,Switchboard operators including answering service,Answer incoming calls — Manage incoming telephony calls and route them appropriately
onet,6395,Nurse anesthetists,"Perform pre-anesthetic screenings, including physical evaluations and patient interviews, and docume — Perform pre-anesthetic screenings, including physical evaluations and patient interviews, and document results."
micro,5851,Reservation and transportation ticket agents and travel clerks,Process check-in procedures — Coordinate check-in times and manage guest check-in requests
micro,6489,Operating engineers and other construction equipment operators,Generate equipment repair cost estimates — Calculate potential repair costs for construction equipment.
onet,3031,Historians,"Trace historical development in a particular field, such as social, cultural, political, or diplomat — Trace historical development in a particular field, such as social, cultural, political, or diplomatic history."
onet,11712,Computer automated teller and office machine repairers,"Disassemble machines to examine parts, such as wires, gears, or bearings for wear or defects, using  — Disassemble machines to examine parts, such as wires, gears, or bearings for wear or defects, using hand or power tools and measuring devices."
onet,14614,Tire builders,"Inspect worn tires for faults, cracks, cuts, and nail holes, and to determine if tires are suitable  — Inspect worn tires for faults, cracks, cuts, and nail holes, and to determine if tires are suitable for retreading."
onet,7221,Home health and personal care aides,"Plan, shop for, or prepare nutritious meals or assist families in planning, shopping for, or prepari — Plan, shop for, or prepare nutritious meals or assist families in planning, shopping for, or preparing nutritious meals."
micro,8090,Print binding and finishing workers,Inspect print binding quality — Check for consistency and adhesion of printed materials on finished products.
micro,9153,Traffic technicians,Train new traffic technicians — Provide hands-on training on equipment and safety procedures.
onet,10096,Postal service clerks,"Provide customers with assistance in filing claims for mail theft, or lost or damaged mail."
onet,3830,Engineering teachers postsecondary,"Maintain student attendance records, grades, and other required records."
onet,4569,Recreation and fitness studies teachers postsecondary,Participate in campus and community events.
onet,1314,Tax preparers,"Compute taxes owed or overpaid, using adding machines or personal computers, and complete entries on — Compute taxes owed or overpaid, using adding machines or personal computers, and complete entries on forms, following tax form instructions and tax tables."
micro,8091,Print binding and finishing workers,Clean printing equipment — Remove excess ink and debris from printing machines to maintain efficiency.
onet,3681,Judges magistrate judges and magistrates,Issue arrest warrants.
onet,11099,Plumbers pipefitters and steamfitters,"Install fixtures, appliances, or equipment designed to reduce water or energy consumption."
onet,14487,Computer numerically controlled tool programmers,Modify existing programs to enhance efficiency.Related occupations — Modify existing programs to enhance efficiency.
onet,4820,Career/technical education teachers secondary school,Keep informed about trends in education and subject matter specialties.
