kind,id,occupation_title,task_text
micro,4688,Food preparation workers,Monitor temperature logs — Ensure refrigeration units maintain proper temperatures.
onet,5184,Library technicians,"Train other staff, volunteers, or student assistants and schedule and supervise their work."
micro,8876,Ambulance drivers and attendants except emergency medical technicians,Patient follow-up scheduling — Automate scheduling of post-discharge appointments.
micro,1065,Mechanical drafters,Create 3D CAD models from 2D drawings — Convert architectural and engineering drawings into detailed mechanical draft models.
onet,13159,Model makers metal and plastic,"Devise and construct tools, dies, molds, jigs, and fixtures, or modify existing tools and equipment."
micro,2549,Middle school teachers except special and career/technical education,Update student records — Ensure accurate and up-to-date student information is maintained
micro,7982,Tool and die makers,Update tooling drawings — Create and update detailed drawings for new tooling.
onet,5467,Merchandise displayers and window trimmers,"Store, pack, and maintain inventory records of props, products, or display items."
micro,5474,Sales engineers,Prepare presentation slides — Create visual slides for internal presentations.
onet,13995,Chemical plant and system operators,"Record operating data, such as process conditions, test results, or instrument readings.Related occu — Record operating data, such as process conditions, test results, or instrument readings."
onet,15032,Subway and streetcar operators,"Report delays, mechanical problems, and emergencies to supervisors or dispatchers, using radios.Rela — Report delays, mechanical problems, and emergencies to supervisors or dispatchers, using radios."
onet,11730,Computer automated teller and office machine repairers,"Lay cable and hook up electrical connections between machines, power sources, and phone lines."
micro,3420,Physician assistants,Update inventory for medical supplies — Track and reorder supplies based on usage patterns.
onet,3458,Mental health and substance abuse social workers,"Counsel clients in individual or group sessions to assist them in dealing with substance abuse, ment — Counsel clients in individual or group sessions to assist them in dealing with substance abuse, mental or physical illness, poverty, unemployment, or physical abuse."
onet,13605,Sewers hand,"Sew buttonholes, or add lace or other trimming.Related occupations — Sew buttonholes, or add lace or other trimming."
micro,2817,Art directors,"Coordinate cross-departmental meetings — Schedule and manage meetings with marketing, sales, and product teams."
micro,2826,Craft artists,Track sales performance — Monitor and analyze sales data for craft products
onet,5863,Court reporters and simultaneous captioners,File a legible transcript of records of a court case with the court clerk's office.
micro,3206,Audio and video technicians,Prepare backup equipment — Ensure backup microphones and cameras are ready in case of equipment failure.
onet,8152,Bartenders,"Serve wine, and bottled or draft beer."
micro,1770,Occupational health and safety specialists,Monitor chemical exposure risks — Track and report on potential chemical hazards.
micro,9129,Automotive and watercraft service attendants,Coordinate with fleet management for scheduling — Assist in aligning service appointments with fleet availability.
onet,6209,Physical therapists,"Plan, prepare, or carry out individually designed programs of physical treatment to maintain, improv — Plan, prepare, or carry out individually designed programs of physical treatment to maintain, improve, or restore physical functioning, alleviate pain, or prevent physical dysfunction in patients."
onet,12627,Locksmiths and safe repairers,Install alarm and electronic access systems.Related occupations — Install alarm and electronic access systems.
micro,1949,Community and social service specialists all other,Develop partnership strategies — Identify and engage potential partners for community projects.
onet,7570,First-line supervisors of firefighting and prevention workers,"Maintain fire suppression equipment in good condition, checking equipment periodically to ensure tha — Maintain fire suppression equipment in good condition, checking equipment periodically to ensure that it is ready for use."
onet,3317,Occupational health and safety technicians,"Provide consultation to organizations or agencies on the workplace application of safety principles, — Provide consultation to organizations or agencies on the workplace application of safety principles, practices, or techniques."
onet,3183,Hydrologic technicians,"Analyze ecological data about the impact of pollution, erosion, floods, and other environmental prob — Analyze ecological data about the impact of pollution, erosion, floods, and other environmental problems on bodies of water."
micro,1550,Urban and regional planners,Support policy development — Assist policymakers in drafting urban development policies.
onet,7075,Medical records specialists,Scan patients' health records into electronic formats.
micro,5995,Weighers measurers checkers and samplers recordkeeping,Report generation — Generate daily summary reports of weighing and sampling activities.
micro,5764,Interviewers except eligibility and loan,Create interview scheduling — Coordinate interview times across multiple locations.
onet,2307,Electrical and electronic engineering technologists and technicians,"Construct and evaluate electrical components for consumer electronics applications such as fuel cell — Construct and evaluate electrical components for consumer electronics applications such as fuel cells for consumer electronic devices, power saving devices for computers or televisions, or energy efficient power chargers."
onet,1333,Computer systems analysts,Consult with management to ensure agreement on system principles.
micro,1862,Healthcare social workers,Facilitate community meetings — Organize and moderate community forums to discuss local issues.
onet,8711,Locker room coatroom and dressing room attendants,Attend to needs of athletic teams in clubhouses.
onet,1911,Computer hardware engineers,Provide training and support to system designers and users.
micro,7537,Commercial divers,Coordinate with suppliers for parts — Order and manage procurement of maintenance materials and components.
micro,4597,First-line supervisors of food preparation and serving workers,Analyze customer feedback — Collect and analyze customer comments to identify service improvement areas.
micro,2813,Art directors,Draft creative briefs — Prepare and submit briefs for upcoming projects.
onet,11827,Electric motor power tool and related repairers,Lubricate moving parts.
onet,1990,Health and safety engineers except mining safety engineers and inspectors,Evaluate product designs for safety.
micro,9492,Managers all other,Monitor project timelines — Track project milestones and deadlines.
onet,2621,Foresters,Subcontract with loggers or pulpwood cutters for tree removal and to aid in road layout.
micro,630,Database administrators,Generate database documentation — Create or update documentation for database structures.
onet,6840,Radiologic technologists and technicians,"Set up examination rooms, ensuring that all necessary equipment is ready."
onet,429,Construction managers,"Secure third-party verification from sources, such as Leadership in Energy Efficient Design (LEED),  — Secure third-party verification from sources, such as Leadership in Energy Efficient Design (LEED), to ensure responsible design and building activities or to achieve favorable LEED ratings for building projects."
onet,2323,Electro-mechanical and mechatronics technologists and technicians,Prepare written documentation of electromechanical test results.
onet,7233,Nursing assistants,"Lift or assist others to lift patients to move them on or off beds, examination tables, surgical tab — Lift or assist others to lift patients to move them on or off beds, examination tables, surgical tables, or stretchers."
