kind,id,occupation_title,task_text
micro,9019,Railroad conductors and yardmasters,Analyze passenger flow patterns — Identify trends in passenger movement to improve service efficiency.
micro,8793,Production workers all other,Assist with shift planning — Coordinate shift schedules with production needs and team availability.
micro,3957,Veterinary technologists and technicians,Perform inventory audits — Track and update inventory of veterinary supplies.
onet,13226,Multiple machine tool setters operators and tenders metal and plastic,Read blueprints or job orders to determine product specifications and tooling instructions and to pl — Read blueprints or job orders to determine product specifications and tooling instructions and to plan operational sequences.
micro,6925,Explosives workers ordnance handling experts and blasters,Inspect blaster ammunition inventory — Check inventory levels and expiration dates for blaster ammunition.
onet,4809,Career/technical education teachers secondary school,"Use computers, audio-visual aids, and other equipment and materials to supplement presentations."
onet,6715,Acupuncturists,"Identify correct anatomical and proportional point locations based on patients' anatomy and position — Identify correct anatomical and proportional point locations based on patients' anatomy and positions, contraindications, and precautions related to treatments, such as intradermal needles, moxibustion, electricity, guasha, or bleeding."
micro,7515,Wind turbine service technicians,Perform preventive maintenance planning — Schedule future maintenance tasks based on usage data.
onet,4147,Psychology teachers postsecondary,"Prepare course materials, such as syllabi, homework assignments, and handouts."
onet,8379,Maids and housekeeping cleaners,"Observe precautions required to protect hotel and guest property and report damage, theft, and found — Observe precautions required to protect hotel and guest property and report damage, theft, and found articles to supervisors."
micro,8213,Textile knitting and weaving machine setters operators and tenders,Inspect weaving machine — Check for wear and tear on loom components.
onet,2741,Materials scientists,Visit suppliers of materials or users of products to gather specific information.
onet,7364,Physical therapist aides,Arrange treatment supplies to keep them in order.
micro,963,Marine engineers and naval architects,Review hull design specifications — Analyze current hull design standards and suggest improvements.
micro,9271,Machine feeders and offbearers,Log feed rates and offbearer counts — Record machine performance metrics regularly for analysis.
micro,4634,Cooks private household,Prepare cleanup checklist — Create a list of tasks and tools needed for the next day.
onet,5783,Editors,"Verify facts, dates, and statistics, using standard reference sources."
micro,6040,Secretaries and administrative assistants except legal medical and executive,Prepare expense reports — Gather and categorize expense receipts for the month.
micro,3949,Surgical technologists,Patient Flow Coordination — Ensure smooth handoff of surgical technologists during procedures.
onet,7034,Ophthalmic medical technicians,Assist patients to insert or remove contact lenses.
onet,6276,Respiratory therapists,"Determine requirements for treatment, such as type, method and duration of therapy, precautions to b — Determine requirements for treatment, such as type, method and duration of therapy, precautions to be taken, or medication and dosages, compatible with physicians' orders."
onet,9950,Human resources assistants except payroll and timekeeping,Process and review employment applications to evaluate qualifications or eligibility of applicants.
micro,9162,Transportation inspectors,Conduct hazard identification — Identify potential hazards in transportation operations and suggest mitigations.
onet,10206,Legal secretaries and administrative assistants,"Mail, fax, or arrange for delivery of legal correspondence to clients, witnesses, and court official — Mail, fax, or arrange for delivery of legal correspondence to clients, witnesses, and court officials."
micro,4598,First-line supervisors of food preparation and serving workers,Coordinate inventory checks — Check ingredient stock levels and place orders when necessary.
onet,4452,English language and literature teachers postsecondary,Act as advisers to student organizations.
micro,7234,Farm equipment mechanics and service technicians,Analyze equipment performance data — Use data to assess the performance of installed equipment and recommend adjustments.
onet,9771,Customer service representatives,Check to ensure that appropriate changes were made to resolve customers' problems.
micro,584,Computer and information research scientists,Evaluate research methodology — Review study designs and assess their validity.
micro,903,Electrical engineers,Review electrical schematics — Analyze and verify the accuracy of recent electrical schematics for compliance.
onet,14704,Airline pilots copilots and flight engineers,"Perform minor maintenance work, or arrange for major maintenance.Related occupations — Perform minor maintenance work, or arrange for major maintenance."
micro,6260,Forest and conservation workers,Field safety checks — Perform routine safety inspections for workers on forest sites
micro,2749,Librarians and media collections specialists,Support digital preservation — Monitor and manage digital assets for long-term access.
onet,14776,Airfield operations specialists,"Receive and post weather information and flight plan data, such as air routes or arrival and departu — Receive and post weather information and flight plan data, such as air routes or arrival and departure times."
onet,2715,Atmospheric and space scientists,"Create visualizations to illustrate historical or future changes in the Earth's climate, using paleo — Create visualizations to illustrate historical or future changes in the Earth's climate, using paleoclimate or climate geographic information systems (GIS) databases."
onet,5106,Curators,"Negotiate and authorize purchase, sale, exchange, or loan of collections."
micro,5103,Barbers,Client intake interview — Gather client information and service preferences during the first visit.
micro,5036,Locker room coatroom and dressing room attendants,Monitor and report coatroom cleanliness — Check coatroom hygiene levels and document findings.
micro,8016,Heat treating equipment setters operators and tenders metal and plastic,Operate heat treating equipment — Manually load metal and plastic into heat treating equipment and monitor the process.
micro,4505,Gambling surveillance officers and gambling investigators,Document surveillance findings — Compile and archive all surveillance data for legal compliance.
micro,7155,Security and fire alarm systems installers,Verify alarm coverage — Confirm that all areas are adequately covered by the installed fire alarm system.
micro,4666,Cooks all other,"Set table — Arrange plates, glasses, and utensils for proper presentation."
