kind,id,occupation_title,task_text
micro,5160,Skincare specialists,Prepare client consultation notes — Draft concise notes after each client session for follow-up.
onet,8283,Hosts and hostesses restaurant lounge and coffee shop,Take and prepare to-go orders.
onet,2726,Chemists,"Direct, coordinate, or advise personnel in test procedures for analyzing components or physical prop — Direct, coordinate, or advise personnel in test procedures for analyzing components or physical properties of materials."
onet,12993,Cutting punching and press machine setters operators and tenders metal and plastic,"Examine completed workpieces for defects, such as chipped edges or marred surfaces and sort defectiv — Examine completed workpieces for defects, such as chipped edges or marred surfaces and sort defective pieces according to types of flaws."
onet,11567,Earth drillers except oil and gas,"Monitor drilling operations, by checking gauges and listening to equipment to assess drilling condit — Monitor drilling operations, by checking gauges and listening to equipment to assess drilling conditions and to determine the need to adjust drilling or alter equipment."
micro,4058,Athletic trainers,Perform injury prevention education — Design and deliver training modules on injury prevention.
micro,3356,Prosthodontists,Develop a prosthetic inventory system — Organize and manage prosthetic supplies and stock levels.
onet,1034,Compensation benefits and job analysis specialists,Advise staff of individuals' qualifications.
onet,14033,Petroleum pump system operators refinery operators and gaugers,"Patrol units to monitor the amount of oil in storage tanks, and to verify that activities and operat — Patrol units to monitor the amount of oil in storage tanks, and to verify that activities and operations are safe, efficient, and in compliance with regulations."
onet,7755,Detectives and criminal investigators,Participate or assist in raids and arrests.
micro,381,Business operations specialists all other,Assess employee training needs — Analyze training requirements based on performance data.
onet,965,Meeting convention and event planners,"Consult with customers to determine objectives and requirements for events, such as meetings, confer — Consult with customers to determine objectives and requirements for events, such as meetings, conferences, and conventions."
micro,9209,Crane and tower operators,Conduct safety briefings — Deliver safety protocols to tower operators and crane crews.
onet,482,Education administrators kindergarten through secondary,"Develop partnerships with businesses, communities, and other organizations to help meet identified e — Develop partnerships with businesses, communities, and other organizations to help meet identified educational needs and to provide school-to-work programs."
onet,14769,Airfield operations specialists,"Coordinate with agencies to meet aircrew requirements for billeting, messing, refueling, ground tran — Coordinate with agencies to meet aircrew requirements for billeting, messing, refueling, ground transportation, and transient aircraft maintenance."
onet,302,Transportation storage and distribution managers,"Prepare management recommendations, such as proposed fee and tariff increases or schedule changes."
onet,14987,Railroad brake signal and switch operators and locomotive firers,Monitor trains as they go around curves to detect dragging equipment and smoking journal boxes.Relat — Monitor trains as they go around curves to detect dragging equipment and smoking journal boxes.
onet,15383,Stockers and order fillers,"Pack and unpack items to be stocked on shelves in stockrooms, warehouses, or storage yards.Related o — Pack and unpack items to be stocked on shelves in stockrooms, warehouses, or storage yards."
micro,9314,Gas compressor and gas pumping station operators,Verify emergency shutdown systems — Test emergency shutdown procedures at gas stations.
onet,3779,Mathematical science teachers postsecondary,"Initiate, facilitate, and moderate classroom discussions."
micro,1302,Conservation scientists,Analyze stakeholder feedback — Compile and interpret feedback from conservation stakeholders to inform future actions.
micro,9227,Dredge operators,Communicate with stakeholders — Inform project stakeholders about progress and risks.
onet,9981,Reservation and transportation ticket agents and travel clerks,Confer with customers to determine their service requirements and travel preferences.
onet,5458,Merchandise displayers and window trimmers,"Select themes, lighting, colors, or props to be used."
