kind,id,occupation_title,task_text
onet,12334,Home appliance repairers,Contact supervisors or offices to receive repair assignments.Related occupations — Contact supervisors or offices to receive repair assignments.
onet,4155,Psychology teachers postsecondary,Collaborate with colleagues to address teaching and research issues.
micro,2043,Judges magistrate judges and magistrates,Prepare docket — Compile and organize upcoming court dates and documents for the week.
onet,3889,Biological science teachers postsecondary,"Participate in campus and community events, such as giving presentations to the public."
onet,9488,First-line supervisors of office and administrative support workers,Train or instruct employees in job duties or company policies or arrange for training to be provided — Train or instruct employees in job duties or company policies or arrange for training to be provided.
onet,5446,Interior designers,"Design spaces to be environmentally friendly, using sustainable, recycled materials when feasible."
onet,12787,Structural metal fabricators and fitters,"Heat-treat parts, using acetylene torches.Related occupations — Heat-treat parts, using acetylene torches."
micro,5225,Exercise trainers and group fitness instructors,Create workout challenge ideas — Design engaging fitness challenges for groups.
micro,7708,Miscellaneous assemblers and fabricators,Train new assemblers on assembly procedures — Develop and deliver training modules for new assembly staff
micro,8487,Chemical equipment operators and tenders,Conduct equipment safety audits — Perform audits to identify and mitigate hazards in chemical equipment.
onet,3460,Mental health and substance abuse social workers,"Monitor, evaluate, and record client progress with respect to treatment goals."
onet,15099,Motorboat operators,Direct safety operations in emergency situations.Related occupations — Direct safety operations in emergency situations.
micro,5471,Sales engineers,Prepare meeting agendas — Draft structured agendas for client and internal team meetings.
onet,3575,Clergy,"Perform administrative duties, such as overseeing building management, ordering supplies, contractin — Perform administrative duties, such as overseeing building management, ordering supplies, contracting for services or repairs, or supervising the work of staff members or volunteers."
onet,2285,Electrical and electronic engineering technologists and technicians,"Assemble electrical systems or prototypes, using hand tools or measuring instruments."
onet,275,Purchasing managers,"Review, evaluate, and approve specifications for issuing and awarding bids."
micro,5198,Tour and travel guides,Review budget allocation for travel — Assign costs to different travel components such as accommodation and transport.
micro,6778,Elevator and escalator installers and repairers,Prepare installation documentation — Compile all technical drawings and installation specifications for new systems.
micro,4224,Dental assistants,Appointment reminder automation — Set up automated reminders for patient appointments.
onet,4453,English language and literature teachers postsecondary,Write grant proposals to procure external research funding.
onet,5201,Library technicians,Compile bibliographies and prepare abstracts on subjects of interest to particular organizations or  — Compile bibliographies and prepare abstracts on subjects of interest to particular organizations or groups.
onet,3018,Historians,"Prepare publications and exhibits, or review those prepared by others, to ensure their historical ac — Prepare publications and exhibits, or review those prepared by others, to ensure their historical accuracy."
onet,10058,Public safety telecommunicators,"Enter, update, and retrieve information from teletype networks and computerized data systems regardi — Enter, update, and retrieve information from teletype networks and computerized data systems regarding such things as wanted persons, stolen property, vehicle registration, and stolen vehicles."
micro,1241,Soil and plant scientists,Create a database of plant-soil interaction studies — Organize and catalog relevant studies on plant-soil relationships.
micro,8315,Model makers wood,Update inventory records — Update inventory system with current wood stock levels.
onet,169,Fundraising managers,Manage fundraising budgets.
micro,4043,Health information technologists and medical registrars,Train staff on new EHR features — Conduct hands-on sessions to help team members understand and use new electronic health record tools.
