kind,id,occupation_title,task_text
micro,8330,Patternmakers wood,Tool calibration check — Verify calibration of patternmaking tools regularly
micro,5046,Locker room coatroom and dressing room attendants,Provide feedback on coatroom services — Collect attendee suggestions for improving the coatroom experience.
onet,3263,Forest and conservation technicians,Write reports on forestry or conservation activities.
onet,1506,Network and computer systems administrators,Train people in computer system use.
onet,1587,Web developers,"Respond to user email inquiries, or set up automated systems to send responses."
onet,11264,Helpers electricians,"String transmission lines or cables through ducts or conduits, under the ground, through equipment,  — String transmission lines or cables through ducts or conduits, under the ground, through equipment, or to towers."
micro,431,Financial and investment analysts,Review financial reports — Analyze recent financial statements and identify key performance indicators.
micro,3079,Disc jockeys except radio,Monitor audience feedback — Collect and analyze listener comments and reviews.
onet,4280,Library science teachers postsecondary,"Plan, evaluate, and revise curricula, course content, course materials, and methods of instruction."
micro,8010,Welding soldering and brazing machine setters operators and tenders,Perform safety inspections — Conduct scheduled safety inspections of all welding and brazing areas.
micro,2462,Family and consumer sciences teachers postsecondary,Curate recent research articles — Summarize key findings from peer-reviewed journals for students.
onet,11068,Pipelayers,"Lay out pipe routes, following written instructions or blueprints and coordinating layouts with supe — Lay out pipe routes, following written instructions or blueprints and coordinating layouts with supervisors."
onet,9293,Sales representatives of services except advertising insurance financial services and travel,"Monitor market conditions, innovations, and competitors' services, prices, and sales."
onet,10580,Forest and conservation workers,"Provide assistance to forest survey crews by clearing site-lines, holding measuring tools, or settin — Provide assistance to forest survey crews by clearing site-lines, holding measuring tools, or setting stakes."
onet,8800,Morticians undertakers and funeral arrangers,Inform survivors of benefits for which they may be eligible.
micro,738,Operations research analysts,Data cleaning — Remove duplicates and standardize formats from datasets
onet,6942,Pharmacy technicians,"Order, label, and count stock of medications, chemicals, or supplies and enter inventory data into c — Order, label, and count stock of medications, chemicals, or supplies and enter inventory data into computer."
onet,14079,Separating filtering clarifying precipitating and still machine setters operators and tenders,"Set up or adjust machine controls to regulate conditions such as material flow, temperature, or pres — Set up or adjust machine controls to regulate conditions such as material flow, temperature, or pressure."
onet,7138,Health information technologists and medical registrars,"Retrieve patient medical records for physicians, technicians, or other medical personnel."
onet,13033,Drilling and boring machine tool setters operators and tenders metal and plastic,Turn valves and direct flow of coolants or cutting oil over cutting areas.Related occupations — Turn valves and direct flow of coolants or cutting oil over cutting areas.
micro,2040,Arbitrators mediators and conciliators,Review arbitration outcomes — Analyze past arbitration decisions for strategic insights.
onet,2076,Materials engineers,"Plan and implement laboratory operations to develop material and fabrication procedures that meet co — Plan and implement laboratory operations to develop material and fabrication procedures that meet cost, product specification, and performance standards."
micro,8122,Pressers textile garment and related materials,Verify material compatibility — Check if presser materials are suitable for current fabrics.
micro,5330,Parts salespersons,Handle customer inquiries — Respond to customer emails and phone calls using CRM system.
onet,15023,Railroad conductors and yardmasters,Instruct workers to set warning signals in front and at rear of trains during emergency stops.Relate — Instruct workers to set warning signals in front and at rear of trains during emergency stops.
onet,3053,Political scientists,"Write drafts of legislative proposals, and prepare speeches, correspondence, and policy papers for g — Write drafts of legislative proposals, and prepare speeches, correspondence, and policy papers for governmental use."
onet,82,Advertising and promotions managers,Coordinate with the media to disseminate advertising.
micro,3597,Audiologists,Patient feedback collection — Collect and analyze patient feedback after appointments.
onet,10725,Carpet installers,"Install carpet on some floors using adhesive, following prescribed method."
micro,520,Tax examiners and collectors and revenue agents,Update tax regulations knowledge — Review and document changes in tax laws relevant to the business.
micro,8878,Ambulance drivers and attendants except emergency medical technicians,Medical supply ordering — Generate purchase orders for medical supplies based on demand.
onet,12094,Mobile heavy equipment mechanics except engines,Operate and inspect machines or heavy equipment to diagnose defects.Related occupations — Operate and inspect machines or heavy equipment to diagnose defects.
onet,9117,Cashiers,Count money in cash drawers at the beginning of shifts to ensure that amounts are correct and that t — Count money in cash drawers at the beginning of shifts to ensure that amounts are correct and that there is adequate change.
micro,1423,Environmental scientists and specialists including health,Design intervention strategies for environmental hazards — Propose solutions to reduce exposure to environmental hazards.
onet,13201,Molding coremaking and casting machine setters operators and tenders metal and plastic,"Connect water hoses to cooling systems of dies, using hand tools.Related occupations — Connect water hoses to cooling systems of dies, using hand tools."
onet,3051,Political scientists,"Evaluate programs and policies, and make related recommendations to institutions and organizations."
micro,5290,First-line supervisors of non-retail sales workers,Generate sales forecasts — Create short-term and long-term sales projections.
onet,2475,Animal scientists,"Conduct research concerning animal nutrition, breeding, or management to improve products or process — Conduct research concerning animal nutrition, breeding, or management to improve products or processes."
onet,14811,Ambulance drivers and attendants except emergency medical technicians,Report facts concerning accidents or emergencies to hospital personnel or law enforcement officials.
onet,12294,Heating air conditioning and refrigeration mechanics and installers,Adjust system controls to settings recommended by manufacturer to balance system.Related occupations — Adjust system controls to settings recommended by manufacturer to balance system.
onet,13574,Shoe and leather workers and repairers,Attach accessories or ornamentation to decorate or protect products.Related occupations — Attach accessories or ornamentation to decorate or protect products.
micro,5100,Morticians undertakers and funeral arrangers,Client education session preparation — Prepare materials and conduct sessions to educate clients about the funeral process.
onet,8806,Barbers,"Cut and trim hair according to clients' instructions or current hairstyles, using clippers, combs, h — Cut and trim hair according to clients' instructions or current hairstyles, using clippers, combs, hand-held blow driers, and scissors."
micro,5250,Residential advisors,Coordinate with other departments — Facilitate communication between residential advisors and other service providers.
micro,3449,Physical therapists,Equipment maintenance check — Inspect and log equipment usage
onet,4659,Kindergarten teachers except special education,"Involve parent volunteers and older students in children's activities to facilitate involvement in f — Involve parent volunteers and older students in children's activities to facilitate involvement in focused, complex play."
micro,566,Information security analysts,Generate security policy recommendations — Draft updated security policies based on recent threats.
onet,12869,Slaughterers and meat packers,"Remove bones, and cut meat into standard cuts in preparation for marketing.Related occupations — Remove bones, and cut meat into standard cuts in preparation for marketing."
micro,6122,Office machine operators except computer,Inspect office lighting — Ensure all lighting fixtures are functioning and replace any faulty bulbs.
micro,8081,Printing press operators,Operator training — Conduct training sessions for new printing press operators.
onet,4793,Secondary school teachers except special and career/technical education,"Collaborate with other teachers and administrators in the development, evaluation, and revision of s — Collaborate with other teachers and administrators in the development, evaluation, and revision of secondary school programs."
onet,8182,Fast food and counter workers,"Deliver orders to kitchens, and pick up and serve food when it is ready."
onet,4349,Social work teachers postsecondary,"Compile, administer, and grade examinations, or assign this work to others."
onet,4158,Psychology teachers postsecondary,"Maintain student attendance records, grades, and other required records."
micro,6020,Legal secretaries and administrative assistants,Manage email correspondence — Filter and respond to incoming emails efficiently.
onet,9088,First-line supervisors of non-retail sales workers,"Direct and supervise employees engaged in sales, inventory-taking, reconciling cash receipts, or per — Direct and supervise employees engaged in sales, inventory-taking, reconciling cash receipts, or performing specific services."
onet,1943,Electronics engineers except computer,"Confer with engineers, customers, vendors, or others to discuss existing or potential electronics en — Confer with engineers, customers, vendors, or others to discuss existing or potential electronics engineering projects or products."
onet,13488,Laundry and dry-cleaning workers,"Sprinkle chemical solvents over stains, and pat areas with brushes or sponges to remove stains.Relat — Sprinkle chemical solvents over stains, and pat areas with brushes or sponges to remove stains."
onet,4443,English language and literature teachers postsecondary,"Participate in student recruitment, registration, and placement activities."
onet,3121,Chemical technicians,"Develop or conduct programs of sampling and analysis to maintain quality standards of raw materials, — Develop or conduct programs of sampling and analysis to maintain quality standards of raw materials, chemical intermediates, or products."
micro,1384,Atmospheric and space scientists,Assist in data collection — Help gather and organize observational data for space science studies.
onet,8761,Funeral attendants,Direct or escort mourners to parlors or chapels in which wakes or funerals are being held.
micro,3295,Media and communication equipment workers all other,Assist in event scheduling coordination — Help manage timelines and confirm details for arts and entertainment events.
onet,9481,First-line supervisors of office and administrative support workers,Provide employees with guidance in handling difficult or complex problems or in resolving escalated  — Provide employees with guidance in handling difficult or complex problems or in resolving escalated complaints or disputes.
onet,9590,Bookkeeping accounting and auditing clerks,Reconcile or note and report discrepancies found in records.
onet,10606,Logging equipment operators,Fill out required job or shift report forms.
