kind,id,occupation_title,task_text
onet,13789,Furniture finishers,"Fill and smooth cracks or depressions, remove marks and imperfections, and repair broken parts, usin — Fill and smooth cracks or depressions, remove marks and imperfections, and repair broken parts, using plastic or wood putty, glue, nails, or screws."
micro,4496,Gambling surveillance officers and gambling investigators,Review surveillance footage — Analyze video recordings for suspicious behavior.
onet,13442,Printing press operators,"Monitor environmental factors, such as humidity and temperature, that may impact equipment performan — Monitor environmental factors, such as humidity and temperature, that may impact equipment performance and make necessary adjustments."
onet,7714,Correctional officers and jailers,Inspect mail for the presence of contraband.
micro,2492,Career/technical education teachers postsecondary,Design inclusive lesson plans — Create lesson plans that accommodate diverse learning needs
onet,7172,Genetic counselors,"Interview patients or review medical records to obtain comprehensive patient or family medical histo — Interview patients or review medical records to obtain comprehensive patient or family medical histories, and document findings."
onet,11692,First-line supervisors of mechanics installers and repairers,"Perform skilled repair or maintenance operations, using equipment such as hand or power tools, hydra — Perform skilled repair or maintenance operations, using equipment such as hand or power tools, hydraulic presses or shears, or welding equipment."
onet,3970,Chemistry teachers postsecondary,Act as advisers to student organizations.
onet,10765,Tile and stone setters,Mix and apply mortar or cement to edges and ends of drain tiles to seal halves and joints.
onet,8986,Childcare workers,"Provide care for children with physical, developmental, or mental health disabilities."
onet,1353,Information security analysts,"Modify computer security files to incorporate new software, correct errors, or change individual acc — Modify computer security files to incorporate new software, correct errors, or change individual access status."
onet,1118,Budget analysts,Consult with managers to ensure that budget adjustments are made in accordance with program changes.
onet,7559,First-line supervisors of police and detectives,Requisition and issue equipment and supplies.
micro,872,Chemical engineers,Analyze production efficiency metrics — Track and evaluate key performance indicators for chemical processes.
onet,15430,Wellhead pumpers,"Operate engines and pumps to shut off wells according to production schedules, and to switch flow of — Operate engines and pumps to shut off wells according to production schedules, and to switch flow of oil into storage tanks."
onet,12267,Mechanical door repairers,"Repair or replace worn or broken door parts, using hand tools.Related occupations — Repair or replace worn or broken door parts, using hand tools."
onet,10983,Glaziers,Measure mirrors and dimensions of areas to be covered to determine work procedures.
micro,1318,Foresters,"Prepare presentation for stakeholders — Compile findings into a clear, concise report."
onet,2237,Mechanical drafters,"Develop detailed design drawings and specifications for mechanical equipment, dies, tools, and contr — Develop detailed design drawings and specifications for mechanical equipment, dies, tools, and controls, using computer-assisted drafting (CAD) equipment."
onet,11618,Roof bolters mining,Dust rocks after bolting.
micro,683,Software quality assurance analysts and testers,Document test automation scripts — Maintain and update automated test scripts as the application evolves.
onet,4106,Geography teachers postsecondary,Supervise students' laboratory and field work.
micro,4556,School bus monitors,Assess driver compliance — Verify that drivers follow safety protocols during shifts.
onet,619,Lodging managers,Book tickets for guests for local tours and attractions.
onet,6500,Anesthesiologists,Teach anesthesiology principles to residents.
micro,7830,Rolling machine setters operators and tenders metal and plastic,Prepare training materials for new hires — Create visual guides for setting machines and handling metal/plastic.
onet,14021,Gas plant operators,"Clean, maintain, and repair equipment, using hand tools, or request that repair and maintenance work — Clean, maintain, and repair equipment, using hand tools, or request that repair and maintenance work be performed."
micro,4027,Hearing aid specialists,Schedule follow-up appointments — Organize and send reminders for hearing aid check-ups and services.
micro,939,Health and safety engineers except mining safety engineers and inspectors,Review safety protocols — Analyze current health and safety procedures for architecture and engineering projects.
onet,5631,Choreographers,"Restage traditional dances and works in dance companies' repertoires, developing new interpretations — Restage traditional dances and works in dance companies' repertoires, developing new interpretations."
micro,4754,Dishwashers,Test Dishwasher Performance — Run a test cycle to confirm the dishwasher is functioning correctly.
onet,7568,First-line supervisors of firefighting and prevention workers,"Serve as a working leader of an engine, hand, helicopter, or prescribed fire crew of three or more f — Serve as a working leader of an engine, hand, helicopter, or prescribed fire crew of three or more firefighters."
onet,12284,Mechanical door repairers,"Lubricate door closer oil chambers, and pack spindles with leather washers.Related occupations — Lubricate door closer oil chambers, and pack spindles with leather washers."
onet,11070,Pipelayers,"Operate mechanized equipment, such as pickup trucks, rollers, tandem dump trucks, front-end loaders, — Operate mechanized equipment, such as pickup trucks, rollers, tandem dump trucks, front-end loaders, or backhoes."
micro,9139,Aircraft service attendants,Record incident reports — Compile and archive incident reports for aircraft service attendants to improve safety protocols.
onet,10468,Agricultural inspectors,"Inspect or test horticultural products or livestock to detect harmful diseases, chemical residues, o — Inspect or test horticultural products or livestock to detect harmful diseases, chemical residues, or infestations and to determine the quality of products or animals."
micro,7503,Maintenance and repair workers general,Maintain tool storage — Keep tools organized and accessible for quick retrieval.
onet,438,Education and childcare administrators preschool and daycare,Teach classes or courses or provide direct care to children.
onet,7573,First-line supervisors of firefighting and prevention workers,"Perform maintenance and minor repairs on firefighting equipment, including vehicles, and write and s — Perform maintenance and minor repairs on firefighting equipment, including vehicles, and write and submit proposals to modify, replace, and repair equipment."
onet,732,Emergency management directors,"Inventory and distribute nuclear, biological, and chemical detection and contamination equipment, pr — Inventory and distribute nuclear, biological, and chemical detection and contamination equipment, providing instruction in its maintenance and use."
onet,8292,Hosts and hostesses restaurant lounge and coffee shop,Perform marketing and advertising services.
onet,3398,Rehabilitation counselors,Maintain close contact with clients during job training and placements to resolve problems and evalu — Maintain close contact with clients during job training and placements to resolve problems and evaluate placement adequacy.
onet,4142,Psychology teachers postsecondary,"Prepare and deliver lectures to undergraduate or graduate students on topics such as abnormal psycho — Prepare and deliver lectures to undergraduate or graduate students on topics such as abnormal psychology, cognitive processes, and work motivation."
micro,5883,Couriers and messengers,Manage administrative emails — Filter and prioritize incoming email messages
micro,7322,Tire repairers and changers,Inspect repair quality — Verify repair quality by checking for proper tire fitting and alignment.
onet,6720,Acupuncturists,Maintain detailed and complete records of health care plans and prognoses.
onet,5342,Fine artists including painters sculptors and illustrators,"Create sketches, profiles, or likenesses of posed subjects or photographs, using any combination of  — Create sketches, profiles, or likenesses of posed subjects or photographs, using any combination of freehand drawing, mechanical assembly kits, and computer imaging."
onet,12772,Structural metal fabricators and fitters,Lay out and examine metal stock or workpieces to be processed to ensure that specifications are met.
onet,12559,Maintenance and repair workers general,Operate cutting torches or welding equipment to cut or join metal parts.Related occupations — Operate cutting torches or welding equipment to cut or join metal parts.
micro,634,Database administrators,Update database configuration settings — Apply recommended configuration changes from vendor updates.
micro,7952,Foundry mold and coremakers,Audit foundry safety protocols — Review and update safety protocols based on current standards.
onet,12377,Maintenance workers machinery,"Remove hardened material from machines or machine parts, using abrasives, power and hand tools, jack — Remove hardened material from machines or machine parts, using abrasives, power and hand tools, jackhammers, sledgehammers, or other equipment."
micro,9110,Parking attendants,Manage parking signage — Update and replace parking signs as needed.
micro,8668,Photographic process workers and processing machine operators,Update photographic process documentation — Record changes in procedures and updates for new operators.
micro,9360,Tank car truck and ship loaders,Log maintenance activities for ship loaders — Record all maintenance and repairs performed on ship loaders.
micro,2345,Education teachers postsecondary,Assess student progress — Use data analytics to evaluate student performance.
micro,1364,Astronomers,"Draft a research proposal for an astronomical study — Outline objectives, methodology, and expected outcomes for a proposed study."
onet,6739,Dental hygienists,Maintain dental equipment and sharpen and sterilize dental instruments.
onet,8086,Cooks restaurant,Season and cook food according to recipes or personal judgment and experience.
micro,6971,Underground mining machine operators all other,Analyze production data — Use AI tools to assess productivity and efficiency metrics.
onet,3560,Clergy,Instruct people who seek conversion to a particular faith.
micro,4523,Crossing guards and flaggers,Update crossing guard shift schedules — Adjust shift patterns based on seasonal demand and community events.
onet,11836,Electric motor power tool and related repairers,"Reface, ream, and polish commutators and machine parts to specified tolerances, using machine tools."
onet,11904,Electronic equipment installers and repairers motor vehicles,"Cut openings and drill holes for fixtures and equipment, using electric drills and routers.Related o — Cut openings and drill holes for fixtures and equipment, using electric drills and routers."
micro,3093,Entertainers and performers sports and related workers all other,Assist with talent booking — Help match performers with opportunities based on availability and type.
micro,8267,Upholsterers,Perform safety inspections — Ensure workplace safety for upholstery staff.
micro,5296,Cashiers,Train cash staff on procedures — Conduct training sessions for cash handling and procedures.
onet,10923,Drywall and ceiling tile installers,Coordinate work with drywall finishers who cover the seams between drywall panels.
micro,1659,Chemical technicians,Conduct chemical literature review — Search and summarize recent research papers.
onet,8811,Barbers,"Shape and trim beards and moustaches, using scissors."
micro,9499,Managers all other,Update organizational policies — Review and revise internal policies based on feedback.
onet,14460,Computer numerically controlled tool operators,Calculate machine speed and feed ratios and the size and position of cuts.Related occupations — Calculate machine speed and feed ratios and the size and position of cuts.
