kind,id,occupation_title,task_text
onet,8884,Shampooers,"Massage, shampoo, and condition patron's hair and scalp to clean them and remove excess oil."
micro,109,Financial managers,Analyze cost-saving opportunities — Identify areas to reduce operational expenses
micro,3100,Broadcast announcers and radio disc jockeys,Draft segment titles — Create catchy and relevant titles for upcoming radio segments.
onet,6928,Dietetic technicians,"Analyze menus or recipes, standardize recipes, or test new products."
onet,7529,First-line supervisors of correctional officers,"Complete administrative paperwork or supervise the preparation or maintenance of records, forms, or  — Complete administrative paperwork or supervise the preparation or maintenance of records, forms, or reports."
onet,1395,Computer network support specialists,Install and configure wireless networking equipment.
micro,1834,Counselors all other,Scheduling appointments — Create and confirm appointments for counseling sessions.
onet,3125,Chemical technicians,"Operate experimental pilot plants, assisting with experimental design."
micro,3069,Musicians and singers,Prepare a live performance setlist — Design a setlist for a live concert
onet,10856,Construction laborers,"Mix, pour, or spread concrete, using portable cement mixers."
micro,5660,Financial clerks all other,Verify vendor invoices — Cross-check invoices with contracts and flag discrepancies
onet,14219,Extruding forming pressing and compacting machine setters operators and tenders,"Remove molds, mold components, and feeder tubes from machinery after production is complete.Related  — Remove molds, mold components, and feeder tubes from machinery after production is complete."
micro,907,Electrical engineers,Prepare technical documentation — Organize and format technical reports for electrical projects.
onet,2710,Atmospheric and space scientists,"Design or develop new equipment or methods for meteorological data collection, remote sensing, or re — Design or develop new equipment or methods for meteorological data collection, remote sensing, or related applications."
onet,5616,Choreographers,"Teach students, dancers, and other performers about rhythm and interpretive movement."
onet,310,Transportation storage and distribution managers,"Plan or implement energy saving changes to transportation services, such as reducing routes, optimiz — Plan or implement energy saving changes to transportation services, such as reducing routes, optimizing capacities, employing alternate modes of transportation, or minimizing idling."
micro,5392,Sales representatives of services except advertising insurance financial services and travel,Update service offerings — Research and evaluate new service offerings to add to the portfolio.
micro,8357,Woodworking machine setters operators and tenders except sawing,Review operator performance on setup — Assess operator efficiency in setting up machines.
micro,125,Purchasing managers,Negotiate contract terms — Identify key negotiation points and prepare counter-offers
micro,2638,Special education teachers all other,Prepare classroom materials — Organize and update teaching resources for special education curriculum.
micro,6698,Helpers carpenters,Support worker onboarding — Assist new hires with orientation and equipment training.
onet,12428,Electrical power-line installers and repairers,"Dig holes, using augers, and set poles, using cranes and power equipment.Related occupations — Dig holes, using augers, and set poles, using cranes and power equipment."
onet,13281,Welders cutters solderers and brazers,"Repair products by dismantling, straightening, reshaping, and reassembling parts, using cutting torc — Repair products by dismantling, straightening, reshaping, and reassembling parts, using cutting torches, straightening presses, and hand tools."
onet,3064,Agricultural technicians,"Prepare laboratory samples for analysis, following proper protocols to ensure that they will be stor — Prepare laboratory samples for analysis, following proper protocols to ensure that they will be stored, prepared, and disposed of efficiently and effectively."
onet,1039,Training and development specialists,Offer specific training programs to help workers maintain or improve job skills.
micro,9416,Natural sciences managers,Prepare budget forecasts — Generate monthly budget projections based on historical data.
micro,5949,Postal service mail carriers,Audit postal routes — Review and optimize delivery routes for efficiency.
onet,2642,Epidemiologists,"Consult with and advise physicians, educators, researchers, government health officials and others r — Consult with and advise physicians, educators, researchers, government health officials and others regarding medical applications of sciences, such as physics, biology, and chemistry."
onet,9830,Hotel motel and resort desk clerks,Advise housekeeping staff when rooms have been vacated and are ready for cleaning.
onet,7401,Dental assistants,"Clean teeth, using dental instruments."
onet,7970,School bus monitors,"Clean school bus interiors by picking up waste, wiping down windows, or vacuuming."
micro,3041,Choreographers,Prepare rehearsal schedules — Organize and distribute rehearsal timelines to all cast and crew
onet,15041,Sailors and marine oilers,"Handle lines to moor vessels to wharfs, to tie up vessels to other vessels, or to rig towing lines.R — Handle lines to moor vessels to wharfs, to tie up vessels to other vessels, or to rig towing lines."
onet,13305,Welding soldering and brazing machine setters operators and tenders,"Conduct trial runs before welding, soldering, or brazing, and make necessary adjustments to equipmen — Conduct trial runs before welding, soldering, or brazing, and make necessary adjustments to equipment."
onet,12225,Tire repairers and changers,"Separate tubed tires from wheels, using rubber mallets and metal bars or mechanical tire changers.Re — Separate tubed tires from wheels, using rubber mallets and metal bars or mechanical tire changers."
micro,7039,Computer automated teller and office machine repairers,"Perform routine office machine checks — Inspect printers, copiers, and scanners for wear and tear."
onet,13006,Cutting punching and press machine setters operators and tenders metal and plastic,Clean and lubricate machines.Related occupations — Clean and lubricate machines.
onet,8760,Funeral attendants,Close caskets at appropriate point in services.
onet,11615,Roof bolters mining,Perform tests to determine if methane gas is present.
onet,8272,Dishwashers,"Clean and sanitize the dining area, including tables."
micro,1778,Occupational health and safety technicians,Coordinate emergency response drills — Organize and conduct safety drills to ensure readiness for emergencies.
micro,4836,Building cleaning workers all other,Review compliance requirements — Ensure cleaning workers follow local building and safety regulations
onet,6290,Speech-language pathologists,"Write reports and maintain proper documentation of information, such as client Medicaid or billing r — Write reports and maintain proper documentation of information, such as client Medicaid or billing records or caseload activities, including the initial evaluation, treatment, progress, and discharge of clients."
micro,6724,Helpers painters paperhangers plasterers and stucco masons,Review paperhanging safety protocols — Check compliance with safety standards for paperhanging.
onet,4880,Special education teachers kindergarten and elementary school,Establish and enforce rules for behavior and procedures for maintaining order among students.
micro,1711,Social science research assistants,Literature review — Search and summarize recent research papers on social trends.
onet,3157,Geological technicians except hydrologic technicians,"Prepare notes, sketches, geological maps, or cross-sections."
onet,3507,Probation officers and correctional treatment specialists,Identify and approve work placements for offenders with community service sentences.
onet,5875,Audio and video technicians,Direct and coordinate activities of assistants and other personnel during production.
onet,14110,Crushing grinding and polishing machine setters operators and tenders,"Transfer materials, supplies, and products between work areas, using moving equipment and hand tools — Transfer materials, supplies, and products between work areas, using moving equipment and hand tools."
micro,984,Mechanical engineers,Maintain equipment maintenance logs — Record and analyze mechanical equipment maintenance data
onet,562,Gambling managers,"Explain and interpret house rules, such as game rules or betting limits."
onet,9395,Real estate sales agents,"Prepare documents such as representation contracts, purchase agreements, closing statements, deeds,  — Prepare documents such as representation contracts, purchase agreements, closing statements, deeds, and leases."
micro,2083,Legal support workers all other,Assist with legal research — Search databases for relevant legal statutes and regulations.
onet,9003,Exercise trainers and group fitness instructors,"Conduct therapeutic, recreational, or athletic activities."
