kind,id,occupation_title,task_text
onet,8901,Skincare specialists,"Select and apply cosmetic products, such as creams, lotions, and tonics."
micro,2944,Set and exhibit designers,Update brand guidelines — Review and update brand style documentation
onet,8885,Shampooers,Advise patrons with chronic or potentially contagious scalp conditions to seek medical treatment.
micro,8438,Chemical plant and system operators,Document equipment maintenance — Record all maintenance activities in the system.
onet,6622,Obstetricians and gynecologists,"Collect, record, and maintain patient information, such as medical histories, reports, or examinatio — Collect, record, and maintain patient information, such as medical histories, reports, or examination results."
onet,7012,Veterinary technologists and technicians,"Provide information or counseling regarding issues such as animal health care, behavior problems, or — Provide information or counseling regarding issues such as animal health care, behavior problems, or nutrition."
micro,226,Education administrators kindergarten through secondary,Conduct parent-teacher meetings — Organize and schedule meetings with parents to discuss student progress.
onet,8404,Landscaping and groundskeeping workers,"Operate vehicles or powered equipment, such as mowers, tractors, twin-axle vehicles, snow blowers, c — Operate vehicles or powered equipment, such as mowers, tractors, twin-axle vehicles, snow blowers, chainsaws, electric clippers, sod cutters, or pruning saws."
micro,6022,Legal secretaries and administrative assistants,Update expense reports — Compile and submit expense documentation for reimbursement.
onet,14496,Adhesive bonding machine operators and tenders,Align and position materials being joined to ensure accurate application of adhesive or heat sealing — Align and position materials being joined to ensure accurate application of adhesive or heat sealing.
onet,11350,Elevator and escalator installers and repairers,Connect electrical wiring to control panels and electric motors.
onet,2590,Conservation scientists,"Develop, conduct, or participate in surveys, studies, or investigations of various land uses to info — Develop, conduct, or participate in surveys, studies, or investigations of various land uses to inform corrective action plans."
micro,8015,Heat treating equipment setters operators and tenders metal and plastic,Inspect heat treating equipment — Perform visual and functional checks on heat treating machines to identify wear or damage.
onet,1379,Computer network support specialists,Document network support activities.
onet,9518,Switchboard operators including answering service,"Perform administrative tasks, such as accepting orders, scheduling appointments or meeting rooms, or — Perform administrative tasks, such as accepting orders, scheduling appointments or meeting rooms, or sending and receiving faxes."
onet,4800,Secondary school teachers except special and career/technical education,"Select, store, order, issue, and inventory classroom equipment, materials, and supplies."
micro,8436,Chemical plant and system operators,Review operator performance logs — Analyze logs to identify training needs.
onet,12929,Food cooking machine operators and tenders,"Observe gauges, dials, and product characteristics, and adjust controls to maintain appropriate temp — Observe gauges, dials, and product characteristics, and adjust controls to maintain appropriate temperature, pressure, and flow of ingredients."
onet,12442,Telecommunications line installers and repairers,"Travel to customers' premises to install, maintain, or repair audio and visual electronic reception  — Travel to customers' premises to install, maintain, or repair audio and visual electronic reception equipment or accessories."
micro,2327,Health specialties teachers postsecondary,Prepare for exams — Create practice exams and quizzes for health specialties.
micro,6699,Helpers carpenters,Review project compliance — Ensure adherence to local building codes and regulations.
micro,3319,Dentists general,Prepare treatment proposals — Assist dentists in drafting personalized treatment plans.
onet,3994,Environmental science teachers postsecondary,"Perform administrative duties, such as serving as department head."
onet,9431,Sales engineers,"Visit prospective buyers at commercial, industrial, or other establishments to show samples or catal — Visit prospective buyers at commercial, industrial, or other establishments to show samples or catalogs, and to inform them about product pricing, availability, and advantages."
onet,8961,Tour and travel guides,Collect fees and tickets from group members.
micro,2894,Floral designers,Design digital floral templates — Generate scalable vector graphics for social media
onet,11430,Rail-track laying and maintenance equipment operators,Clean tracks or clear ice or snow from tracks or switch boxes.
micro,250,Architectural and engineering managers,Monitor vendor performance — Track delivery timelines and quality metrics of engineering vendors
micro,9005,Railroad brake signal and switch operators and locomotive firers,Monitor signal communication channels — Ensure all communication channels related to signals are functioning correctly.
micro,551,Computer systems analysts,Review system architecture diagrams — Analyze and document the structure of existing computer systems.
onet,6793,Diagnostic medical sonographers,"Record and store suitable images, using camera unit connected to the ultrasound equipment."
onet,9471,Door-to-door sales workers news and street vendors and related workers,Distribute product samples or literature that details products or services.
onet,9753,Credit authorizers checkers and clerks,Keep records of customers' charges and payments.
onet,7369,Physical therapist aides,"Train patients to use orthopedic braces, prostheses, or supportive devices."
onet,9782,Eligibility interviewers government programs,"Compute and authorize amounts of assistance for programs, such as grants, monetary payments, and foo — Compute and authorize amounts of assistance for programs, such as grants, monetary payments, and food stamps."
micro,2815,Art directors,Generate mood boards — Create visual mood boards for upcoming campaigns.
onet,9143,Gambling change persons and booth cashiers,"Sell gambling chips, tokens, or tickets to patrons, or to other workers for resale to patrons."
onet,8078,Cooks private household,"Plan and prepare food for parties, holiday meals, luncheons, special functions, and other social eve — Plan and prepare food for parties, holiday meals, luncheons, special functions, and other social events."
micro,9582,Farm labor contractors,Compliance documentation — Ensure all farm operations meet local agricultural regulations.
micro,393,Accountants and auditors,Prepare for financial statements review — Organize documents and ensure readiness for external auditors.
micro,4518,Security guards,Record incident reports — Document all security breaches or incidents in detail
onet,8663,Amusement and recreation attendants,"Provide assistance to patrons entering or exiting amusement rides, boats, or ski lifts, or mounting  — Provide assistance to patrons entering or exiting amusement rides, boats, or ski lifts, or mounting or dismounting animals."
micro,5607,Gambling cage workers,Customer feedback summarization — Compile and analyze customer comments to identify trends.
micro,7106,Electrical and electronics installers and repairers transportation equipment,Update inventory records — Log equipment usage and restock items as needed.
micro,6674,Solar photovoltaic installers,Site layout planning — Create a visual plan for panel placement.
