kind,id,occupation_title,task_text
onet,10559,Farmworkers farm ranch and aquacultural animals,"Order food for animals, and arrange for its delivery."
micro,8373,Nuclear power reactor operators,Perform routine inspections — Conduct visual and technical inspections of reactor components
onet,12226,Tire repairers and changers,Inflate inner tubes and immerse them in water to locate leaks.Related occupations — Inflate inner tubes and immerse them in water to locate leaks.
onet,6535,Dermatologists,"Conduct or order diagnostic tests such as chest radiographs (x-rays), microbiologic tests, or endocr — Conduct or order diagnostic tests such as chest radiographs (x-rays), microbiologic tests, or endocrinologic tests."
micro,2018,Administrative law judges adjudicators and hearing officers,Update procedural rules — Draft and revise administrative law procedures based on stakeholder feedback.
micro,7692,Timing device assemblers and adjusters,Analyze production delays — Identify causes of delays in timing assembly
onet,153,Public relations managers,"Direct activities of external agencies, establishments, or departments that develop and implement co — Direct activities of external agencies, establishments, or departments that develop and implement communication strategies and information programs."
onet,12561,Maintenance and repair workers general,"Assemble boilers at installation sites, using tools such as levels, plumb bobs, hammers, torches, or — Assemble boilers at installation sites, using tools such as levels, plumb bobs, hammers, torches, or other hand tools."
micro,171,Human resources managers,Support recruitment efforts — Assist with sourcing candidates and managing applicant tracking systems.
onet,14059,Chemical equipment operators and tenders,"Inspect equipment or units to detect leaks or malfunctions, shutting equipment down, if necessary.Re — Inspect equipment or units to detect leaks or malfunctions, shutting equipment down, if necessary."
micro,5224,Exercise trainers and group fitness instructors,Suggest nutrition tips — Offer dietary advice to support fitness goals.
micro,5945,Postal service mail carriers,Inventory management — Track and manage postal service inventory levels.
onet,14212,Extruding forming pressing and compacting machine setters operators and tenders,"Pour, scoop, or dump specified ingredients, metal assemblies, or mixtures into sections of machine p — Pour, scoop, or dump specified ingredients, metal assemblies, or mixtures into sections of machine prior to starting machines."
micro,8810,Aircraft cargo handling supervisors,Record handling incidents — Document any incidents or delays in cargo handling for reporting and analysis.
onet,4241,Nursing instructors and teachers postsecondary,Compile bibliographies of specialized materials for outside reading assignments.
onet,2885,Clinical and counseling psychologists,"Identify psychological, emotional, or behavioral issues and diagnose disorders, using information ob — Identify psychological, emotional, or behavioral issues and diagnose disorders, using information obtained from interviews, tests, records, or reference materials."
micro,570,Information security analysts,Monitor phishing attempts — Track and log potential phishing emails.
onet,5192,Library technicians,Send out notices about lost or overdue books.
micro,3411,Physician assistants,Schedule routine check-ins — Set up automated reminders for follow-up appointments.
onet,5525,Producers and directors,"Confer with technical directors, managers, crew members, and writers to discuss details of productio — Confer with technical directors, managers, crew members, and writers to discuss details of production, such as photography, script, music, sets, and costumes."
onet,6862,Magnetic resonance imaging technologists,Instruct medical staff or students in magnetic resonance imaging (MRI) procedures or equipment opera — Instruct medical staff or students in magnetic resonance imaging (MRI) procedures or equipment operation.
onet,8963,Tour and travel guides,Solicit tour patronage and sell souvenirs.
micro,7390,Maintenance workers machinery,Record equipment downtime — Log any unexpected downtime during maintenance activities.
onet,155,Public relations managers,"Establish and maintain effective working relationships with clients, government officials, and media — Establish and maintain effective working relationships with clients, government officials, and media representatives and use these relationships to develop new business opportunities."
onet,1901,Computer hardware engineers,Confer with engineering staff and consult specifications to evaluate interface between hardware and  — Confer with engineering staff and consult specifications to evaluate interface between hardware and software and operational and performance requirements of overall system.
micro,6217,Agricultural equipment operators,Prepare planting schedules — Generate planting timelines based on seasonal forecasts.
onet,5795,Editors,"Monitor news-gathering operations to ensure utilization of all news sources, such as press releases, — Monitor news-gathering operations to ensure utilization of all news sources, such as press releases, telephone contacts, radio, television, wire services, and other reporters."
onet,10900,Operating engineers and other construction equipment operators,"Operate equipment to demolish or remove debris or to remove snow from streets, roads, or parking lot — Operate equipment to demolish or remove debris or to remove snow from streets, roads, or parking lots."
micro,505,Loan officers,Conduct client onboarding interviews — Gather necessary financial information from borrowers
onet,2649,Medical scientists except epidemiologists,"Plan and direct studies to investigate human or animal disease, preventive methods, and treatments f — Plan and direct studies to investigate human or animal disease, preventive methods, and treatments for disease."
onet,5910,Broadcast technicians,"Play and record broadcast programs, using automation systems."
onet,10368,Office clerks general,"Open, sort, and route incoming mail, answer correspondence, and prepare outgoing mail."
onet,4694,Elementary school teachers except special education,"Plan and supervise class projects, field trips, visits by guest speakers or other experiential activ — Plan and supervise class projects, field trips, visits by guest speakers or other experiential activities, and guide students in learning from those activities."
micro,6223,Farmworkers and laborers crop nursery and greenhouse,Monitor pest activity — Inspect plants for pests and record findings.
micro,3186,Court reporters and simultaneous captioners,Monitor social media mentions during trials — Track and categorize public commentary about ongoing legal cases.
onet,13409,Tool grinders filers and sharpeners,"Straighten workpieces and remove dents, using straightening presses and hammers.Related occupations — Straighten workpieces and remove dents, using straightening presses and hammers."
onet,11229,Helpers brickmasons blockmasons stonemasons and tile and marble setters,"Apply grout between joints of bricks or tiles, using grouting trowels."
onet,6564,Family medicine physicians,"Order, perform, and interpret tests and analyze records, reports, and examination information to dia — Order, perform, and interpret tests and analyze records, reports, and examination information to diagnose patients' condition."
onet,4502,History teachers postsecondary,Act as advisers to student organizations.
onet,4941,Special education teachers middle school,"Track students' progress on computer-based programs, such as reading fluency and comprehension."
onet,1772,Cartographers and photogrammetrists,"Determine map content and layout, as well as production specifications such as scale, size, projecti — Determine map content and layout, as well as production specifications such as scale, size, projection, and colors, and direct production to ensure that specifications are followed."
onet,13537,Sewing machine operators,"Turn knobs, screws, and dials to adjust settings of machines, according to garment styles and equipm — Turn knobs, screws, and dials to adjust settings of machines, according to garment styles and equipment performance."
micro,6804,Hazardous materials removal workers,Track waste disposal compliance — Verify that hazardous waste is disposed of according to regulatory standards.
micro,1889,Social workers all other,Schedule follow-up appointments — Coordinate and confirm client appointments with service providers.
onet,12507,Musical instrument repairers and tuners,Mix and measure glue that will be used for instrument repair.Related occupations — Mix and measure glue that will be used for instrument repair.
onet,3927,Atmospheric earth marine and space sciences teachers postsecondary,"Keep abreast of developments in the field by reading current literature, talking with colleagues, an — Keep abreast of developments in the field by reading current literature, talking with colleagues, and participating in professional conferences."
micro,9080,Motorboat operators,Provide route optimization suggestions — Use AI to suggest the most efficient routes for motorboat deliveries.
onet,6375,Registered nurses,"Prescribe or recommend drugs, medical devices, or other forms of treatment, such as physical therapy — Prescribe or recommend drugs, medical devices, or other forms of treatment, such as physical therapy, inhalation therapy, or related therapeutic procedures."
micro,8464,Petroleum pump system operators refinery operators and gaugers,Train operators on new pump systems — Conduct training sessions for new pump technologies.
onet,2334,Electro-mechanical and mechatronics technologists and technicians,"Translate electromechanical drawings into design specifications, applying principles of engineering, — Translate electromechanical drawings into design specifications, applying principles of engineering, thermal or fluid sciences, mathematics, or statistics."
micro,9160,Transportation inspectors,Assess driver behavior — Monitor and evaluate driver performance during material transportation.
micro,3543,Registered nurses,Document patient assessments — Record assessment findings in the patient chart.
micro,3650,Family medicine physicians,Monitor medication adherence — Track patients' adherence to prescribed medications using digital tools.
onet,1759,Landscape architects,Develop and facilitate community engagement campaigns and workshops to better understand the communi — Develop and facilitate community engagement campaigns and workshops to better understand the community's needs.
onet,15419,Pump operators except wellhead pumpers,"Clean, lubricate, and repair pumps and vessels, using hand tools and equipment.Related occupations — Clean, lubricate, and repair pumps and vessels, using hand tools and equipment."
onet,3860,Agricultural sciences teachers postsecondary,"Serve on academic or administrative committees that deal with institutional policies, departmental m — Serve on academic or administrative committees that deal with institutional policies, departmental matters, and academic issues."
onet,15197,Traffic technicians,"Study traffic delays by noting times of delays, the numbers of vehicles affected, and vehicle speed  — Study traffic delays by noting times of delays, the numbers of vehicles affected, and vehicle speed through the delay area."
onet,9636,Payroll and timekeeping clerks,Issue and record adjustments to pay related to previous errors or retroactive increases.
micro,3715,Psychiatrists,Conduct peer feedback sessions — Organize and facilitate feedback from colleagues on treatment plans.
onet,8539,Animal trainers,"Keep records documenting animal health, diet, or behavior."
onet,12180,Bicycle repairers,Install new tires and tubes.Related occupations — Install new tires and tubes.
