kind,id,occupation_title,task_text
micro,7219,Bus and truck mechanics and diesel engine specialists,Provide safety training updates — Deliver safety training materials to mechanics.
micro,5231,Recreation workers,Prepare client environment — Set up the necessary environment for client relaxation and comfort.
onet,7934,Lifeguards ski patrol and other recreational protective service workers,"Inspect recreational equipment, such as rope tows, T-bars, J-bars, or chair lifts, for safety hazard — Inspect recreational equipment, such as rope tows, T-bars, J-bars, or chair lifts, for safety hazards and damage or wear."
onet,5714,Broadcast announcers and radio disc jockeys,Study background information to prepare for programs or interviews.
onet,14256,Inspectors testers sorters samplers and weighers,"Inspect or test raw materials, parts, or products to determine compliance with environmental standar — Inspect or test raw materials, parts, or products to determine compliance with environmental standards."
onet,11084,Plumbers pipefitters and steamfitters,"Inspect, examine, or test installed systems or pipe lines, using pressure gauge, hydrostatic testing — Inspect, examine, or test installed systems or pipe lines, using pressure gauge, hydrostatic testing, observation, or other methods."
onet,9567,Billing and posting clerks,"Review documents, such as purchase orders, sales tickets, charge slips, or hospital records, to comp — Review documents, such as purchase orders, sales tickets, charge slips, or hospital records, to compute fees or charges due."
micro,2987,Producers and directors,Attend industry conference — Research and note key insights from the latest trends.
onet,14537,Cooling and freezing equipment operators and tenders,"Scrape, dislodge, or break excess frost, ice, or frozen product from equipment to prevent accumulati — Scrape, dislodge, or break excess frost, ice, or frozen product from equipment to prevent accumulation, using hands and hand tools."
onet,10050,Public safety telecommunicators,Question callers to determine their locations and the nature of their problems to determine type of  — Question callers to determine their locations and the nature of their problems to determine type of response needed.
micro,3246,Lighting technicians,Update lighting schematics — Review and revise lighting diagrams for accuracy and compliance.
micro,4764,Hosts and hostesses restaurant lounge and coffee shop,Plan weekly cleaning schedule — Develop and assign cleaning tasks for the lounge and coffee shop.
micro,5516,First-line supervisors of office and administrative support workers,Review daily team schedules — Ensure all team members have updated schedules and identify any conflicts.
micro,7151,Security and fire alarm systems installers,Inspect fire alarm panel — Check for wear and tear on fire alarm components during routine inspection.
onet,3417,Substance abuse behavioral disorder and mental health counselors,"Plan or conduct programs to prevent substance abuse, combat social problems, or improve health or co — Plan or conduct programs to prevent substance abuse, combat social problems, or improve health or counseling services in community."
onet,11388,Hazardous materials removal workers,Remove or limit contamination following emergencies involving hazardous substances.
onet,9138,Gambling change persons and booth cashiers,Obtain customers' signatures on receipts when winnings exceed the amount held in a slot machine.
micro,1895,Health education specialists,Collect feedback from participants — Gather and analyze feedback to improve health education programs.
onet,13091,Machinists,"Calculate dimensions or tolerances, using instruments, such as micrometers or vernier calipers.Relat — Calculate dimensions or tolerances, using instruments, such as micrometers or vernier calipers."
onet,7116,Hearing aid specialists,Select and administer tests to evaluate hearing or related disabilities.
onet,53,Legislators,Develop expertise in subject matters related to committee assignments.
onet,3510,Social and human service assistants,Keep records or prepare reports for owner or management concerning visits with clients.
micro,5344,Retail salespersons,Analyze sales reports — Generate weekly sales performance reports.
onet,1454,Database administrators,Test changes to database applications or systems.
onet,14966,Rail yard engineers dinkey operators and hostlers,"Observe water levels and oil, air, and steam pressure gauges to ensure proper operation of equipment — Observe water levels and oil, air, and steam pressure gauges to ensure proper operation of equipment."
micro,9099,Bridge and lock tenders,Compile bid summaries — Create concise summaries of each bidder's proposal for review.
micro,7750,Slaughterers and meat packers,Audit waste management practices — Review and optimize waste disposal and recycling methods.
onet,12634,Manufactured building and mobile home installers,"Inspect, examine, and test the operation of parts or systems to evaluate operating condition and to  — Inspect, examine, and test the operation of parts or systems to evaluate operating condition and to determine if repairs are needed."
onet,8139,Food preparation workers,"Distribute menus to hospital patients, collect diet sheets, and deliver food trays and snacks to nur — Distribute menus to hospital patients, collect diet sheets, and deliver food trays and snacks to nursing units or directly to patients."
onet,3066,Agricultural technicians,Perform tests on seeds to evaluate seed viability.
micro,8580,Inspectors testers sorters samplers and weighers,Inspector sorter calibration — Calibrate each sorter according to manufacturer specifications.
micro,2546,Middle school teachers except special and career/technical education,Prepare classroom materials — Organize and organize teaching supplies and resources
onet,7703,Bailiffs,"Screen, control, and handle evidence and exhibits during court proceedings."
onet,13735, Fabric and apparel patternmakers,"Mark samples and finished patterns with information, such as garment size, section, style, identific — Mark samples and finished patterns with information, such as garment size, section, style, identification, and sewing instructions."
onet,14131,Grinding and polishing workers hand,"Apply solutions and chemicals to equipment, objects, or parts, using hand tools.Related occupations — Apply solutions and chemicals to equipment, objects, or parts, using hand tools."
onet,3608,Lawyers,Confer with colleagues with specialties in appropriate areas of legal issue to establish and verify  — Confer with colleagues with specialties in appropriate areas of legal issue to establish and verify bases for legal proceedings.
onet,6164,Pharmacists,"Prepare sterile solutions or infusions for use in surgical procedures, emergency rooms, or patients' — Prepare sterile solutions or infusions for use in surgical procedures, emergency rooms, or patients' homes."
micro,7729,Meat poultry and fish cutters and trimmers,"Inspect meat poultry and fish cutters — Check for damage, wear, and proper calibration of cutting equipment."
micro,8376,Nuclear power reactor operators,Assist with emergency drills — Prepare and execute reactor emergency response drills
micro,2137,Engineering teachers postsecondary,Develop lesson plans — Create engaging and curriculum-aligned lesson plans for engineering courses.
