kind,id,occupation_title,task_text
onet,2313,Electro-mechanical and mechatronics technologists and technicians,"Modify, maintain, or repair electrical, electronic, or mechanical components, equipment, or systems  — Modify, maintain, or repair electrical, electronic, or mechanical components, equipment, or systems to ensure proper functioning."
onet,3793,Mathematical science teachers postsecondary,Participate in campus and community events.
micro,2844,Fine artists including painters sculptors and illustrators,Analyze sales data — Review sales figures and trends for a fine artist's work in the arts design entertainment sports and media sector.
onet,13064,Lathe and turning machine tool setters operators and tenders metal and plastic,"Compute unspecified dimensions and machine settings, using knowledge of metal properties and shop ma — Compute unspecified dimensions and machine settings, using knowledge of metal properties and shop mathematics."
micro,1350,Life scientists all other,Prepare presentation slides — Create visual aids for a scientific presentation.
micro,9361,Tank car truck and ship loaders,Compare tank car performance across different routes — Analyze data to compare tank car performance on various routes.
onet,15165,Automotive and watercraft service attendants,"Collect cash payments from customers, and make change or charge purchases to customers' credit cards — Collect cash payments from customers, and make change or charge purchases to customers' credit cards, providing customers with receipts."
micro,374,Market research analysts and marketing specialists,Draft outreach strategy for new clients — Create personalized messaging based on target audience insights.
onet,11116,Plasterers and stucco masons,Spray acoustic materials or texture finish over walls or ceilings.
micro,6803,Hazardous materials removal workers,Coordinate with safety officers — Communicate safety protocols and updates with on-site workers.
onet,6519,Cardiologists,"Order medical tests, such as echocardiograms, electrocardiograms, and angiograms."
onet,9205,Advertising sales agents,Maintain assigned account bases while developing new accounts.
onet,15149,Bridge and lock tenders,Attach ropes or cable lines to bitts on lock decks or wharfs to secure vessels.Related occupations — Attach ropes or cable lines to bitts on lock decks or wharfs to secure vessels.
onet,6039,Chiropractors,Obtain and record patients' medical histories.
micro,1309,Conservation scientists,Develop a conservation action plan — Create a strategic plan for implementing selected conservation actions.
onet,496,Education administrators postsecondary,Participate in faculty and college committee activities.
onet,9736,Court municipal and license clerks,Code information on license applications for entry into computers.
onet,1801,Surveyors,Develop criteria for the design and modification of survey instruments.
onet,15415,Pump operators except wellhead pumpers,"Turn valves and start pumps to start or regulate flows of substances such as gases, liquids, slurrie — Turn valves and start pumps to start or regulate flows of substances such as gases, liquids, slurries, or powdered materials."
onet,14449,Photographic process workers and processing machine operators,Produce timed prints with separate densities or color settings for each scene of a production.Relate — Produce timed prints with separate densities or color settings for each scene of a production.
micro,8476,Plant and system operators all other,Update software configurations — Apply necessary software updates to production systems.
micro,5479,Sales engineers,Analyze sales team performance — Compile metrics and insights on individual and team sales performance.
micro,9510,Agents and business managers of artists performers and athletes,Review profit margins — Calculate and analyze profit margins for artist and athlete income streams.
micro,8633,Packaging and filling machine operators and tenders,Perform routine maintenance on filling machine — Inspect and clean filling components to prevent downtime.
onet,11046,Paperhangers,"Measure and cut strips from rolls of wallpaper or fabric, using shears or razors."
onet,12984,Rolling machine setters operators and tenders metal and plastic,Activate shears and grinders to trim workpieces.Related occupations — Activate shears and grinders to trim workpieces.
micro,4814,Janitors and cleaners except maids and housekeeping cleaners,Review cleaning checklists — Update cleaning checklists based on facility feedback.
onet,2269,Civil engineering technologists and technicians,"Analyze proposed site factors and design maps, graphs, tracings, and diagrams to illustrate findings — Analyze proposed site factors and design maps, graphs, tracings, and diagrams to illustrate findings."
micro,4699,Fast food and counter workers,Assist customers — Answer questions and provide menu recommendations
onet,4179,Sociology teachers postsecondary,"Plan, evaluate, and revise curricula, course content, course materials, and methods of instruction."
onet,5549,Athletes and sports competitors,Maintain equipment used in a particular sport.
onet,13175,Patternmakers metal and plastic,Program computerized numerical control machine tools.Related occupations — Program computerized numerical control machine tools.
onet,5349,Special effects artists and animators,"Design complex graphics and animation, using independent judgment, creativity, and computer equipmen — Design complex graphics and animation, using independent judgment, creativity, and computer equipment."
onet,6300,Speech-language pathologists,Develop speech exercise programs to reduce disabilities.
onet,3502,Probation officers and correctional treatment specialists,"Provide offenders or inmates with assistance in matters concerning detainers, sentences in other jur — Provide offenders or inmates with assistance in matters concerning detainers, sentences in other jurisdictions, writs, and applications for social assistance."
onet,7184,Surgical assistants,Verify the identity of patient or operative site.
micro,7834,Cutting punching and press machine setters operators and tenders metal and plastic,Monitor machine temperatures — Check and record temperatures of cutting and pressing equipment.
micro,5828,Human resources assistants except payroll and timekeeping,Prepare meeting agendas for department meetings — Compile topics and distribute them to attendees in advance.
micro,8537,Cutters and trimmers hand,Maintain clean workspaces — Ensure cutting and trimming areas are kept organized and free of debris.
micro,8872,Ambulance drivers and attendants except emergency medical technicians,Medical equipment inventory check — Perform daily inventory of critical medical supplies.
micro,797,Landscape architects,Create a site analysis report — Compile site data and prepare a preliminary analysis for a landscape design proposal.
micro,3561,Nurse anesthetists,Conduct surgical simulation debrief — Review anesthesia performance in simulated scenarios.
micro,3422,Podiatrists,Schedule patient consultations — Organize and prioritize upcoming appointments for podiatry patients.
micro,7403,Refractory materials repairers except brickmasons,"Inspect refractory material damage — Examine refractory components for cracks, spalling, or corrosion."
micro,3719,Psychiatrists,Record research findings — Compile and organize research articles into a centralized database.
micro,5483,Telemarketers,Prepare call scripts for training sessions — Develop and update scripts based on recent campaigns.
onet,7940,Lifeguards ski patrol and other recreational protective service workers,Participate in recreational demonstrations to entertain resort guests.
onet,14864,Light truck drivers,Read maps and follow written or verbal geographic directions.Related occupations — Read maps and follow written or verbal geographic directions.
