kind,id,occupation_title,task_text
micro,8671,Photographic process workers and processing machine operators,Generate daily production reports — Compile and format data on output quality and machine usage.
micro,7486,Precision instrument and equipment repairers all other,Monitor inventory levels — Check stock of precision parts and components regularly.
onet,10002,Cargo and freight agents,Estimate freight or postal rates and record shipment costs and weights.
micro,1030,Engineers all other,Monitor equipment performance — Track machinery usage and maintenance schedules
onet,7078,Opticians dispensing,"Measure clients' bridge and eye size, temple length, vertex distance, pupillary distance, and optica — Measure clients' bridge and eye size, temple length, vertex distance, pupillary distance, and optical centers of eyes, using measuring devices."
onet,14390,Coating painting and spraying machine setters operators and tenders,Buff and wax the finished paintwork.Related occupations — Buff and wax the finished paintwork.
onet,4579,Career/technical education teachers postsecondary,Provide individualized instruction and tutorial or remedial instruction.
micro,8874,Ambulance drivers and attendants except emergency medical technicians,Emergency protocol review — Review and update emergency response procedures.
micro,2209,Environmental science teachers postsecondary,Update institutional policies — Review and update environmental science department policies to reflect current educational standards.
onet,2289,Electrical and electronic engineering technologists and technicians,Maintain system logs or manuals to document testing or operation of equipment.
onet,13607,Sewers hand,"Patch materials, such as cotton or leather.Related occupations — Patch materials, such as cotton or leather."
micro,8541,Cutters and trimmers hand,Generate maintenance reports — Compile and present maintenance and performance reports.
onet,11444,Rail-track laying and maintenance equipment operators,Operate tie-adzing machines to cut ties and permit insertion of fishplates that hold rails.
onet,6477,Audiologists,Provide information to the public on hearing or balance topics.
onet,1470,Database architects,"Develop database architectural strategies at the modeling, design and implementation stages to addre — Develop database architectural strategies at the modeling, design and implementation stages to address business or industry requirements."
onet,4926,Special education teachers middle school,"Administer standardized ability and achievement tests, and interpret results to determine students'  — Administer standardized ability and achievement tests, and interpret results to determine students' strengths and needs."
onet,1146,Financial and investment analysts,Determine the prices at which securities should be syndicated and offered to the public.
onet,9226,Insurance sales agents,"Explain features, advantages, and disadvantages of various policies to promote sale of insurance pla — Explain features, advantages, and disadvantages of various policies to promote sale of insurance plans."
micro,8498,Separating filtering clarifying precipitating and still machine setters operators and tenders,Monitor machine setter performance — Track key metrics for machine setters and tenders to ensure clarity.
onet,12111,Mobile heavy equipment mechanics except engines,Direct workers who are assembling or disassembling equipment or cleaning parts.Related occupations — Direct workers who are assembling or disassembling equipment or cleaning parts.
onet,2645,Epidemiologists,"Prepare and analyze samples to study effects of drugs, gases, pesticides, or microorganisms on cell  — Prepare and analyze samples to study effects of drugs, gases, pesticides, or microorganisms on cell structure and tissue."
micro,6187,Animal breeders,Research breed traits — Identify key characteristics of target animal breeds for farming
onet,4610,Preschool teachers except special education,"Arrange indoor and outdoor space to facilitate creative play, motor-skill activities, and safety."
micro,1258,Biochemists and biophysicists,Field trip organization — Organize a visit to a biotechnology lab for students.
onet,13774,Cabinetmakers and bench carpenters,Reinforce joints with nails or other fasteners to prepare articles for finishing.Related occupations — Reinforce joints with nails or other fasteners to prepare articles for finishing.
onet,9588,Bookkeeping accounting and auditing clerks,Code documents according to company procedures.
onet,3486,Health education specialists,"Develop educational materials and programs for community agencies, local government, and state gover — Develop educational materials and programs for community agencies, local government, and state government."
onet,10359,Mail clerks and mail machine operators except postal service,Stamp dates and times of receipt of incoming mail.
onet,13803,Furniture finishers,Wash surfaces to prepare them for finish application.Related occupations — Wash surfaces to prepare them for finish application.
micro,7905,Pourers and casters metal,Inspect pouring equipment for leaks — Check for any leaks or malfunctions in the metal pouring lines during production.
micro,9097,Bridge and lock tenders,Prepare cost estimation — Estimate costs for bridge and lock construction based on current data.
onet,11142,Roofers,Cover exposed nailheads with roofing cement or caulking to prevent water leakage or rust.
onet,13755,Upholsterers,"Attach fasteners, grommets, buttons, buckles, ornamental trim, and other accessories to covers or fr — Attach fasteners, grommets, buttons, buckles, ornamental trim, and other accessories to covers or frames, using hand tools."
onet,4111,Geography teachers postsecondary,Write grant proposals to procure external research funding.
onet,9796,Eligibility interviewers government programs,Investigate claimants for the possibility of fraud or abuse.
onet,4478,Foreign language and literature teachers postsecondary,Act as advisers to student organizations.
onet,7901,Security guards,"Patrol industrial or commercial premises to prevent and detect signs of intrusion and ensure securit — Patrol industrial or commercial premises to prevent and detect signs of intrusion and ensure security of doors, windows, and gates."
onet,15103,Motorboat operators,"Follow safety procedures to ensure the protection of passengers, cargo, and vessels.Related occupati — Follow safety procedures to ensure the protection of passengers, cargo, and vessels."
onet,15295,Hoist and winch operators,"Attach, fasten, and disconnect cables or lines to loads, materials, and equipment, using hand tools."
onet,986,Fundraisers,Identify and build relationships with potential donors.
onet,9,Chief executives,"Direct human resources activities, including the approval of human resource plans or activities, the — Direct human resources activities, including the approval of human resource plans or activities, the selection of directors or other high-level staff, or establishment or organization of major departments."
onet,2743,Materials scientists,Teach in colleges and universities.
micro,454,Personal financial advisors,Review client compliance with policies — Ensure all financial actions align with company regulations.
onet,10700,Carpenters,"Anchor and brace forms and other structures in place, using nails, bolts, anchor rods, steel cables, — Anchor and brace forms and other structures in place, using nails, bolts, anchor rods, steel cables, planks, wedges, and timbers."
micro,8460,Petroleum pump system operators refinery operators and gaugers,Review safety protocols for pumps — Update and verify safety procedures for pump operations.
micro,2856,Special effects artists and animators,Trend analysis — Analyze industry trends in visual effects and animation
onet,13589,Shoe machine operators and tenders,Fill shuttle spools with thread from a machine's bobbin winder by pressing a foot treadle.Related oc — Fill shuttle spools with thread from a machine's bobbin winder by pressing a foot treadle.
micro,274,Gambling managers,Assess new market trends — Research emerging gambling market trends to inform strategy.
micro,2128,Architecture teachers postsecondary,Assign reading materials — Select and distribute appropriate reading resources to students.
onet,13315,Welding soldering and brazing machine setters operators and tenders,"Compute and record settings for new work, applying knowledge of metal properties, principles of weld — Compute and record settings for new work, applying knowledge of metal properties, principles of welding, and shop mathematics."
onet,17,Chief executives,"Coordinate the development or implementation of budgetary control systems, recordkeeping systems, or — Coordinate the development or implementation of budgetary control systems, recordkeeping systems, or other administrative control processes."
onet,685,Property real estate and community association managers,"Clean common areas, change light bulbs, and make minor property repairs."
micro,1628,Agricultural technicians,Compile technician feedback — Gather and analyze feedback from field technicians.
onet,9096,First-line supervisors of non-retail sales workers,Formulate pricing policies on merchandise according to profitability requirements.
onet,14934,Taxi drivers,Drive taxicabs or privately owned vehicles to transport passengers.Related occupations — Drive taxicabs or privately owned vehicles to transport passengers.
micro,4931,First-line supervisors of personal service workers,Review safety protocols — Evaluate current safety procedures and suggest improvements.
micro,3359,Prosthodontists,Design a training module on implant placement — Create interactive learning content for new staff.
micro,135,Purchasing managers,Prepare supplier onboarding checklist — Compile necessary documentation for new supplier onboarding
micro,5835,Receptionists and information clerks,Respond to incoming phone calls — Answer phone calls and provide basic information to clients.
onet,4017,Physics teachers postsecondary,Write grant proposals to procure external research funding.
micro,4493,Private detectives and investigators,Client follow-up — Schedule and conduct follow-up calls with clients.
micro,679,Software quality assurance analysts and testers,Review code for testability — Assess code structure to ensure it supports effective testing.
onet,8855,Makeup artists theatrical and performance,Assess performers' skin type to ensure that makeup will not cause break-outs or skin irritations.
onet,6117,Dietitians and nutritionists,Coordinate diet counseling services.
micro,8603,Dental laboratory technicians,Inspect dental models — Check precision and quality of fabricated dental models
micro,386,Business operations specialists all other,Prepare operational roadmap — Develop a strategic plan for upcoming operational changes.
