kind,id,occupation_title,task_text
onet,15017,Railroad conductors and yardmasters,"Direct engineers to move cars to fit planned train configurations, combining or separating cars to m — Direct engineers to move cars to fit planned train configurations, combining or separating cars to make up or break up trains."
onet,10761,Tile and stone setters,Study blueprints and examine surface to be covered to determine amount of material needed.
onet,5024,Self-enrichment teachers,Maintain accurate and complete student records as required by administrative policy.
micro,6667,Solar photovoltaic installers,Material sourcing — Identify and compare suppliers for solar panels and mounting equipment.
micro,9275,Machine feeders and offbearers,Document calibration procedures — Record and update calibration steps for future reference.
onet,2735,Materials scientists,"Supervise and monitor production processes to ensure efficient use of equipment, timely changes to s — Supervise and monitor production processes to ensure efficient use of equipment, timely changes to specifications, and project completion within time frame and budget."
micro,4785,First-line supervisors of housekeeping and janitorial workers,Coordinate with management for feedback — Schedule and conduct feedback sessions with supervisors and staff.
micro,2118,Mathematical science teachers postsecondary,Analyze student performance data — Examine assessment data to inform teaching strategies.
onet,385,Farmers ranchers and other agricultural managers,"Devise and participate in activities to improve fish hatching and growth rates, and to prevent disea — Devise and participate in activities to improve fish hatching and growth rates, and to prevent disease in hatcheries."
micro,6766,Construction and building inspectors,Conduct site survey using drone imagery — Plan and analyze drone survey data for construction progress.
onet,3147,Environmental science and protection technicians including health,Direct activities of workers in laboratory.
onet,4141,Political science teachers postsecondary,Provide professional consulting services to government or industry.
onet,5984,Photographers,Write photograph captions.
onet,2770,Geoscientists except hydrologists and geographers,"Analyze and interpret geological, geochemical, or geophysical information from sources, such as surv — Analyze and interpret geological, geochemical, or geophysical information from sources, such as survey data, well logs, bore holes, or aerial photos."
onet,8390,Pest control workers,"Inspect premises to identify infestation source and extent of damage to property, wall, or roof poro — Inspect premises to identify infestation source and extent of damage to property, wall, or roof porosity and access to infested locations."
micro,5769,Interviewers except eligibility and loan,Assist with candidate communication — Send interview reminders and updates to candidates.
onet,8106,Cooks short order,"Grill, cook, and fry foods such as french fries, eggs, and pancakes."
onet,10568,Forest and conservation workers,"Confer with other workers to discuss issues, such as safety, cutting heights, or work needs."
onet,13167,Patternmakers metal and plastic,"Verify conformance of patterns or template dimensions to specifications, using measuring instruments — Verify conformance of patterns or template dimensions to specifications, using measuring instruments such as calipers, scales, and micrometers."
onet,9634,Payroll and timekeeping clerks,Distribute and collect timecards each pay period.
micro,1474,Survey researchers,Generate recommendations for survey improvements — Provide actionable suggestions to enhance the effectiveness of physical science surveys.
onet,14279,Jewelers and precious stone and metal workers,Select and acquire metals and gems for designs.Related occupations — Select and acquire metals and gems for designs.
micro,39,General and operations managers,Design communication strategies — Create internal/external communication plans for organizational goals
onet,2450,Surveying and mapping technicians,"Analyze aerial photographs to detect and interpret significant military, industrial, resource, or to — Analyze aerial photographs to detect and interpret significant military, industrial, resource, or topographical data."
micro,2237,Anthropology and archeology teachers postsecondary,Update teaching materials — Regularly review and refresh course materials to keep content current.
