kind,id,occupation_title,task_text
onet,14629,Helpers production workers,Start machines or equipment to begin production processes.Related occupations — Start machines or equipment to begin production processes.
onet,1101,Property appraisers and assessors,"Calculate the value of property based on comparisons to recent sales, estimated cost to reproduce, a — Calculate the value of property based on comparisons to recent sales, estimated cost to reproduce, and anticipated property income streams."
micro,3990,Medical records specialists,Update medical terminology database — Identify and replace outdated medical terms with current standards.
onet,3307,Occupational health and safety specialists,Develop or maintain medical monitoring programs for employees.
onet,2205,Architectural and civil drafters,"Review rough sketches, drawings, specifications, and other engineering data to ensure that they conf — Review rough sketches, drawings, specifications, and other engineering data to ensure that they conform to design concepts."
onet,6753,Clinical laboratory technologists and technicians,Establish or monitor quality assurance programs or activities to ensure the accuracy of laboratory r — Establish or monitor quality assurance programs or activities to ensure the accuracy of laboratory results.
onet,7887,Private detectives and investigators,"Perform undercover operations, such as evaluating the performance or honesty of employees by posing  — Perform undercover operations, such as evaluating the performance or honesty of employees by posing as customers or employees."
onet,513,Architectural and engineering managers,"Direct, review, or approve project design changes."
micro,4677,Food preparation workers,Prepare ingredient lists — Compile and organize all necessary ingredients for the day's meals.
micro,9424,Natural sciences managers,Analyze environmental impact reports — Summarize findings on sustainability from environmental studies.
micro,6161,Office and administrative support workers all other,Meeting preparation — Gather and organize materials for team meetings
onet,1056,Market research analysts and marketing specialists,"Prepare reports of findings, illustrating data graphically and translating complex findings into wri — Prepare reports of findings, illustrating data graphically and translating complex findings into written text."
onet,3698,Paralegals and legal assistants,"Direct and coordinate law office activity, including delivery of subpoenas."
onet,6177,Physician assistants,Supervise and coordinate activities of technicians and technical assistants.
onet,9033,Recreation workers,Take residents on community outings.
onet,5084,Tutors,"Develop teaching or training materials, such as handouts, study materials, or quizzes."
onet,11343,Elevator and escalator installers and repairers,"Disassemble defective units, and repair or replace parts such as locks, gears, cables, and electric  — Disassemble defective units, and repair or replace parts such as locks, gears, cables, and electric wiring."
onet,15094,Captains mates and pilots of water vessels,Assign watches or living quarters to crew members.Related occupations — Assign watches or living quarters to crew members.
onet,8111,Cooks short order,Order supplies and stock them on shelves.
