kind,id,occupation_title,task_text
micro,3440,Occupational therapists,Update treatment plans — Revise goals and interventions based on patient feedback.
onet,9349,Demonstrators and product promoters,Keep areas neat while working and return items to correct locations following demonstrations.
micro,7161,Security and fire alarm systems installers,Conduct fire safety audits — Perform periodic audits to ensure compliance with safety regulations.
micro,7657,Electrical electronic and electromechanical assemblers except coil winders tapers and finishers,Train new assemblers — Lead training sessions for new hires on assembly processes.
micro,4896,Grounds maintenance workers all other,Assess landscaping needs — Evaluate plant health and irrigation efficiency
onet,3674,Judges magistrate judges and magistrates,Read documents on pleadings and motions to ascertain facts and issues.
micro,2258,Economics teachers postsecondary,Maintain professional networks — Build and update contacts with industry partners and educators.
onet,13247,Tool and die makers,"Visualize and compute dimensions, sizes, shapes, and tolerances of assemblies, based on specificatio — Visualize and compute dimensions, sizes, shapes, and tolerances of assemblies, based on specifications."
onet,11856,Electrical and electronics installers and repairers transportation equipment,Refer to schematics and manufacturers' specifications that show connections and provide instructions — Refer to schematics and manufacturers' specifications that show connections and provide instructions on how to locate problems.
micro,7384,Maintenance workers machinery,Update maintenance manuals — Review and update technical manuals for maintenance procedures.
onet,10498,Graders and sorters agricultural products,"Discard inferior or defective products or foreign matter, and place acceptable products in container — Discard inferior or defective products or foreign matter, and place acceptable products in containers for further processing."
onet,9506,First-line supervisors of office and administrative support workers,"Plan layouts of stockrooms, warehouses, or other storage areas, considering turnover, size, weight,  — Plan layouts of stockrooms, warehouses, or other storage areas, considering turnover, size, weight, or related factors pertaining to items stored."
onet,6281,Respiratory therapists,Perform pulmonary function and adjust equipment to obtain optimum results in therapy.
onet,1611,Web and digital interface designers,Create searchable indices for Web page content.
onet,2823,Hydrologists,Compile and evaluate hydrologic information to prepare navigational charts and maps and to predict a — Compile and evaluate hydrologic information to prepare navigational charts and maps and to predict atmospheric conditions.
onet,7603,First-line supervisors of security workers,Assign security personnel to posts or patrols.
onet,11913,Electronic equipment installers and repairers motor vehicles,"Build fiberglass or wooden enclosures for sound components, and fit them to automobile dimensions.Re — Build fiberglass or wooden enclosures for sound components, and fit them to automobile dimensions."
onet,8728,Embalmers,Remove the deceased from place of death and transport to funeral home.
onet,55,Legislators,"Keep abreast of the issues affecting constituents by making personal visits and phone calls, reading — Keep abreast of the issues affecting constituents by making personal visits and phone calls, reading local newspapers, and viewing or listening to local broadcasts."
onet,13415,Prepress technicians and workers,"Enter, store, and retrieve information on computer-aided equipment.Related occupations — Enter, store, and retrieve information on computer-aided equipment."
onet,13922,Power distributors and dispatchers,Inspect equipment to ensure that specifications are met or to detect any defects.Related occupations — Inspect equipment to ensure that specifications are met or to detect any defects.
onet,15196,Aircraft service attendants,"Wash the aircraft exteriors using lifts, cranes, detergent, or other equipment.Related occupations — Wash the aircraft exteriors using lifts, cranes, detergent, or other equipment."
onet,10641,Boilermakers,"Examine boilers, pressure vessels, tanks, or vats to locate defects, such as leaks, weak spots, or d — Examine boilers, pressure vessels, tanks, or vats to locate defects, such as leaks, weak spots, or defective sections, so that they can be repaired."
micro,2953,Set and exhibit designers,Analyze competitor design trends — Track and report on emerging design trends
onet,4691,Elementary school teachers except special education,"Collaborate with other teachers and administrators in the development, evaluation, and revision of e — Collaborate with other teachers and administrators in the development, evaluation, and revision of elementary school programs."
onet,7601,First-line supervisors of security workers,"Advise employees in handling problems or resolving complaints from customers, tenants, detainees, or — Advise employees in handling problems or resolving complaints from customers, tenants, detainees, or other persons."
onet,8108,Cooks short order,Perform general cleaning activities in kitchen and dining areas.
micro,1735,Forensic science technicians,Review evidence documentation — Ensure all physical and social science evidence is properly documented for forensic analysis.
onet,3689,Judges magistrate judges and magistrates,Provide information regarding the judicial system or other legal issues through the media and public — Provide information regarding the judicial system or other legal issues through the media and public speeches.
onet,10744,Floor layers except carpet wood and hard tiles,Determine traffic areas and decide location of seams.
onet,12668,Signal and track switch repairers,"Inspect, maintain, and replace batteries as needed.Related occupations — Inspect, maintain, and replace batteries as needed."
onet,14265,Inspectors testers sorters samplers and weighers,Compute usable amounts of items in shipments.Related occupations — Compute usable amounts of items in shipments.
onet,8230,Food servers nonrestaurant,Record amounts and types of special food items served to customers.
onet,13481,Laundry and dry-cleaning workers,"Receive and mark articles for laundry or dry cleaning with identifying code numbers or names, using  — Receive and mark articles for laundry or dry cleaning with identifying code numbers or names, using hand or machine markers."
onet,1731,Architects except landscape and naval,"Perform predesign services, such as feasibility or environmental impact studies."
micro,3716,Psychiatrists,Prepare for annual performance reviews — Compile and analyze performance data for psychiatrists.
micro,8339,Sawing machine setters operators and tenders wood,Update operator training materials — Compile and update training documents for sawing machine operators.
onet,4570,Recreation and fitness studies teachers postsecondary,"Perform administrative duties, such as serving as department heads."
onet,10762,Tile and stone setters,"Measure and mark surfaces to be tiled, following blueprints."
onet,3568,Clergy,"Study and interpret religious laws, doctrines, or traditions."
onet,5768,Public relations specialists,"Establish or maintain cooperative relationships with representatives of community, consumer, employe — Establish or maintain cooperative relationships with representatives of community, consumer, employee, or public interest groups."
micro,2143,Engineering teachers postsecondary,Provide feedback on assignments — Review student assignments and give constructive feedback.
micro,9645,Travel agents,Update travel brochures — Refresh and update travel brochures to reflect current destinations and deals.
micro,2913,Graphic designers,Develop visual storytelling sequences — Plan and design visual narratives for client projects.
onet,2607,Foresters,Plan and implement projects for conservation of wildlife habitats and soil and water quality.
micro,5095,Morticians undertakers and funeral arrangers,Funeral service rehearsal preparation — Coordinate with the team to rehearse the funeral service process.
onet,4741,Career/technical education teachers middle school,Adapt teaching methods and instructional materials to meet students' varying needs and interests.
onet,9352,Demonstrators and product promoters,Suggest specific product purchases to meet customers' needs.
micro,2127,Architecture teachers postsecondary,Develop lesson plans — Create engaging and interactive lesson materials for new topics.
micro,7714,Bakers,Prepare packaging materials — Organize and inspect packaging supplies before shifts
onet,3577,Directors religious activities and education,Develop or direct study courses or religious education programs within congregations.
onet,6484,Anesthesiologists,"Administer anesthetic or sedation during medical procedures, using local, intravenous, spinal, or ca — Administer anesthetic or sedation during medical procedures, using local, intravenous, spinal, or caudal methods."
onet,1589,Web developers,"Confer with management or development teams to prioritize needs, resolve conflicts, develop content  — Confer with management or development teams to prioritize needs, resolve conflicts, develop content criteria, or choose solutions."
micro,5693,Court municipal and license clerks,Update staff contact records — Enter or correct contact information for all court clerks
onet,14444,Photographic process workers and processing machine operators,"Examine quality of film fades or dissolves for potential color corrections, using color analyzers.Re — Examine quality of film fades or dissolves for potential color corrections, using color analyzers."
onet,2158,Petroleum engineers,Assist engineering and other personnel to solve operating problems.
onet,12124,Rail car repairers,"Disassemble units such as water pumps, control valves, and compressors so that repairs can be made.R — Disassemble units such as water pumps, control valves, and compressors so that repairs can be made."
micro,174,Training and development managers,Design training modules — Create engaging content for new hires and existing employees.
onet,10756,Tile and stone setters,"Align and straighten tile using levels, squares, and straightedges."
onet,8041,Cooks fast food,"Clean, stock, and restock workstations and display cases."
onet,12155,Motorcycle mechanics,"Remove cylinder heads and grind valves to scrape off carbon and replace defective valves, pistons, c — Remove cylinder heads and grind valves to scrape off carbon and replace defective valves, pistons, cylinders, or rings, using hand and power tools."
onet,4652,Kindergarten teachers except special education,"Prepare materials, classrooms, and other indoor and outdoor spaces to facilitate creative play, lear — Prepare materials, classrooms, and other indoor and outdoor spaces to facilitate creative play, learning and motor-skill activities, and safety."
onet,10608,Logging equipment operators,"Drive and maneuver tractors and tree harvesters to shear the tops off of trees, cut and limb the tre — Drive and maneuver tractors and tree harvesters to shear the tops off of trees, cut and limb the trees, and cut the logs into desired lengths."
onet,10623,Log graders and scalers,Move logs using heavy equipment such as log loaders.
onet,7071,Medical records specialists,Release information to persons or agencies according to regulations.
micro,1075,Mechanical drafters,Document safety compliance requirements — Research and document safety standards for mechanical systems.
onet,5762,News analysts reporters and journalists,Assign stories to other reporters or duties to production staff.
onet,2732,Materials scientists,"Prepare reports, manuscripts, proposals, and technical manuals for use by other scientists and reque — Prepare reports, manuscripts, proposals, and technical manuals for use by other scientists and requestors, such as sponsors and customers."
onet,9584,Bookkeeping accounting and auditing clerks,"Check figures, postings, and documents for correct entry, mathematical accuracy, and proper codes."
micro,8032,Layout workers metal and plastic,Clean workstations — Ensure workstations are free from debris and clutter.
onet,12331,Home appliance repairers,"Test and examine gas pipelines and equipment to locate leaks and faulty connections, and to determin — Test and examine gas pipelines and equipment to locate leaks and faulty connections, and to determine the pressure and flow of gas."
micro,3828,Nuclear medicine technologists,Prepare clinical reports — Generate structured reports summarizing nuclear medicine studies and findings.
micro,2616,Special education teachers middle school,Coordinate parent-teacher communication — Organize and send regular updates to families about student progress
onet,5167,Librarians and media collections specialists,Assemble and arrange display materials.
onet,13330,Heat treating equipment setters operators and tenders metal and plastic,"Determine flame temperatures, current frequencies, heating cycles, and induction heating coils neede — Determine flame temperatures, current frequencies, heating cycles, and induction heating coils needed, based on degree of hardness required and properties of stock to be treated."
onet,14146,Mixing and blending machine setters operators and tenders,"Add or mix chemicals or ingredients for processing, using hand tools or other devices.Related occupa — Add or mix chemicals or ingredients for processing, using hand tools or other devices."
onet,6049,Dentists general,"Use masks, gloves, and safety glasses to protect patients and self from infectious diseases."
onet,11979,Automotive body and related repairers,"File, grind, sand, and smooth filled or repaired surfaces, using power tools and hand tools.Related  — File, grind, sand, and smooth filled or repaired surfaces, using power tools and hand tools."
onet,3401,Rehabilitation counselors,"Confer with physicians, psychologists, occupational therapists, and other professionals to develop a — Confer with physicians, psychologists, occupational therapists, and other professionals to develop and implement client rehabilitation programs."
onet,1362,Computer and information research scientists,Assign or schedule tasks to meet work priorities and goals.
micro,7389,Maintenance workers machinery,Coordinate with suppliers — Order and manage parts required for machinery maintenance.
onet,9197,Retail salespersons,Estimate and quote trade-in allowances.
onet,12366,Maintenance workers machinery,"Record production, repair, and machine maintenance information.Related occupations — Record production, repair, and machine maintenance information."
onet,1288,Loan officers,Inform individuals and groups about the financial assistance available to college or university stud — Inform individuals and groups about the financial assistance available to college or university students.
onet,9361,Demonstrators and product promoters,Work as part of a team of demonstrators to accommodate large crowds.
onet,11375,Fence erectors,"Erect alternate panel, basket weave, and louvered fences."
onet,11680,Helpers extraction workers,Clean up work areas and remove debris after extraction activities are complete.
onet,4190,Sociology teachers postsecondary,Mentor new faculty.
onet,6391,Nurse anesthetists,"Perform or manage regional anesthetic techniques, such as local, spinal, epidural, caudal, nerve blo — Perform or manage regional anesthetic techniques, such as local, spinal, epidural, caudal, nerve blocks and intravenous blocks."
micro,1783,Occupational health and safety technicians,Monitor workplace fatigue indicators — Track metrics related to employee fatigue to improve safety.
onet,8721,Embalmers,Apply cosmetics to impart lifelike appearance to the deceased.
micro,5226,Exercise trainers and group fitness instructors,Prepare client intake forms — Gather necessary information for personalized fitness plans.
micro,5215,Childcare workers,Support with homework — Assist in completing age-appropriate assignments or reading.
onet,7569,First-line supervisors of firefighting and prevention workers,"Instruct and drill fire department personnel in assigned duties, including firefighting, medical car — Instruct and drill fire department personnel in assigned duties, including firefighting, medical care, hazardous materials response, fire prevention, and related subjects."
onet,2487,Food scientists and technologists,"Test new products for flavor, texture, color, nutritional content, and adherence to government and i — Test new products for flavor, texture, color, nutritional content, and adherence to government and industry standards."
onet,7281,Psychiatric aides,Restrain or aid patients as necessary to prevent injury.
micro,7078,Avionics technicians,Perform firmware updates — Apply the latest firmware versions to avionics equipment.
micro,6752,Helpers construction trades all other,Conduct site surveys — Perform detailed surveys of construction progress.
onet,5581,Coaches and scouts,"Keep and review paper, computerized, and video records of athlete, team, and opposing team performan — Keep and review paper, computerized, and video records of athlete, team, and opposing team performance."
micro,150,Compensation and benefits managers,Conduct salary benchmarking — Compare internal salaries with industry standards.
onet,206,Facilities managers,"Plan, administer, and control budgets for contracts, equipment, and supplies."
onet,9137,Gambling change persons and booth cashiers,Reconcile daily summaries of transactions to balance books.
onet,7793,Parking enforcement workers,Patrol an assigned area by vehicle or on foot to ensure public compliance with existing parking ordi — Patrol an assigned area by vehicle or on foot to ensure public compliance with existing parking ordinance.
micro,9315,Gas compressor and gas pumping station operators,Record maintenance issues — Document any issues or defects found during inspections.
onet,8872,Manicurists and pedicurists,"Remove previously applied nail polish, using liquid remover and swabs."
micro,5695,Court municipal and license clerks,Prepare for upcoming court hearings — Gather and organize case files and evidence
micro,8998,Railroad brake signal and switch operators and locomotive firers,Train locomotive firers on signal timing — Develop and deliver training modules for locomotive firers on signal timing.
micro,1488,Industrial-organizational psychologists,Identify training needs — List skills gaps and recommend development opportunities.
onet,9633,Payroll and timekeeping clerks,"Review time sheets, work charts, wage computation, and other information to detect and reconcile pay — Review time sheets, work charts, wage computation, and other information to detect and reconcile payroll discrepancies."
micro,4301,First-line supervisors of police and detectives,Assess performance metrics — Compile and evaluate key performance indicators for supervisors.
onet,4716,Middle school teachers except special and career/technical education,Enforce all administration policies and rules governing students.
onet,1045,Training and development specialists,Monitor training costs and prepare budget reports to justify expenditures.
onet,3622,Judicial law clerks,"Review complaints, petitions, motions, or pleadings that have been filed to determine issues involve — Review complaints, petitions, motions, or pleadings that have been filed to determine issues involved or basis for relief."
onet,9946,Human resources assistants except payroll and timekeeping,Examine employee files to answer inquiries and provide information for personnel actions.
onet,11325,Construction and building inspectors,"Monitor installation of plumbing, wiring, equipment, or appliances to ensure that installation is pe — Monitor installation of plumbing, wiring, equipment, or appliances to ensure that installation is performed properly and is in compliance with applicable regulations."
onet,3684,Judges magistrate judges and magistrates,"Supervise other judges, court officers, and the court's administrative staff."
onet,3627,Judicial law clerks,Respond to questions from judicial officers or court staff on general legal issues.
micro,4739,Dining room and cafeteria attendants and bartender helpers,Monitor guest feedback — Record and log guest comments about dining experience.
micro,6391,Floor layers except carpet wood and hard tiles,Update project documentation — Add flooring details to project records.
micro,6536,Glaziers,Analyze weather impact — Assess weather conditions affecting construction timelines.
micro,3786,Healthcare diagnosing or treating practitioners all other,Compile recent research articles — Search and summarize new studies relevant to healthcare practices.
onet,4376,Art drama and music teachers postsecondary,"Prepare course materials, such as syllabi, homework assignments, and handouts."
micro,8382,Power distributors and dispatchers,Review daily production reports — Check and analyze production output data for the day.
onet,2127,Mining and geological engineers including mining safety engineers,"Lay out, direct, and supervise mine construction operations, such as the construction of shafts and  — Lay out, direct, and supervise mine construction operations, such as the construction of shafts and tunnels."
micro,6517,Tapers,Prepare tapers for transport — Organize and package tapers for safe transport to the site.
onet,307,Transportation storage and distribution managers,"Implement specific customer requirements, such as internal reporting or customized transportation me — Implement specific customer requirements, such as internal reporting or customized transportation metrics."
onet,14908,Shuttle drivers and chauffeurs,"Operate vehicles with specialized equipment, such as wheelchair lifts, to transport and secure passe — Operate vehicles with specialized equipment, such as wheelchair lifts, to transport and secure passengers with special needs."
micro,9211,Crane and tower operators,Perform pre-operation checks — Verify all safety equipment and operational parameters before use.
micro,8973,Locomotive engineers,Assist in route planning — Collaborate with dispatch to optimize delivery routes using available data.
onet,4468,Foreign language and literature teachers postsecondary,Write letters of recommendation for students.
onet,10027,Couriers and messengers,"Walk, ride bicycles, drive vehicles, or use public conveyances to reach destinations to deliver mess — Walk, ride bicycles, drive vehicles, or use public conveyances to reach destinations to deliver messages or materials."
onet,2970,Urban and regional planners,"Prepare, develop and maintain maps and databases."
onet,10701,Carpenters,"Bore boltholes in timber, masonry or concrete walls, using power drill."
micro,7767,Food batchmakers,Monitor temperature settings — Ensure all cooking equipment maintains the required temperature for food safety.
onet,8218,Waiters and waitresses,Describe and recommend wines to customers.
micro,2187,Atmospheric earth marine and space sciences teachers postsecondary,Facilitate professional development sessions — Organize workshops for teachers on integrating new scientific content into lessons.
onet,3043,Political scientists,"Disseminate research results through academic publications, written reports, or public presentations — Disseminate research results through academic publications, written reports, or public presentations."
onet,4503,History teachers postsecondary,Teach community courses and speak to local groups and organizations.
onet,11718,Computer automated teller and office machine repairers,Operate machines to test functioning of parts or mechanisms.
onet,12277,Mechanical door repairers,"Fabricate replacements for worn or broken parts, using welders, lathes, drill presses, or shaping or — Fabricate replacements for worn or broken parts, using welders, lathes, drill presses, or shaping or milling machines."
onet,7749,Detectives and criminal investigators,Examine records to locate links in chains of evidence or information.
onet,9394,Real estate brokers,Review property details to ensure that environmental regulations are met.
onet,13675,Textile knitting and weaving machine setters operators and tenders,Inspect products to ensure that specifications are met and to determine if machines need adjustment.
micro,9017,Railroad conductors and yardmasters,Ensure compliance with regulations — Review and update safety and operational regulations.
micro,7050,Radio cellular and tower equipment installers and repairers,"Inspect tower equipment for damage — Visually assess towers for physical damage, corrosion, or structural issues."
onet,8834,Hairdressers hairstylists and cosmetologists,"Apply water or setting, straightening or waving solutions to hair, and use curlers, rollers, hot com — Apply water or setting, straightening or waving solutions to hair, and use curlers, rollers, hot combs and curling irons to press and curl hair."
onet,8423,Landscaping and groundskeeping workers,"Install rock gardens, ponds, decks, drainage systems, irrigation systems, retaining walls, fences, p — Install rock gardens, ponds, decks, drainage systems, irrigation systems, retaining walls, fences, planters, or playground equipment."
micro,1569,Geographers,Prepare field survey checklist — Compile and format a checklist for field data collection.
micro,5523,First-line supervisors of office and administrative support workers,Monitor employee feedback — Collect and analyze feedback from team members.
onet,9354,Demonstrators and product promoters,Set up and arrange displays or demonstration areas to attract the attention of prospective customers — Set up and arrange displays or demonstration areas to attract the attention of prospective customers.
onet,3140,Environmental science and protection technicians including health,Develop or implement programs for monitoring of environmental pollution or radiation.
onet,1908,Computer hardware engineers,"Store, retrieve, and manipulate data for analysis of system capabilities and requirements."
onet,11814,Avionics technicians,"Coordinate work with that of engineers, technicians, and other aircraft maintenance personnel."
onet,1299,Tax examiners and collectors and revenue agents,Collect taxes from individuals or businesses according to prescribed laws and regulations.
onet,4209,Health specialties teachers postsecondary,"Select and obtain materials and supplies, such as textbooks and laboratory equipment."
micro,1627,Agricultural technicians,Record weather data — Log daily weather conditions for field work.
onet,367,Training and development managers,Analyze training needs to develop new training programs or modify and improve existing programs.
onet,10123,Postal service mail sorters processors and processing machine operators,"Operate various types of equipment, such as computer scanning equipment, addressographs, mimeographs — Operate various types of equipment, such as computer scanning equipment, addressographs, mimeographs, optical character readers, and bar-code sorters."
onet,6923,Dietetic technicians,"Plan menus or diets or guide individuals or families in food selection, preparation, or menu plannin — Plan menus or diets or guide individuals or families in food selection, preparation, or menu planning, based upon nutritional needs and established guidelines."
onet,14947,Locomotive engineers,"Confer with conductors or traffic control center personnel via radiophones to issue or receive infor — Confer with conductors or traffic control center personnel via radiophones to issue or receive information concerning stops, delays, or oncoming trains."
micro,798,Landscape architects,Develop a client presentation — Design a visual presentation summarizing landscape project concepts and benefits.
micro,3071,Musicians and singers,Create a fan engagement strategy — Develop a plan to interact with fans online
onet,8399,Pest control workers,"Set mechanical traps, or place poisonous paste or bait in sewers, burrows, or ditches."
onet,6258,Recreational therapists,"Observe, analyze, and record patients' participation, reactions, and progress during treatment sessi — Observe, analyze, and record patients' participation, reactions, and progress during treatment sessions, modifying treatment programs as needed."
micro,5212,Childcare workers,Record medical updates — Document any changes in the child's health or medical conditions.
onet,2405,Mechanical engineering technologists and technicians,"Read dials and meters to determine amperage, voltage, electrical output and input at specific operat — Read dials and meters to determine amperage, voltage, electrical output and input at specific operating temperature to analyze parts performance."
onet,12689,First-line supervisors of production and operating workers,Keep records of employees' attendance and hours worked.Related occupations — Keep records of employees' attendance and hours worked.
micro,6247,Agricultural workers all other,Maintain equipment logs — Track usage and maintenance of farming tools and machinery.
micro,1666,Environmental science and protection technicians including health,Conduct site environmental assessments — Inspect and document environmental conditions at a protected site.
onet,10626,First-line supervisors of construction trades and extraction workers,"Supervise, coordinate, or schedule the activities of construction or extractive workers."
onet,666,Postmasters and mail superintendents,"Confer with suppliers to obtain bids for proposed purchases and to requisition supplies, disbursing  — Confer with suppliers to obtain bids for proposed purchases and to requisition supplies, disbursing funds according to federal regulations."
micro,4022,Hearing aid specialists,Monitor compliance with hearing aid prescriptions — Track patient adherence to prescribed hearing aid use.
micro,924,Electronics engineers except computer,Document design changes for documentation — Record and archive all modifications to technical drawings
onet,13720,Extruding and forming machine setters operators and tenders synthetic and glass fibers,"Clean and maintain extruding and forming machines, using hand tools.Related occupations — Clean and maintain extruding and forming machines, using hand tools."
micro,1499,Clinical and counseling psychologists,Update training materials — Review and refresh training content for new clinical staff.
onet,7505,Phlebotomists,"Enter patient, specimen, insurance, or billing information into computer."
onet,5659,Music directors and composers,"Coordinate and organize tours, or hire touring companies to arrange concert dates, venues, accommoda — Coordinate and organize tours, or hire touring companies to arrange concert dates, venues, accommodations, and transportation for longer tours."
micro,6704,Helpers electricians,Coordinate with subcontractors — Communicate with electrical contractors about project requirements.
micro,1401,Chemists,Perform statistical analysis on experimental data — Use tools to interpret and visualize chemical reaction results.
micro,8272,Upholsterers,Track material costs — Record and analyze the cost of upholstery components.
onet,15312,Cleaners of vehicles and equipment,Clean and polish vehicle windows.Related occupations — Clean and polish vehicle windows.
onet,2066,Materials engineers,Analyze product failure data and laboratory test results to determine causes of problems and develop — Analyze product failure data and laboratory test results to determine causes of problems and develop solutions.
onet,14050,Petroleum pump system operators refinery operators and gaugers,Lower thermometers into tanks to obtain temperature readings.Related occupations — Lower thermometers into tanks to obtain temperature readings.
onet,9987,Reservation and transportation ticket agents and travel clerks,"Answer inquiries regarding information, such as schedules, accommodations, procedures, or policies."
onet,13910,Power distributors and dispatchers,"Coordinate with engineers, planners, field personnel, or other utility workers to provide informatio — Coordinate with engineers, planners, field personnel, or other utility workers to provide information such as clearances, switching orders, or distribution process changes."
micro,1155,Industrial engineering technologists and technicians,Generate maintenance schedules — Create automated maintenance schedules for industrial machinery.
onet,4074,Economics teachers postsecondary,"Prepare course materials, such as syllabi, homework assignments, and handouts."
