kind,id,occupation_title,task_text
micro,9639,Travel agents,Handle booking confirmations — Send confirmation emails and manage payment statuses for travel bookings.
onet,9375,Models,"Apply makeup to face and style hair to enhance appearance, considering such factors as color, camera — Apply makeup to face and style hair to enhance appearance, considering such factors as color, camera techniques, and facial features."
micro,9573,Human resources specialists,Prepare training materials for new hires — Gather and format training content for upcoming onboarding sessions.
micro,2966,Actors,Research current trends — Analyze recent industry reports to identify emerging actor trends
onet,3462,Mental health and substance abuse social workers,Supervise or direct other workers who provide services to clients or patients.
micro,7014,Extraction workers all other,Review daily extraction reports — Analyze reports to identify safety concerns and compliance issues
micro,3621,Dermatologists,Review latest dermatology guidelines — Analyze recent clinical guidelines and update knowledge for practice.
micro,6344,Brickmasons and blockmasons,Record progress in block extraction — Track quantities and types of blocks extracted per shift.
micro,3094,Entertainers and performers sports and related workers all other,Prepare press releases — Draft and distribute press releases for new performances or events.
onet,4857,Special education teachers preschool,"Organize and supervise games or other recreational activities to promote physical, mental, or social — Organize and supervise games or other recreational activities to promote physical, mental, or social development."
onet,4904,Special education teachers middle school,Prepare materials and classrooms for class activities.
micro,9010,Railroad conductors and yardmasters,Update scheduling systems — Enter and maintain accurate timetable schedules for trains and yard operations.
onet,3688,Judges magistrate judges and magistrates,Participate in judicial tribunals to help resolve disputes.
onet,13750,Upholsterers,"Read work orders, and apply knowledge and experience with materials to determine types and amounts o — Read work orders, and apply knowledge and experience with materials to determine types and amounts of materials required to cover workpieces."
micro,5339,Parts salespersons,Manage inventory levels — Check stock levels and reorder items as needed.
micro,8941,Shuttle drivers and chauffeurs,Track driver hours and compliance — Ensure drivers adhere to maximum driving hours regulations.
micro,4944,Animal trainers,Update training materials — Revise and refresh training resources regularly
onet,406,Farmers ranchers and other agricultural managers,"Monitor activities, such as irrigation, chemical application, harvesting, milking, breeding, and gra — Monitor activities, such as irrigation, chemical application, harvesting, milking, breeding, and grading, to ensure adherence to safety regulations or standards."
onet,15013,Railroad conductors and yardmasters,"Direct and instruct workers engaged in yard activities, such as switching tracks, coupling and uncou — Direct and instruct workers engaged in yard activities, such as switching tracks, coupling and uncoupling cars, and routing inbound and outbound traffic."
micro,1557,Anthropologists and archeologists,Ethnographic observation — Conduct structured observations to understand social behaviors in field settings.
onet,9051,Residential advisors,Compile information such as residents' daily activities and the quantities of supplies used to prepa — Compile information such as residents' daily activities and the quantities of supplies used to prepare required reports.
onet,10687,Stonemasons,"Position mold along guidelines of wall, press mold in place, and remove mold and paper from wall."
micro,9588,Farm labor contractors,Risk assessment — Evaluate risks related to crop insurance and market volatility.
onet,13021,Cutting punching and press machine setters operators and tenders metal and plastic,"Use equipment designed to join sheet metal, such as spot welders.Related occupations — Use equipment designed to join sheet metal, such as spot welders."
micro,2758,Farm and home management educators,"Curate farm and home management resources — Gather and organize relevant books, articles, and videos."
onet,12718,Aircraft structure surfaces rigging and systems assemblers,"Set, align, adjust, or synchronize aircraft armament or rigging or control system components to esta — Set, align, adjust, or synchronize aircraft armament or rigging or control system components to established tolerances or requirements, using sighting devices and hand tools."
onet,2852,Survey researchers,"Review, classify, and record survey data in preparation for computer analysis."
onet,2196,Architectural and civil drafters,Create freehand drawings and lettering to accompany drawings.
