kind,id,occupation_title,task_text
micro,8244,Extruding and forming machine setters operators and tenders synthetic and glass fibers,Set up synthetic fiber batching — Operators configure batching systems for consistent synthetic fiber production.
onet,3475,Health education specialists,"Develop and present health education and promotion programs, such as training workshops, conferences — Develop and present health education and promotion programs, such as training workshops, conferences, and school or community presentations."
micro,5894,Dispatchers except police fire and ambulance,Process incoming calls — Manage and route incoming calls to the appropriate dispatcher.
micro,4733,Dining room and cafeteria attendants and bartender helpers,Serve meals to guests — Deliver food from dining room to guests promptly.
onet,1378,Computer network support specialists,"Identify the causes of networking problems, using diagnostic testing software and equipment."
micro,6748,Helpers roofers,Client feedback collection — Gather feedback from clients after project completion.
micro,6994,Roustabouts oil and gas,Generate safety training materials — Create and update safety training modules for new employees.
onet,15360,Packers and packagers hand,"Seal containers or materials, using glues, fasteners, nails, and hand tools.Related occupations — Seal containers or materials, using glues, fasteners, nails, and hand tools."
micro,1813,Rehabilitation counselors,Facilitate group sessions — Organize and lead group therapy or support sessions for clients.
onet,7417,Medical assistants,Schedule appointments for patients.
micro,9111,Parking attendants,Track vehicle entry/exit times — Record and analyze the duration of vehicles waiting in the lot.
onet,10845,Construction laborers,Operate or maintain air monitoring or other sampling devices in confined or hazardous environments.
micro,2291,Psychology teachers postsecondary,Develop professional development plans — Create individualized growth plans for psychology educators.
onet,469,Education administrators kindergarten through secondary,"Prepare, maintain, or oversee the preparation and maintenance of attendance, activity, planning, or  — Prepare, maintain, or oversee the preparation and maintenance of attendance, activity, planning, or personnel reports and records."
micro,2387,Social work teachers postsecondary,Review curriculum materials — Assess and update course content to align with current educational standards.
onet,3065,Agricultural technicians,Measure or weigh ingredients used in laboratory testing.
onet,7551,First-line supervisors of police and detectives,Discipline staff for violation of department rules and regulations.
onet,272,Purchasing managers,Prepare bid awards requiring board approval.
micro,5322,Counter and rental clerks,Process returns and refunds — Handle return requests and calculate refunds for rental customers.
onet,1806,Aerospace engineers,"Write technical reports or other documentation, such as handbooks or bulletins, for use by engineeri — Write technical reports or other documentation, such as handbooks or bulletins, for use by engineering staff, management, or customers."
micro,2194,Chemistry teachers postsecondary,Assess student performance — Analyze quiz and assignment results to identify learning gaps.
onet,7553,First-line supervisors of police and detectives,Review contents of written orders to ensure adherence to legal requirements.
onet,2414,Mechanical engineering technologists and technicians,Set up prototype and test apparatus and operate test controlling equipment to observe and record pro — Set up prototype and test apparatus and operate test controlling equipment to observe and record prototype test results.
onet,1673,Operations research analysts,Specify manipulative or computational methods to be applied to models.
onet,10624,First-line supervisors of construction trades and extraction workers,"Inspect work progress, equipment, or construction sites to verify safety or to ensure that specifica — Inspect work progress, equipment, or construction sites to verify safety or to ensure that specifications are met."
micro,2012,Judicial law clerks,Compile legal case histories — Gather and organize past case outcomes for reference.
micro,6544,Insulation workers floor ceiling and wall,Organize tools and equipment — Sort and label insulation tools and materials for easy access.
onet,11244,Helpers carpenters,Install handrails under the direction of a carpenter.
onet,2691,Atmospheric and space scientists,"Conduct meteorological research into the processes or determinants of atmospheric phenomena, weather — Conduct meteorological research into the processes or determinants of atmospheric phenomena, weather, or climate."
onet,15263,Conveyor operators and tenders,"Clean, sterilize, and maintain equipment, machinery, and work stations, using hand tools, shovels, b — Clean, sterilize, and maintain equipment, machinery, and work stations, using hand tools, shovels, brooms, chemicals, hoses, and lubricants."
micro,2785,Teaching assistants except postsecondary,Prepare lesson plans — Develop engaging and structured lesson plans for upcoming classes.
onet,1125,Budget analysts,Communicate financial reports and budgets to stakeholders.
onet,14408,Semiconductor processing technicians,"Clean semiconductor wafers using cleaning equipment, such as chemical baths, automatic wafer cleaner — Clean semiconductor wafers using cleaning equipment, such as chemical baths, automatic wafer cleaners, or blow-off wands."
micro,533,Tax preparers,Generate tax compliance checklists — Create checklists to ensure ongoing compliance.
onet,3327,Occupational health and safety technicians,"Educate the public about health issues or enforce health legislation to prevent disease, to promote  — Educate the public about health issues or enforce health legislation to prevent disease, to promote health, or to help people understand health protection procedures and regulations."
micro,9107,Parking attendants,Assign parking spaces — Allocate available parking spots efficiently based on vehicle type and priority.
micro,7733,Meat poultry and fish cutters and trimmers,Prepare safety checks for equipment — Conduct safety inspections on meat poultry and fish cutting machines.
onet,7413,Medical assistants,"Perform general office duties, such as answering telephones, taking dictation, or completing insuran — Perform general office duties, such as answering telephones, taking dictation, or completing insurance forms."
onet,12221,Tire repairers and changers,"Rotate tires to different positions on vehicles, using hand tools.Related occupations — Rotate tires to different positions on vehicles, using hand tools."
onet,5958,Lighting technicians,"Set up and focus light fixtures to meet requirements of television, theater, concerts, or other prod — Set up and focus light fixtures to meet requirements of television, theater, concerts, or other productions."
micro,1704,Hydrologic technicians,Performance Evaluation — Assess the performance of hydrologic technicians on field tasks.
micro,7579,Signal and track switch repairers,Verify circuit continuity — Test switch functionality to ensure proper electrical connections.
micro,7081,Avionics technicians,Update spare parts inventory — Track and restock critical avionics spare parts.
onet,8266,Dishwashers,"Transfer supplies or equipment between storage and work areas, by hand or using hand trucks."
onet,2524,Biochemists and biophysicists,Manage laboratory teams or monitor the quality of a team's work.
micro,696,Web developers,Validate database queries — Ensure queries are efficient and secure
onet,7439,Medical transcriptionists,"Return dictated reports in printed or electronic form for physician's review, signature, and correct — Return dictated reports in printed or electronic form for physician's review, signature, and corrections and for inclusion in patients' medical records."
onet,11609,Continuous mining machine operators,Apply new technologies developed to minimize the environmental impact of coal mining.
onet,5109,Curators,"Write and review grant proposals, journal articles, institutional reports, and publicity materials."
micro,8784,Production workers all other,"Record daily production metrics — Log production output, machine uptime, and downtime occurrences."
micro,8250, Fabric and apparel patternmakers,Calculate fabric yardage — Determine the required fabric quantity based on pattern dimensions.
onet,13691,Textile winding twisting and drawing out machine setters operators and tenders,"Thread yarn, thread, or fabric through guides, needles, and rollers of machines.Related occupations — Thread yarn, thread, or fabric through guides, needles, and rollers of machines."
onet,9676,Tellers,Prepare and verify cashier's checks.
onet,3419,Child family and school social workers,Maintain case history records and prepare reports.
onet,5578,Coaches and scouts,Teach instructional courses and advise students.
onet,1713,Data scientists,"Test, validate, and reformulate models to ensure accurate prediction of outcomes of interest."
micro,4576,Protective service workers all other,Plan service schedules — Develop weekly and monthly service schedules based on demand forecasts.
micro,3703,Physicians pathologists,Prepare for medical conference — Compile presentation slides and speaking points for a healthcare conference.
onet,13079,Milling and planing machine tool setters operators and tenders metal and plastic,"Observe milling or planing machine operation, and adjust controls to ensure conformance with specifi — Observe milling or planing machine operation, and adjust controls to ensure conformance with specified tolerances."
onet,7671,Fire inspectors and investigators,Dust evidence or portions of fire scenes for latent fingerprints.
onet,12579,Coin vending and amusement machine servicers and repairers,"Replace malfunctioning parts, such as worn magnetic heads on automatic teller machine (ATM) card rea — Replace malfunctioning parts, such as worn magnetic heads on automatic teller machine (ATM) card readers."
onet,10986,Glaziers,"Assemble, erect, or dismantle scaffolds, rigging, or hoisting equipment."
