kind,id,occupation_title,task_text
micro,3368,Dentists all other specialists,Assist with billing processes — Support billing teams in processing insurance claims.
onet,2309,Electrical and electronic engineering technologists and technicians,"Review, develop, or prepare maintenance standards."
micro,7063,Telecommunications equipment installers and repairers except line installers,Inspect telecom equipment for damage — Check devices for physical or functional issues during installation and repair.
onet,8255,Dining room and cafeteria attendants and bartender helpers,Mix and prepare flavors for mixed drinks.
onet,5833,Writers and authors,"Prepare works in appropriate format for publication, and send them to publishers or producers."
micro,4788,First-line supervisors of housekeeping and janitorial workers,Assign training sessions for new hires — Organize and conduct training for new housekeeping and janitorial staff.
micro,9249,Cleaners of vehicles and equipment,Prepare equipment for transport — Pack and secure materials to prevent damage during transit.
onet,2868,Industrial-organizational psychologists,Assess employee performance.
onet,1242,Credit counselors,"Create debt management plans, spending plans, or budgets to assist clients to meet financial goals."
onet,10870,Paving surfacing and tamping equipment operators,Control traffic.
onet,15048,Sailors and marine oilers,"Lubricate machinery, equipment, or engine parts, such as gears, shafts, or bearings.Related occupati — Lubricate machinery, equipment, or engine parts, such as gears, shafts, or bearings."
onet,779,Buyers and purchasing agents,Advise farm groups or growers on land preparation or livestock care techniques that will maximize th — Advise farm groups or growers on land preparation or livestock care techniques that will maximize the quantity and quality of production.
onet,5039,Self-enrichment teachers,"Select, order, and issue books, materials, and supplies for courses or projects."
onet,2364,Environmental engineering technologists and technicians,"Obtain product information, identify vendors or suppliers, or order materials or equipment to mainta — Obtain product information, identify vendors or suppliers, or order materials or equipment to maintain inventory."
onet,14262,Inspectors testers sorters samplers and weighers,"Monitor machines that automatically measure, sort, or inspect products.Related occupations — Monitor machines that automatically measure, sort, or inspect products."
micro,2149,Agricultural sciences teachers postsecondary,Review curriculum materials — Ensure all teaching resources align with current educational standards.
onet,6737,Dental hygienists,Attend continuing education courses to maintain or update skills.
onet,3406,Substance abuse behavioral disorder and mental health counselors,"Counsel clients in individual or group sessions to assist them in dealing with substance abuse, ment — Counsel clients in individual or group sessions to assist them in dealing with substance abuse, mental or physical illness, poverty, unemployment, or physical abuse."
onet,13901,Nuclear power reactor operators,Dispatch orders or instructions to personnel through radiotelephone or intercommunication systems to — Dispatch orders or instructions to personnel through radiotelephone or intercommunication systems to coordinate auxiliary equipment operation.
onet,6986,Surgical technologists,Transport patients to and from the operating room.
onet,6907,Paramedics,Administer first aid treatment or life support care to sick or injured persons in prehospital settin — Administer first aid treatment or life support care to sick or injured persons in prehospital settings.
