kind,id,occupation_title,task_text
onet,6779,Cardiovascular technologists and technicians,Inject contrast medium into patients' blood vessels.
micro,8431,Chemical plant and system operators,Inspect valve positions — Verify all valves are correctly closed and aligned.
onet,11242,Helpers carpenters,"Erect scaffolding, shoring, or braces."
onet,10221,Medical secretaries and administrative assistants,Complete insurance or other claim forms.
onet,11415,Highway maintenance workers,"Measure and mark locations for installation of markers, using tape, string, or chalk."
onet,4643,Kindergarten teachers except special education,"Confer with parents or guardians, other teachers, counselors, and administrators to resolve students — Confer with parents or guardians, other teachers, counselors, and administrators to resolve students' behavioral and academic problems."
onet,3804,Architecture teachers postsecondary,Advise students on academic and vocational curricula and on career issues.
onet,2814,Hydrologists,Develop or modify methods for conducting hydrologic studies.
onet,13631,Textile bleaching and dyeing machine operators and tenders,"Start and control machines and equipment to wash, bleach, dye, or otherwise process and finish fabri — Start and control machines and equipment to wash, bleach, dye, or otherwise process and finish fabric, yarn, thread, or other textile goods."
onet,9681,Tellers,Sort and file deposit slips and checks.
onet,3426,Child family and school social workers,"Arrange for medical, psychiatric, and other tests that may disclose causes of difficulties and indic — Arrange for medical, psychiatric, and other tests that may disclose causes of difficulties and indicate remedial measures."
micro,347,Compensation benefits and job analysis specialists,Compile benefits FAQs — Create a centralized FAQ for employee benefits questions.
onet,805,Claims adjusters examiners and investigators,Communicate with reinsurance brokers to obtain information necessary for processing claims.
onet,11304,Helpers roofers,Sweep and clean roofs to prepare them for the application of new roofing materials.
onet,4940,Special education teachers middle school,"Select, store, order, issue, and inventory classroom equipment, materials, and supplies."
micro,8572,Furnace kiln oven drier and kettle operators and tenders,Log kettle maintenance activities — Record all maintenance and repair work performed on kettles.
micro,3814,Diagnostic medical sonographers,Assess equipment calibration procedures — Verify daily calibration checks for ultrasound machines.
onet,15174,Automotive and watercraft service attendants,Clean windshields.Related occupations — Clean windshields.
onet,12817,Timing device assemblers and adjusters,Change timing weights on balance wheels to correct deficient timing.Related occupations — Change timing weights on balance wheels to correct deficient timing.
onet,12260,Control and valve installers and repairers except mechanical door,"Splice and connect cables from meters or current transformers to pull boxes or switchboards, using h — Splice and connect cables from meters or current transformers to pull boxes or switchboards, using hand tools."
onet,14608,Tire builders,Place tires into molds for new tread.Related occupations — Place tires into molds for new tread.
onet,7243,Nursing assistants,"Clean and sanitize patient rooms, bathrooms, examination rooms, or other patient areas."
micro,3377,Dietitians and nutritionists,Update dietary guidelines — Review and incorporate new research findings into practice.
micro,3550,Registered nurses,Update patient preferences — Record patient preferences for future care.
micro,2812,Art directors,Update project timelines — Adjust timelines based on client feedback and internal progress.
micro,1527,Psychologists all other,Prepare for upcoming sessions — Gather materials and plan for each therapy meeting.
micro,1261,Microbiologists,Literature review — Search and summarize recent publications on microbial ecology.
onet,7275,Orderlies,"Stock or issue medical supplies, such as dressing packs or treatment trays."
onet,8479,First-line supervisors of entertainment and recreation workers,Recruit and hire staff members.
micro,6659,Structural iron and steel workers,Create safety training modules for structural iron workers — Develop interactive training content focused on safety and equipment handling.
onet,346,Human resources managers,"Advise managers on organizational policy matters, such as equal employment opportunity and sexual ha — Advise managers on organizational policy matters, such as equal employment opportunity and sexual harassment, and recommend needed changes."
onet,3472,Health education specialists,Develop and maintain cooperative working relationships with agencies and organizations interested in — Develop and maintain cooperative working relationships with agencies and organizations interested in public health care.
onet,14106,Crushing grinding and polishing machine setters operators and tenders,Read work orders to determine production specifications and information.Related occupations — Read work orders to determine production specifications and information.
onet,10866,Paving surfacing and tamping equipment operators,"Inspect, clean, maintain, and repair equipment, using mechanics' hand tools, or report malfunctions  — Inspect, clean, maintain, and repair equipment, using mechanics' hand tools, or report malfunctions to supervisors."
onet,13095,Machinists,"Program computers or electronic instruments, such as numerically controlled machine tools.Related oc — Program computers or electronic instruments, such as numerically controlled machine tools."
micro,5720,Customer service representatives,Schedule follow-up calls — Arrange timely follow-ups with dissatisfied customers
micro,5664,Brokerage clerks,Update client records — Ensure all client information is current and accurate in the system.
micro,2983,Producers and directors,Monitor social media engagement — Track mentions and sentiment around promotional content.
onet,1452,Database administrators,Plan and install upgrades of database management system software to enhance database performance.
micro,4604,Cooks fast food,Cook food — Prepare and cook the selected fast food items according to the recipe.
micro,5728,Eligibility interviewers government programs,Prepare interview questions — Create a set of standardized questions for the interview process.
onet,5451,Merchandise displayers and window trimmers,"Change or rotate window displays, interior display areas, or signage to reflect changes in inventory — Change or rotate window displays, interior display areas, or signage to reflect changes in inventory or promotion."
onet,11633,Loading and moving machine operators underground mining,Examine roadway and clear obstructions from the path of travel.
micro,6308,Logging workers all other,Assign tasks based on skills — Match workers to tasks that align with their logged skills and experience.
micro,6076,Desktop publishers,Review document metadata — Ensure all files have proper author and creation dates
onet,8135,Food preparation workers,Make special dressings and sauces as condiments for sandwiches.
onet,3584,Directors religious activities and education,"Implement program plans by ordering needed materials, scheduling speakers, reserving space, or handl — Implement program plans by ordering needed materials, scheduling speakers, reserving space, or handling other administrative details."
onet,2785,Geoscientists except hydrologists and geographers,"Test industrial diamonds or abrasives, soil, or rocks to determine their geological characteristics, — Test industrial diamonds or abrasives, soil, or rocks to determine their geological characteristics, using optical, x-ray, heat, acid, or precision instruments."
micro,5439,Models,"Prepare model documentation for stakeholders — Create clear, visual documentation of the model for non-technical users."
micro,8613,Medical appliance technicians,Equipment calibration — Perform calibration of medical appliance production machinery
micro,2121,Mathematical science teachers postsecondary,Coordinate with departmental staff — Liaise with colleagues to align teaching initiatives.
micro,6919,Explosives workers ordnance handling experts and blasters,Review explosives handling protocols — Ensure all procedures are updated and compliant with safety standards.
