kind,id,occupation_title,task_text
micro,190,Farmers ranchers and other agricultural managers,Inspect equipment maintenance — List and prioritize required maintenance tasks for farm machinery.
micro,6568, Painters construction and maintenance,Document progress — Record daily updates and lessons learned during the project.
onet,654,Postmasters and mail superintendents,Monitor employees' work schedules and attendance for payroll purposes.
onet,7170,Genetic counselors,"Provide genetic counseling in specified areas of clinical genetics, such as obstetrics, pediatrics,  — Provide genetic counseling in specified areas of clinical genetics, such as obstetrics, pediatrics, oncology and neurology."
micro,4243,Medical transcriptionists,Generate appointment summaries — Create concise summaries of scheduled medical appointments.
onet,7623,Firefighters,Inspect fire sites after flames have been extinguished to ensure that there is no further danger.
micro,7810,Forging machine setters operators and tenders metal and plastic,Record maintenance logs for setters — Document setting adjustments and maintenance activities for traceability.
onet,2958,Urban and regional planners,"Keep informed about economic or legal issues involved in zoning codes, building codes, or environmen — Keep informed about economic or legal issues involved in zoning codes, building codes, or environmental regulations."
onet,1244,Credit counselors,"Assess clients' overall financial situations by reviewing income, assets, debts, expenses, credit re — Assess clients' overall financial situations by reviewing income, assets, debts, expenses, credit reports, or other financial information."
micro,598,Computer network support specialists,Validate network security policies — Ensure compliance with organizational security standards and regulations.
onet,5753,News analysts reporters and journalists,"Check reference materials, such as books, news files, or public records, to obtain relevant facts."
onet,10128,Postal service mail sorters processors and processing machine operators,"Move containers of mail, using equipment, such as forklifts and automated ""trains""."
micro,6618,Reinforcing iron and rebar workers,Document reinforcement procedures — Record step-by-step reinforcement procedures for team reference.
micro,657,Network and computer systems administrators,Update documentation — Refresh network documentation with current IP addresses and configurations.
micro,7785,Food cooking machine operators and tenders,Troubleshoot machine issues — Address any malfunctions or errors reported during operation.
micro,2979,Producers and directors,Schedule shoot calendar — Coordinate with departments to finalize filming dates.
onet,4657,Kindergarten teachers except special education,"Plan and supervise class projects, field trips, visits by guests, or other experiential activities a — Plan and supervise class projects, field trips, visits by guests, or other experiential activities and guide students in learning from those activities."
micro,7295,Bicycle repairers,Replace worn chain links — Replace any worn chain links to ensure smooth operation.
micro,3128,Public relations specialists,"Monitor audience engagement metrics — Track likes, shares, and comments on social media posts about art and design projects."
onet,11524,Excavating and loading machine and dragline operators surface mining,Set up or inspect equipment prior to operation.
onet,925,Logisticians,Stay informed of logistics technology advances and apply appropriate technology to improve logistics — Stay informed of logistics technology advances and apply appropriate technology to improve logistics processes.
micro,3912,Dietetic technicians,Create dietary referral forms — Develop and distribute standardized dietary referral forms to patients.
onet,11757,Radio cellular and tower equipment installers and repairers,Monitor radio range stations to detect transmission flaws and adjust controls to eliminate flaws.
onet,10421,Statistical assistants,"Compile statistics from source materials, such as production or sales records, quality-control or te — Compile statistics from source materials, such as production or sales records, quality-control or test records, time sheets, or survey sheets."
micro,3943,Surgical technologists,Team Communication Briefing — Prepare briefing materials for surgical technologists before rounds.
onet,7752,Detectives and criminal investigators,Question individuals or observe persons and establishments to confirm information given to patrol of — Question individuals or observe persons and establishments to confirm information given to patrol officers.
onet,5771,Public relations specialists,"Study the objectives, promotional policies, or needs of organizations to develop public relations st — Study the objectives, promotional policies, or needs of organizations to develop public relations strategies that will influence public opinion or promote ideas, products, or services."
onet,5693,Disc jockeys except radio,Advertise services using media such as internet advertising and brochures.
micro,8762,Paper goods machine setters operators and tenders,Update machine operation manuals — Review and revise manuals based on recent practices.
micro,6712,Helpers electricians,Maintain records of certifications — Update and verify certifications of all electricians on site.
micro,8925,Bus drivers transit and intercity,Coordinate with local authorities — Communicate with city or transit authorities about service changes.
onet,7190,Surgical assistants,"Apply sutures, staples, clips, or other materials to close skin, facia, or subcutaneous wound layers — Apply sutures, staples, clips, or other materials to close skin, facia, or subcutaneous wound layers."
micro,9541,Insurance appraisers auto damage,Update internal guidelines — Refresh appraisal guidelines based on new regulations
micro,2015,Judicial law clerks,Prepare for legal exams — Create study materials based on recent case law.
onet,8734,Embalmers,Insert convex celluloid or cotton between eyeballs and eyelids to prevent slipping and sinking of ey — Insert convex celluloid or cotton between eyeballs and eyelids to prevent slipping and sinking of eyelids.
onet,7903,Security guards,Answer alarms and investigate disturbances.
onet,8122,Food preparation workers,"Wash, peel, and cut various foods, such as fruits and vegetables, to prepare for cooking or serving."
onet,3282,Forensic science technicians,Review forensic analysts' reports for technical merit.
onet,5231,Instructional coordinators,Adapt instructional content or delivery methods for different levels or types of learners.
onet,7628,Firefighters,Collaborate with other firefighters as a member of a firefighting crew.
micro,3664,Neurologists,"Prepare patient education materials — Create clear, easy-to-understand educational content for patients about neurological conditions."
onet,11713,Computer automated teller and office machine repairers,"Advise customers concerning equipment operation, maintenance, or programming."
micro,1876,Mental health and substance abuse social workers,Prepare educational materials — Create and distribute educational content about mental health and substance abuse recovery.
onet,15457,Tank car truck and ship loaders,"Start pumps and adjust valves or cables to regulate the flow of products to vessels, using knowledge — Start pumps and adjust valves or cables to regulate the flow of products to vessels, using knowledge of loading procedures."
onet,1920,Electrical engineers,"Perform detailed calculations to compute and establish manufacturing, construction, or installation  — Perform detailed calculations to compute and establish manufacturing, construction, or installation standards or specifications."
onet,9206,Advertising sales agents,Provide clients with estimates of the costs of advertising products or services.
onet,961,Management analysts,"Review forms and reports and confer with management and users about format, distribution, and purpos — Review forms and reports and confer with management and users about format, distribution, and purpose, identifying problems and improvements."
micro,8284,Textile apparel and furnishings workers all other,Monitor energy consumption — Track electricity and water usage on production floors
micro,4094,Healthcare practitioners and technical workers all other,Update inventory logs — Record daily inventory levels for medical supplies.
onet,10449,First-line supervisors of farming fishing and forestry workers,Inspect facilities to determine maintenance needs.
onet,855,Human resources specialists,"Address employee relations issues, such as harassment allegations, work complaints, or other employe — Address employee relations issues, such as harassment allegations, work complaints, or other employee concerns."
onet,5893,Audio and video technicians,"Meet with directors and senior members of camera crews to discuss assignments and determine filming  — Meet with directors and senior members of camera crews to discuss assignments and determine filming sequences, camera movements, and picture composition."
onet,8862,Makeup artists theatrical and performance,"Create character drawings or models, based upon independent research, to augment period production f — Create character drawings or models, based upon independent research, to augment period production files."
