kind,id,occupation_title,task_text
micro,6281,Logging equipment operators,Equipment performance metrics tracking — Collect and analyze key performance indicators
micro,1418,Materials scientists,Conference attendance — Register and prepare for an upcoming international materials conference.
onet,9300,Sales representatives wholesale and manufacturing technical and scientific products,"Answer customers' questions about products, prices, availability, or credit terms."
onet,2779,Geoscientists except hydrologists and geographers,"Review environmental, historical, or technical reports and publications for accuracy."
micro,6117,Office machine operators except computer,Update printer paper tray — Ensure the printer paper tray is restocked and functioning properly.
onet,5561,Coaches and scouts,Plan strategies and choose team members for individual games or sports seasons.
micro,8643,Coating painting and spraying machine setters operators and tenders,Calibrate spray settings — Adjust spray pressure and nozzle positions according to the coating formula.
micro,33,Marketing managers,Adapting to algorithm changes — Adjusting strategies based on updates to social media or search engine algorithms.
micro,1278,Zoologists and wildlife biologists,Monitor species population trends — Use AI-powered tools to track changes in local wildlife populations.
onet,7003,Veterinary technologists and technicians,"Discuss medical health of pets with clients, such as post-operative status."
micro,6666,Solar photovoltaic installers,Permitting research — Gather and summarize local regulations for solar installations.
onet,14489,Computer numerically controlled tool programmers,Sort shop orders into groups to maximize materials utilization and minimize machine setup time.Relat — Sort shop orders into groups to maximize materials utilization and minimize machine setup time.
onet,14477,Computer numerically controlled tool operators,"Enter commands or load control media, such as tapes, cards, or disks, into machine controllers to re — Enter commands or load control media, such as tapes, cards, or disks, into machine controllers to retrieve programmed instructions."
onet,15237,Passenger attendants,Secure passengers for transportation by buckling seatbelts or fastening wheelchairs with tie-down st — Secure passengers for transportation by buckling seatbelts or fastening wheelchairs with tie-down straps.
onet,10560,Farmworkers farm ranch and aquacultural animals,"Perform duties related to livestock reproduction, such as breeding animals within appropriate timefr — Perform duties related to livestock reproduction, such as breeding animals within appropriate timeframes, performing artificial inseminations, and helping with animal births."
micro,5981,Shipping receiving and inventory clerks,Classify customer shipments — Categorize shipments based on destination and service type.
micro,4407,Correctional officers and jailers,Communicate with families — Facilitate communication between inmates and their families regarding safety and rehabilitation.
micro,3532,Veterinarians,Educate staff on new protocols — Develop and deliver training materials on updated medical procedures.
onet,14087,Separating filtering clarifying precipitating and still machine setters operators and tenders,"Remove clogs, defects, or impurities from machines, tanks, conveyors, screens, or other processing e — Remove clogs, defects, or impurities from machines, tanks, conveyors, screens, or other processing equipment."
onet,6888,Medical dosimetrists,"Develop requirements for the use of patient immobilization devices and positioning aides, such as mo — Develop requirements for the use of patient immobilization devices and positioning aides, such as molds or casts, as part of treatment plans to ensure accurate delivery of radiation and comfort of patient."
onet,9402,Real estate sales agents,"Coordinate property closings, overseeing signing of documents and disbursement of funds."
onet,9958,Receptionists and information clerks,"Operate telephone switchboard to answer, screen, or forward calls, providing information, taking mes — Operate telephone switchboard to answer, screen, or forward calls, providing information, taking messages, or scheduling appointments."
onet,14,Chief executives,Establish departmental responsibilities and coordinate functions among departments and sites.
micro,2482,Recreation and fitness studies teachers postsecondary,Design a professional development plan for recreation teachers — Outline steps for teachers to improve their skills in this area.
onet,13307,Welding soldering and brazing machine setters operators and tenders,"Clean, lubricate, maintain, and adjust equipment to maintain efficient operation, using air hoses, c — Clean, lubricate, maintain, and adjust equipment to maintain efficient operation, using air hoses, cleaning fluids, and hand tools."
onet,9862,Library assistants clerical,Inspect returned books for condition and due-date status and compute any applicable fines.
micro,3176,Interpreters and translators,Translate event announcements — Translate event information for diverse international audiences
micro,4697,Fast food and counter workers,Clean serving area — Dispense and wipe down tables and counters after service
onet,5703,Disc jockeys except radio,Listen to music before playing at events to ensure recordings are appropriate and meet quality stand — Listen to music before playing at events to ensure recordings are appropriate and meet quality standards.
micro,9042,Rail transportation workers all other,Route Planning Updates — Update rail routes based on seasonal changes and demand.
micro,6722,Helpers painters paperhangers plasterers and stucco masons,Confirm plaster mason certification — Verify masons' credentials and qualifications.
onet,12424,Electrical power-line installers and repairers,Coordinate work assignment preparation and completion with other workers.Related occupations — Coordinate work assignment preparation and completion with other workers.
micro,6316,First-line supervisors of construction trades and extraction workers,Conduct worker safety training sessions — Organize and deliver mandatory safety training for all team members.
onet,13778,Cabinetmakers and bench carpenters,"Cut timber to the right size, and shape and trim parts of joints to ensure a snug fit, using hand to — Cut timber to the right size, and shape and trim parts of joints to ensure a snug fit, using hand tools, such as planes, chisels, or wood files."
onet,6287,Respiratory therapists,"Monitor cardiac patients, using electrocardiography devices, such as a holter monitor."
onet,4171,Psychology teachers postsecondary,Mentor other faculty members.
micro,2694,Teachers and instructors all other,Manage class schedules — Organize and update student timetables.
onet,9689,Tellers,"Perform clerical tasks, such as typing, filing, and microfilm photography."
micro,7374,Industrial machinery mechanics,Generate maintenance report — Compile maintenance logs into a structured report for management review.
onet,13186,Foundry mold and coremakers,Sprinkle or spray parting agents onto patterns and mold sections to facilitate removal of patterns f — Sprinkle or spray parting agents onto patterns and mold sections to facilitate removal of patterns from molds.
onet,10689,Carpenters,"Measure and mark cutting lines on materials, using a ruler, pencil, chalk, and marking gauge."
onet,13383,Plating machine setters operators and tenders metal and plastic,"Clean and maintain equipment, using water hoses and scrapers.Related occupations — Clean and maintain equipment, using water hoses and scrapers."
micro,6380,Carpet installers,Communicate with clients — Provide clients with progress updates via email or call.
onet,10135,Postal service mail sorters processors and processing machine operators,Cancel letter or parcel post stamps by hand.
micro,1145,Environmental engineering technologists and technicians,Analyze energy consumption data — Review energy usage patterns to identify optimization opportunities.
onet,9841,Interviewers except eligibility and loan,"Perform office duties, such as telemarketing or customer service inquiries, maintaining staff record — Perform office duties, such as telemarketing or customer service inquiries, maintaining staff records, billing patients, or receiving payments."
micro,8112,Laundry and dry-cleaning workers,Monitor customer satisfaction — Collect and analyze customer feedback on services.
onet,4084,Economics teachers postsecondary,Advise students on academic and vocational curricula and on career issues.
micro,9226,Dredge operators,Ensure proper disposal of materials — Plan for safe removal and disposal of dredged materials.
onet,10287,Word processors and typists,"Reformat documents, moving paragraphs or columns."
micro,4947,Animal caretakers,Provide daily feeding schedule — Create and distribute feeding plans based on animal species and dietary needs.
onet,10820,Terrazzo workers and finishers,"Mix cement, sand, and water to produce concrete, grout, or slurry, using hoe, trowel, tamper, scrape — Mix cement, sand, and water to produce concrete, grout, or slurry, using hoe, trowel, tamper, scraper, or concrete-mixing machine."
micro,6293,Log graders and scalers,Record water quality checks — Log water parameters for fishing and farming sites.
onet,2293,Electrical and electronic engineering technologists and technicians,Supervise the installation or operation of electronic equipment or systems.
onet,14133,Mixing and blending machine setters operators and tenders,"Weigh or measure materials, ingredients, or products to ensure conformance to requirements.Related o — Weigh or measure materials, ingredients, or products to ensure conformance to requirements."
onet,11935,Security and fire alarm systems installers,"Mount raceways and conduits and fasten wires to wood framing, using staplers.Related occupations — Mount raceways and conduits and fasten wires to wood framing, using staplers."
onet,6457,Nurse practitioners,"Keep abreast of regulatory processes and payer systems, such as Medicare, Medicaid, managed care, an — Keep abreast of regulatory processes and payer systems, such as Medicare, Medicaid, managed care, and private sources."
micro,6503,Drywall and ceiling tile installers,Update project timelines — Adjust timelines based on installation progress and any unforeseen issues.
micro,8679,Computer numerically controlled tool operators,"Log machine usage statistics — Record daily machine hours, tool usage, and operational metrics."
micro,8840,Air traffic controllers,Calculate fuel consumption — Analyze flight data to estimate fuel usage for upcoming routes.
micro,8102,Laundry and dry-cleaning workers,Sort laundry batches — Organize and separate laundry items by type and condition.
micro,7034,First-line supervisors of mechanics installers and repairers,Document customer feedback — Record and categorize customer comments about installation services.
micro,2171,Forestry and conservation science teachers postsecondary,Conduct research reviews — Assist teachers in reviewing recent literature on forestry and conservation topics.
micro,1564,Anthropologists and archeologists,Community engagement planning — Design strategies for engaging local communities in anthropological studies.
onet,56,Legislators,Maintain knowledge of relevant national and international current events.
onet,14289,Jewelers and precious stone and metal workers,"Mark, engrave, or emboss designs on metal pieces such as castings, wire, or jewelry, following speci — Mark, engrave, or emboss designs on metal pieces such as castings, wire, or jewelry, following specifications."
micro,7753,Slaughterers and meat packers,Calculate labor efficiency — Assess labor productivity and identify areas for improvement.
onet,1455,Database administrators,"Test programs or databases, correct errors, and make necessary modifications."
onet,8347,First-line supervisors of landscaping lawn service and groundskeeping workers,Repair irrigation systems.
onet,6229,Physical therapists,Teach physical therapy students or those in other health professions.
micro,3421,Physician assistants,Review billing codes — Ensure accurate and up-to-date coding for reimbursement.
onet,12623,Locksmiths and safe repairers,"Install door hardware, such as locks and closers.Related occupations — Install door hardware, such as locks and closers."
onet,3790,Mathematical science teachers postsecondary,Act as advisers to student organizations.
micro,1286,Biological scientists all other,Data collection — Gather datasets from Life Physical and Social Science journals.
micro,4392,Bailiffs,Track bailiff assignment durations — Monitor and analyze how long bailiffs stay on assignments.
onet,14300,Dental laboratory technicians,Read prescriptions or specifications and examine models or impressions to determine the design of de — Read prescriptions or specifications and examine models or impressions to determine the design of dental products to be constructed.
onet,10279,Word processors and typists,"Address envelopes or prepare envelope labels, using typewriter or computer."
micro,8400,Power plant operators,Perform equipment calibration — Ensure sensors and instruments are accurately calibrated
onet,11328,Construction and building inspectors,"Measure dimensions and verify level, alignment, or elevation of structures or fixtures to ensure com — Measure dimensions and verify level, alignment, or elevation of structures or fixtures to ensure compliance to building plans and codes."
onet,14240,Inspectors testers sorters samplers and weighers,"Mark items with details, such as grade or acceptance-rejection status.Related occupations — Mark items with details, such as grade or acceptance-rejection status."
micro,4076,Genetic counselors,Conduct team training on genetics — Deliver training sessions on genetic counseling topics.
onet,3553,Community health workers,Advise clients or community groups to ensure parental understanding of the importance of childhood i — Advise clients or community groups to ensure parental understanding of the importance of childhood immunizations and how to access immunization services.
onet,1254,Credit counselors,"Advise clients or respond to inquiries about financial matters in person or via phone, email, Web si — Advise clients or respond to inquiries about financial matters in person or via phone, email, Web site, or Internet chat."
onet,8699,Locker room coatroom and dressing room attendants,"Monitor patrons' facility use to ensure that rules and regulations are followed, and safety and orde — Monitor patrons' facility use to ensure that rules and regulations are followed, and safety and order are maintained."
micro,3552,Nurse anesthetists,Document preoperative assessments — Record and organize patient assessment findings in electronic health records.
onet,5852,Interpreters and translators,Train and supervise other translators or interpreters.
onet,8560,Animal caretakers,Observe and caution children petting and feeding animals in designated areas to ensure the safety of — Observe and caution children petting and feeding animals in designated areas to ensure the safety of humans and animals.
onet,3780,Mathematical science teachers postsecondary,"Keep abreast of developments and technological advances in the mathematical field by reading current — Keep abreast of developments and technological advances in the mathematical field by reading current literature, talking with colleagues, and participating in professional conferences."
onet,905,Labor relations specialists,Advise management on matters related to the administration of contracts or employee discipline or gr — Advise management on matters related to the administration of contracts or employee discipline or grievance procedures.
onet,10852,Construction laborers,"Position or dismantle forms for pouring concrete, using saws, hammers, nails, or bolts."
micro,2098,Business teachers postsecondary,Prepare for accreditation — Gather documentation needed for accreditation reviews.
micro,6794,Fence erectors,Check for pest damage — Inspect fence for signs of termite or insect infestation.
onet,13097,Machinists,Monitor the feed and speed of machines during the machining process.Related occupations — Monitor the feed and speed of machines during the machining process.
micro,1220,Animal scientists,Compile animal health statistics — Gather and analyze health data across multiple animal studies.
micro,5548,Telephone operators,Resolve call conflicts — Handle and resolve issues arising from conflicting call assignments.
onet,11507,Service unit operators oil and gas,"Prepare reports of services rendered, tools used, or time required, for billing purposes."
