kind,id,occupation_title,task_text
micro,879,Civil engineers,Review project drawings — Check for compliance with design specifications
onet,6232,Physical therapists,Direct group rehabilitation activities.
onet,5990,Photographers,"Operate drones to capture aerial photographs and videos, following all regulatory guidelines."
micro,5178,Baggage porters and bellhops,Document daily baggage handling process — Record and review the steps taken during baggage handling each day.
micro,3327,Oral and maxillofacial surgeons,Surgeon skill assessment — Evaluate surgeon performance using standardized metrics.
micro,6126,Office machine operators except computer,Check printer paper jams — Inspect printers for paper jams and report issues to maintenance.
onet,11585,Explosives workers ordnance handling experts and blasters,"Repair and service blasting, shooting, and automotive equipment, and electrical wiring and instrumen — Repair and service blasting, shooting, and automotive equipment, and electrical wiring and instruments, using hand tools."
onet,10285,Word processors and typists,"Search for specific sets of stored, typed characters to make changes."
micro,143,Transportation storage and distribution managers,Analyze storage utilization trends — Identify patterns in storage usage over time.
micro,6812,Highway maintenance workers,Monitor equipment performance — Track equipment usage and report anomalies to the maintenance team.
micro,7644,Coil winders tapers and finishers,Inspect finisher roll diameter consistency — Use sensors or AI vision to ensure finishers meet size specifications.
onet,2492,Food scientists and technologists,"Seek substitutes for harmful or undesirable additives, such as nitrites."
onet,11207,Solar photovoltaic installers,Examine designs to determine current requirements for all parts of the photovoltaic (PV) system elec — Examine designs to determine current requirements for all parts of the photovoltaic (PV) system electrical circuit.
onet,13073,Lathe and turning machine tool setters operators and tenders metal and plastic,"Select cutting tools and tooling instructions, according to written specifications or knowledge of m — Select cutting tools and tooling instructions, according to written specifications or knowledge of metal properties and shop mathematics."
onet,3048,Political scientists,Serve on committees.
onet,9414,Real estate sales agents,"Develop networks of attorneys, mortgage lenders, and contractors to whom clients may be referred."
micro,4720,Food servers nonrestaurant,Verify food menu accuracy — Check that all menu items match the current offerings and pricing.
onet,8630,Motion picture projectionists,"Splice separate film reels, advertisements, and movie trailers together to form a feature-length pre — Splice separate film reels, advertisements, and movie trailers together to form a feature-length presentation on one continuous reel."
onet,319,Compensation and benefits managers,"Direct preparation and distribution of written and verbal information to inform employees of benefit — Direct preparation and distribution of written and verbal information to inform employees of benefits, compensation, and personnel policies."
micro,2080,Legal support workers all other,Review legal documents — Analyze contracts and legal filings for compliance and risks.
micro,5232,Recreation workers,"Coordinate with other departments — Communicate with front desk, maintenance, and kitchen teams to ensure smooth operations."
onet,11571,Explosives workers ordnance handling experts and blasters,"Place explosive charges in holes or other spots; then detonate explosives to demolish structures or  — Place explosive charges in holes or other spots; then detonate explosives to demolish structures or to loosen, remove, or displace earth, rock, or other materials."
onet,13515,Pressers textile garment and related materials,Block or shape knitted garments after cleaning.Related occupations — Block or shape knitted garments after cleaning.
onet,10346,Mail clerks and mail machine operators except postal service,"Remove from machines printed materials, such as labeled articles, postmarked envelopes or tape, and  — Remove from machines printed materials, such as labeled articles, postmarked envelopes or tape, and folded sheets."
onet,7535,First-line supervisors of correctional officers,Examine incoming or outgoing mail to ensure conformance with regulations.
onet,7222,Home health and personal care aides,"Transport clients to locations outside the home, such as to physicians' offices or on outings, using — Transport clients to locations outside the home, such as to physicians' offices or on outings, using a motor vehicle."
onet,12540,Maintenance and repair workers general,"Order parts, supplies, or equipment from catalogs or suppliers.Related occupations — Order parts, supplies, or equipment from catalogs or suppliers."
micro,7540,Commercial divers,Train on new technology integrations — Educate the team on emerging equipment and software updates.
onet,8449,Tree trimmers and pruners,"Trim, top, and reshape trees to achieve attractive shapes or to remove low-hanging branches."
onet,3810,Architecture teachers postsecondary,"Participate in student recruitment, registration, and placement activities."
micro,321,Meeting convention and event planners,Schedule follow-up meetings — Arrange time slots for post-meeting discussions with key stakeholders.
onet,897,Labor relations specialists,"Identify alternatives to proposals of unions, employees, companies, or government agencies."
micro,7024,Extraction workers all other,Generate material safety data sheets — Automate creation of MSDS documents for new materials
onet,15097,Captains mates and pilots of water vessels,Oversee the use of drones for inspection and maintenance of hard-to-reach parts of the vessel.Relate — Oversee the use of drones for inspection and maintenance of hard-to-reach parts of the vessel.
micro,9525,Claims adjusters examiners and investigators,Create performance dashboards — Design dashboards to track key performance indicators for claims adjusters.
onet,11131,Roofers,Cement or nail flashing strips of metal or shingle over joints to make them watertight.
onet,7972,School bus monitors,Direct students evacuating the bus during safety drills.
micro,375,Market research analysts and marketing specialists,Monitor regulatory changes affecting market — Track and summarize recent legislation impacting the industry.
micro,2981,Producers and directors,Prepare press release — Draft and edit the press release for media distribution.
onet,12357,Industrial machinery mechanics,"Observe and test the operation of machinery or equipment to diagnose malfunctions, using voltmeters  — Observe and test the operation of machinery or equipment to diagnose malfunctions, using voltmeters or other testing devices."
onet,14509,Adhesive bonding machine operators and tenders,"Transport materials, supplies, and finished products between storage and work areas, using forklifts — Transport materials, supplies, and finished products between storage and work areas, using forklifts."
onet,8197,Waiters and waitresses,"Check with customers to ensure that they are enjoying their meals, and take action to correct any pr — Check with customers to ensure that they are enjoying their meals, and take action to correct any problems."
micro,4613,Cooks fast food,Assist with menu changes — Support staff in updating menu items and descriptions.
micro,6726,Helpers pipelayers plumbers pipefitters and steamfitters,Document pipe inspection logs — Record and organize maintenance records for pipefitting projects.
onet,8445,Tree trimmers and pruners,"Clean, sharpen, and lubricate tools and equipment."
micro,5176,Baggage porters and bellhops,Provide real-time updates to passengers about baggage status — Share live updates on baggage tracking with passengers via mobile app.
