kind,id,occupation_title,task_text
micro,6002,Executive secretaries and executive administrative assistants,Organize and update filing system — Categorize and digitize physical and digital files for easy access.
onet,11497,Rotary drill operators oil and gas,"Clean and oil pulleys, blocks, and cables."
onet,9833,Hotel motel and resort desk clerks,"Prepare for basic food service, such as setting up continental breakfast or coffee and tea supplies."
onet,1027,Compensation benefits and job analysis specialists,"Negotiate collective agreements on behalf of employers or workers, and mediate labor disputes and gr — Negotiate collective agreements on behalf of employers or workers, and mediate labor disputes and grievances."
onet,9291,Sales representatives of services except advertising insurance financial services and travel,Inform customers of contracts or other information pertaining to purchased services.
onet,14433,Photographic process workers and processing machine operators,"Load digital images onto computers directly from cameras or from storage devices, such as flash memo — Load digital images onto computers directly from cameras or from storage devices, such as flash memory cards or universal serial bus (USB) devices."
onet,4406,Communications teachers postsecondary,"Maintain student attendance records, grades, and other required records."
onet,8473,First-line supervisors of entertainment and recreation workers,Inspect work areas or operating equipment to ensure conformance to established standards in areas su — Inspect work areas or operating equipment to ensure conformance to established standards in areas such as cleanliness or maintenance.
micro,1056,Electrical and electronics drafters,Create 3D models — Generate preliminary 3D representations of designs.
onet,14048,Petroleum pump system operators refinery operators and gaugers,Coordinate shutdowns and major projects.Related occupations — Coordinate shutdowns and major projects.
onet,1163,Financial and investment analysts,"Supervise, train, or mentor junior team members."
onet,3969,Chemistry teachers postsecondary,Participate in campus and community events.
onet,10083,Postal service clerks,"Sort incoming and outgoing mail, according to type and destination, by hand or by operating electron — Sort incoming and outgoing mail, according to type and destination, by hand or by operating electronic mail-sorting and scanning devices."
micro,164,Human resources managers,Monitor team performance metrics — Collect and analyze key performance indicators for each department.
onet,7899,Gambling surveillance officers and gambling investigators,Supervise or train surveillance observers.
onet,10024,Couriers and messengers,"Record information, such as items received and delivered and recipients' responses to messages."
onet,11808,Avionics technicians,"Install electrical and electronic components, assemblies, and systems in aircraft, using hand tools, — Install electrical and electronic components, assemblies, and systems in aircraft, using hand tools, power tools, or soldering irons."
onet,9280,Travel agents,"Provide customer with brochures and publications containing travel information, such as local custom — Provide customer with brochures and publications containing travel information, such as local customs, points of interest, or foreign country regulations."
micro,6614,Plasterers and stucco masons,Review safety protocols for plasterwork — Ensure all safety procedures for plastering are followed correctly.
micro,1160,Industrial engineering technologists and technicians,Perform cost-benefit analysis — Evaluate the financial impact of proposed engineering changes.
onet,8060,Cooks institution and cafeteria,Train new employees.
onet,60,Legislators,Read and review concerns of constituents or the general public and determine if governmental action  — Read and review concerns of constituents or the general public and determine if governmental action is necessary.
onet,4596,Preschool teachers except special education,Establish and enforce rules for behavior and procedures for maintaining order.
onet,2547,Microbiologists,"Provide laboratory services for health departments, community environmental health programs, and phy — Provide laboratory services for health departments, community environmental health programs, and physicians needing information for diagnosis and treatment."
onet,1088,Accountants and auditors,"Audit payroll and personnel records to determine unemployment insurance premiums, workers' compensat — Audit payroll and personnel records to determine unemployment insurance premiums, workers' compensation coverage, liabilities, and compliance with tax laws."
onet,7646,Fire inspectors and investigators,"Prepare and maintain reports of investigation results, and records of convicted arsonists and arson  — Prepare and maintain reports of investigation results, and records of convicted arsonists and arson suspects."
onet,6976,Surgical technologists,"Wash and sterilize equipment, using germicides and sterilizers."
micro,7940,Patternmakers metal and plastic,Audit pattern usage statistics — Analyze production data to identify pattern performance
onet,10432,First-line supervisors of farming fishing and forestry workers,"Observe animals for signs of illness, injury, or unusual behavior, notifying veterinarians or manage — Observe animals for signs of illness, injury, or unusual behavior, notifying veterinarians or managers as warranted."
micro,6669,Solar photovoltaic installers,Equipment safety inspection — Inspect personal protective equipment before use.
onet,4305,Criminal justice and law enforcement teachers postsecondary,"Keep abreast of developments in the field by reading current literature, talking with colleagues, an — Keep abreast of developments in the field by reading current literature, talking with colleagues, and participating in professional conferences."
micro,5833,Human resources assistants except payroll and timekeeping,Prepare employee feedback survey templates — Design surveys to collect employee input on workplace satisfaction.
onet,14673,First-line supervisors of transportation and material moving workers,"Compute or estimate cash, payroll, transportation, personnel, or storage requirements.Related occupa — Compute or estimate cash, payroll, transportation, personnel, or storage requirements."
