kind,id,occupation_title,task_text
micro,1485,Industrial-organizational psychologists,Monitor workplace climate — Collect and report on employee sentiment surveys.
onet,854,Human resources specialists,"Prepare or maintain employment records related to events, such as hiring, termination, leaves, trans — Prepare or maintain employment records related to events, such as hiring, termination, leaves, transfers, or promotions, using human resources management system software."
micro,209,Education and childcare administrators preschool and daycare,Update daily schedule — Review and adjust the daily operations schedule for preschool and daycare.
onet,15178,Automotive and watercraft service attendants,Provide customers with information about local roads or highways.Related occupations — Provide customers with information about local roads or highways.
onet,8056,Cooks institution and cafeteria,"Apportion and serve food to facility residents, employees, or patrons."
onet,14252,Inspectors testers sorters samplers and weighers,"Remove defects, such as chips, burrs, or lap corroded or pitted surfaces.Related occupations — Remove defects, such as chips, burrs, or lap corroded or pitted surfaces."
micro,4667,Cooks all other,Clean kitchen surfaces — Wipe down counters and sanitize the workspace.
onet,100,Advertising and promotions managers,Analyze marketing or sales trends to forecast future conditions.
micro,3496,Speech-language pathologists,Research Literature Review — Search and summarize recent studies on speech disorders.
onet,7248,Nursing assistants,"Provide information, such as directions, visiting hours, or patient status information to visitors o — Provide information, such as directions, visiting hours, or patient status information to visitors or callers."
onet,3008,Geographers,Provide geographical information systems support to the private and public sectors.
micro,3655,Family medicine physicians,Document research findings — Compile and summarize recent medical literature for clinical decision-making.
onet,8544,Animal trainers,"Retrain horses to break bad habits, such as kicking, bolting, or resisting bridling or grooming."
onet,6251,Radiation therapists,Train or supervise student or subordinate radiotherapy technologists.
onet,14299,Jewelers and precious stone and metal workers,Rotate molds to distribute alloys and to prevent formation of air pockets.Related occupations — Rotate molds to distribute alloys and to prevent formation of air pockets.
onet,9963,Receptionists and information clerks,Hear and resolve complaints from customers or the public.
onet,3645,Administrative law judges adjudicators and hearing officers,Explain to claimants how they can appeal rulings that go against them.
onet,11789,Telecommunications equipment installers and repairers except line installers,"Review manufacturer's instructions, manuals, technical specifications, building permits, and ordinan — Review manufacturer's instructions, manuals, technical specifications, building permits, and ordinances to determine communication equipment requirements and procedures."
onet,11408,Highway maintenance workers,"Drive heavy equipment and vehicles with adjustable attachments to sweep debris from paved surfaces,  — Drive heavy equipment and vehicles with adjustable attachments to sweep debris from paved surfaces, mow grass and weeds, remove snow and ice, and spread salt and sand."
onet,11262,Helpers electricians,"Construct controllers and panels, using power drills, drill presses, taps, saws, and punches."
micro,8662,Semiconductor processing technicians,Record operator training progress — Track and document training completion for new technicians.
micro,7329,Control and valve installers and repairers except mechanical door,Report valve issues — Log any valve malfunctions or abnormal readings for repair scheduling.
micro,7533,Commercial divers,Monitor dive log data — Analyze dive logs to identify equipment issues or performance trends.
onet,886,Labor relations specialists,Propose resolutions for collective bargaining or other labor or contract negotiations.
onet,8837,Hairdressers hairstylists and cosmetologists,"Train or supervise other hairstylists, hairdressers, and assistants."
micro,2830,Craft artists,Prepare client feedback summary — Compile and analyze client comments
micro,2119,Mathematical science teachers postsecondary,Develop professional development plans — Create personalized growth plans for teachers.
micro,6542,Insulation workers floor ceiling and wall,Update safety protocols — Review and update safety guidelines based on recent insulation work.
onet,5428,Graphic designers,"Prepare illustrations or rough sketches of material, discussing them with clients or supervisors and — Prepare illustrations or rough sketches of material, discussing them with clients or supervisors and making necessary changes."
