kind,id,occupation_title,task_text
onet,12936,Food cooking machine operators and tenders,"Pour, dump, or load prescribed quantities of ingredients or products into cooking equipment, manuall — Pour, dump, or load prescribed quantities of ingredients or products into cooking equipment, manually or using a hoist."
onet,14324,Medical appliance technicians,"Bend, form, and shape fabric or material to conform to prescribed contours of structural components."
micro,2896,Floral designers,Draft floral arrangement briefs — Prepare client project briefs with design requirements
micro,9149,Traffic technicians,Update traffic signage layout — Redesign sign placement for improved visibility and compliance.
onet,6180,Podiatrists,"Treat bone, muscle, and joint disorders affecting the feet and ankles."
onet,12244,Control and valve installers and repairers except mechanical door,Report hazardous field situations and damaged or missing meters.Related occupations — Report hazardous field situations and damaged or missing meters.
micro,2491,Career/technical education teachers postsecondary,Monitor student engagement metrics — Track and analyze engagement data from digital tools
onet,237,Financial managers,Oversee training programs.
onet,7577,First-line supervisors of firefighting and prevention workers,Maintain required maps and records.
onet,9599,Bookkeeping accounting and auditing clerks,Monitor status of loans and accounts to ensure that payments are up to date.
onet,14105,Crushing grinding and polishing machine setters operators and tenders,"Examine materials, ingredients, or products, visually or with hands, to ensure conformance to establ — Examine materials, ingredients, or products, visually or with hands, to ensure conformance to established standards."
micro,6603,Plumbers pipefitters and steamfitters,Maintain records of pipefitting materials — Keep detailed records of all materials used in pipefitting projects.
onet,9818,Hotel motel and resort desk clerks,"Greet, register, and assign rooms to guests of hotels or motels."
micro,160,Compensation and benefits managers,Evaluate benefits satisfaction surveys — Collect and analyze employee feedback on benefits programs.
micro,647,Database architects,Analyze query patterns — Study common queries to optimize performance.
onet,273,Purchasing managers,"Direct and coordinate activities of personnel engaged in buying, selling, and distributing materials — Direct and coordinate activities of personnel engaged in buying, selling, and distributing materials, equipment, machinery, and supplies."
micro,2062,Paralegals and legal assistants,Prepare discovery requests — Draft and send discovery requests to opposing counsel.
onet,15375,Stockers and order fillers,"Stamp, attach, or change price tags on merchandise, referring to price list.Related occupations — Stamp, attach, or change price tags on merchandise, referring to price list."
onet,9397,Real estate sales agents,"Act as an intermediary in negotiations between buyers and sellers, generally representing one or the — Act as an intermediary in negotiations between buyers and sellers, generally representing one or the other."
onet,11269,Helpers electricians,"Erect electrical system components and barricades, and rig scaffolds, hoists, and shoring."
onet,4467,Foreign language and literature teachers postsecondary,Advise students on academic and vocational curricula and on career issues.
micro,1676,Environmental science and protection technicians including health,Develop a risk assessment report — Compile risks and mitigation strategies for a site.
onet,4,Chief executives,"Direct, plan, or implement policies, objectives, or activities of organizations or businesses to ens — Direct, plan, or implement policies, objectives, or activities of organizations or businesses to ensure continuing operations, to maximize returns on investments, or to increase productivity."
micro,6321,First-line supervisors of construction trades and extraction workers,Assist in scheduling site inspections — Coordinate timing and logistics for inspection teams.
onet,9948,Human resources assistants except payroll and timekeeping,Compile and prepare reports and documents pertaining to personnel activities.
onet,5103,Curators,"Develop and maintain an institution's registration, cataloging, and basic record-keeping systems, us — Develop and maintain an institution's registration, cataloging, and basic record-keeping systems, using computer databases."
onet,8514,First-line supervisors of gambling services workers,"Train, supervise, schedule, and evaluate workers."
