kind,id,occupation_title,task_text
micro,4622,Cooks institution and cafeteria,"Clean dining area — Wipe tables, floors, and sinks after each meal service."
micro,2535,Elementary school teachers except special education,Plan school events — Coordinate and schedule school assemblies or field trips
onet,1224,Financial examiners,"Recommend actions to ensure compliance with laws and regulations, or to protect solvency of institut — Recommend actions to ensure compliance with laws and regulations, or to protect solvency of institutions."
micro,6524,Electricians,Verify electrical permits — Check that all electrical permits are current and compliant.
micro,2692,Teachers and instructors all other,"Prepare classroom materials — Gather and organize books, videos, and other resources."
micro,3464,Radiation therapists,Radiation safety briefing preparation — Create and deliver safety briefings for staff.
micro,1213,Animal scientists,Draft animal welfare policy recommendations — Compile data on animal welfare issues and propose actionable recommendations.
micro,7730,Meat poultry and fish cutters and trimmers,Test fish trimmer efficiency — Measure time taken and accuracy of fish trimming processes.
micro,2761,Farm and home management educators,Review and update educational materials — Ensure content stays current with industry standards.
onet,7155,Athletic trainers,Develop training programs or routines designed to improve athletic performance.
micro,4413,Detectives and criminal investigators,Verify suspect information — Cross-check suspect details against public records
onet,7780,Fish and game wardens,"Inspect commercial operations relating to fish or wildlife, recreation, or protected areas."
onet,10561,Farmworkers farm ranch and aquacultural animals,Patrol grazing lands on horseback or using all-terrain vehicles.
onet,3159,Geological technicians except hydrologic technicians,"Prepare or review professional, technical, or other reports regarding sampling, testing, or recommen — Prepare or review professional, technical, or other reports regarding sampling, testing, or recommendations of data analysis."
micro,3074,Disc jockeys except radio,Research new DJ trends — Identify emerging music styles and platforms for DJ sets.
micro,6248,Agricultural workers all other,Conduct safety inspections — Inspect work sites for hazards and ensure compliance.
micro,10,Software developers,Onboarding new codebase — Understanding unfamiliar code and systems
onet,12364,Maintenance workers machinery,"Dismantle machines and remove parts for repair, using hand tools, chain falls, jacks, cranes, or hoi — Dismantle machines and remove parts for repair, using hand tools, chain falls, jacks, cranes, or hoists."
micro,1293,Biological scientists all other,Attend webinars — Find and register for relevant webinars about Life Physical and Social Science.
micro,4338,First-line supervisors of protective service workers all other,Assign training resources to protective service staff — Identify skill gaps and recommend training sessions.
onet,7366,Physical therapist aides,"Maintain equipment or furniture to keep it in good working condition, including performing the assem — Maintain equipment or furniture to keep it in good working condition, including performing the assembly or disassembly of equipment or accessories."
micro,5447,Real estate brokers,Update property listings — Ensure listings are current and accurately reflect property details.
onet,10775,Tile and stone setters,"Spread mastic or other adhesive base on roof deck to form base for promenade tile, using serrated sp — Spread mastic or other adhesive base on roof deck to form base for promenade tile, using serrated spreader."
onet,3304,Occupational health and safety specialists,Maintain or update emergency response plans or procedures.
onet,13196,Molding coremaking and casting machine setters operators and tenders metal and plastic,"Observe continuous operation of automatic machines to ensure that products meet specifications and t — Observe continuous operation of automatic machines to ensure that products meet specifications and to detect jams or malfunctions, making adjustments as necessary."
micro,6918,Earth drillers except oil and gas,Prepare site reports — Compile findings for project stakeholders.
onet,6935,Pharmacy technicians,Maintain proper storage and security conditions for drugs.
onet,10723,Carpet installers,"Stretch carpet to align with walls and ensure a smooth surface, and press carpet in place over tack  — Stretch carpet to align with walls and ensure a smooth surface, and press carpet in place over tack strips or use staples, tape, tacks or glue to hold carpet in place."
onet,7565,First-line supervisors of firefighting and prevention workers,"Provide emergency medical services as required, and perform light to heavy rescue functions at emerg — Provide emergency medical services as required, and perform light to heavy rescue functions at emergencies."
onet,2658,Medical scientists except epidemiologists,"Use equipment such as atomic absorption spectrometers, electron microscopes, flow cytometers, or chr — Use equipment such as atomic absorption spectrometers, electron microscopes, flow cytometers, or chromatography systems."
micro,4695,Bartenders,Prepare cocktail recipes — Research and compile new cocktail recipes for the menu.
onet,7209,Surgical assistants,Postoperatively inject a subcutaneous local anesthetic agent to reduce pain.
onet,10548,Farmworkers farm ranch and aquacultural animals,"Examine animals to detect illness, injury, or disease, and to check physical characteristics, such a — Examine animals to detect illness, injury, or disease, and to check physical characteristics, such as rate of weight gain."
micro,4389,Bailiffs,Review bailiff communication channels — Assess the effectiveness of communication methods used by bailiffs.
onet,14570,Molders shapers and casters except metal and plastic,"Engrave or stamp identifying symbols, letters, or numbers on products.Related occupations — Engrave or stamp identifying symbols, letters, or numbers on products."
onet,5660,Music directors and composers,Produce recordings of music.
onet,350,Human resources managers,Investigate and report on industrial accidents for insurance carriers.
onet,1398,Computer network support specialists,Research hardware or software products to meet technical networking or security needs.
onet,4811,Career/technical education teachers secondary school,"Maintain accurate and complete student records as required by law, district policy, and administrati — Maintain accurate and complete student records as required by law, district policy, and administrative regulations."
onet,1869,Chemical engineers,Evaluate chemical equipment and processes to identify ways to optimize performance or to ensure comp — Evaluate chemical equipment and processes to identify ways to optimize performance or to ensure compliance with safety and environmental regulations.
micro,9280,Machine feeders and offbearers,Generate maintenance checklist — Create and distribute a checklist for routine machine maintenance.
onet,6103,Prosthodontists,Use bonding technology on the surface of the teeth to change tooth shape or to close gaps.
micro,2278,Political science teachers postsecondary,Conduct classroom observations — Observe teaching practices and provide constructive feedback.
micro,4621,Cooks institution and cafeteria,Prepare meal packaging — Wrap and label food portions for distribution to cafeteria staff.
micro,2,Software developers,"Code review — Reviewing pull requests for quality, bugs, and best practices"
onet,6254,Radiation therapists,"Assist in the preparation of sealed radioactive materials, such as cobalt, radium, cesium, or isotop — Assist in the preparation of sealed radioactive materials, such as cobalt, radium, cesium, or isotopes, for use in radiation treatments."
onet,9595,Bookkeeping accounting and auditing clerks,"Match order forms with invoices, and record the necessary information."
onet,9400,Real estate sales agents,"Promote sales of properties through advertisements, open houses, and participation in multiple listi — Promote sales of properties through advertisements, open houses, and participation in multiple listing services."
micro,2950,Set and exhibit designers,"Create brand identity assets — Design logos, color palettes, and typography guidelines"
onet,3936,Atmospheric earth marine and space sciences teachers postsecondary,"Perform administrative duties, such as serving as department head."
onet,13746,Upholsterers,"Fit, install, and secure material on frames, using hand tools, power tools, glue, cement, or staples — Fit, install, and secure material on frames, using hand tools, power tools, glue, cement, or staples."
onet,6081,Oral and maxillofacial surgeons,"Perform minor facial rejuvenation procedures, including the use of Botox and laser technology."
micro,755,Statisticians,Statistical Software Setup — Configure tools like R or Python for data analysis.
micro,9526,Claims adjusters examiners and investigators,Coordinate cross-departmental meetings — Organize and facilitate meetings between claims adjusters and finance teams.
onet,2614,Foresters,Develop techniques for measuring and identifying trees.
onet,14315,Dental laboratory technicians,"Shape and solder wire and metal frames or bands for dental products, using soldering irons and hand  — Shape and solder wire and metal frames or bands for dental products, using soldering irons and hand tools."
onet,10388,Office machine operators except computer,"Compute prices for services and receive payment, or provide supervisors with billing information."
onet,10629,First-line supervisors of construction trades and extraction workers,Estimate material or worker requirements to complete jobs.
onet,4663,Kindergarten teachers except special education,"Select, store, order, issue, and inventory classroom equipment, materials, and supplies."
onet,540,Food service managers,Coordinate assignments of cooking personnel to ensure economical use of food and timely preparation.
onet,13754,Upholsterers,"Remove covering, webbing, padding, or defective springs from workpieces, using hand tools such as ha — Remove covering, webbing, padding, or defective springs from workpieces, using hand tools such as hammers and tack pullers."
onet,5556,Athletes and sports competitors,Lead teams by serving as captain.
onet,9550,Bill and account collectors,"Notify credit departments, order merchandise repossession or service disconnection, and turn over ac — Notify credit departments, order merchandise repossession or service disconnection, and turn over account records to attorneys when customers fail to respond to collection attempts."
