kind,id,occupation_title,task_text
micro,9268,Laborers and freight stock and material movers hand,Assist in scheduling material moves — Coordinate and schedule material moves based on labor availability.
onet,4916,Special education teachers middle school,Collaborate with other teachers that provide instruction to special education students to ensure tha — Collaborate with other teachers that provide instruction to special education students to ensure that the students receive appropriate support.
onet,2231,Electrical and electronics drafters,Write technical reports and draw charts that display statistics and data.
onet,12085,Farm equipment mechanics and service technicians,"Test and replace electrical components and wiring, using test meters, soldering equipment, and hand  — Test and replace electrical components and wiring, using test meters, soldering equipment, and hand tools."
micro,7669,Engine and other machine assemblers,Update safety protocols — Ensure all engine assembly procedures follow current safety standards.
micro,498,Credit counselors,Evaluate counseling outcomes — Measure the effectiveness of counseling sessions using pre/post assessments.
onet,12194,Recreational vehicle service technicians,"Inspect recreational vehicles to diagnose problems and perform necessary adjustment, repair, or over — Inspect recreational vehicles to diagnose problems and perform necessary adjustment, repair, or overhaul."
micro,5386,Securities commodities and financial services sales agents,"Prepare presentations for executive meetings — Create concise, data-driven presentations for senior management."
onet,6387,Nurse anesthetists,"Monitor patients' responses, including skin color, pupil dilation, pulse, heart rate, blood pressure — Monitor patients' responses, including skin color, pupil dilation, pulse, heart rate, blood pressure, respiration, ventilation, or urine output, using invasive and noninvasive techniques."
onet,4858,Special education teachers preschool,"Prepare objectives, outlines, or other materials for courses of study, following curriculum guidelin — Prepare objectives, outlines, or other materials for courses of study, following curriculum guidelines or requirements."
onet,13362,Plating machine setters operators and tenders metal and plastic,"Set up, operate, or tend plating or coating machines to coat metal or plastic products with chromium — Set up, operate, or tend plating or coating machines to coat metal or plastic products with chromium, zinc, copper, cadmium, nickel, or other metal to protect or decorate surfaces."
onet,802,Claims adjusters examiners and investigators,Attend mediations or trials.
onet,4562,Recreation and fitness studies teachers postsecondary,"Conduct research in a particular field of knowledge and publish findings in professional journals, b — Conduct research in a particular field of knowledge and publish findings in professional journals, books, or electronic media."
onet,3313,Occupational health and safety technicians,"Supply, operate, or maintain personal protective equipment."
onet,9983,Reservation and transportation ticket agents and travel clerks,"Determine whether space is available on travel dates requested by customers, assigning requested spa — Determine whether space is available on travel dates requested by customers, assigning requested spaces when available."
onet,8861,Makeup artists theatrical and performance,Design rubber or plastic prostheses that can be used to change performers' appearances.
micro,8979,Locomotive engineers,Analyze workforce productivity — Collect and analyze productivity data to identify areas for improvement.
onet,3708,Title examiners abstractors and searchers,"Copy or summarize recorded documents, such as mortgages, trust deeds, and contracts, that affect pro — Copy or summarize recorded documents, such as mortgages, trust deeds, and contracts, that affect property titles."
micro,4418,Detectives and criminal investigators,Review surveillance footage — Analyze video evidence for key details
micro,9032,Subway and streetcar operators,Provide real-time route updates — Deliver instantaneous route changes to subway and streetcar operators.
micro,9621,Project management specialists,Analyze resource utilization — Review team workload to prevent over/under-allocation.
micro,7429,Telecommunications line installers and repairers,"Perform maintenance checks — Verify connections, test signals, and ensure system functionality."
onet,10954,Electricians,"Place conduit, pipes, or tubing, inside designated partitions, walls, or other concealed areas, and  — Place conduit, pipes, or tubing, inside designated partitions, walls, or other concealed areas, and pull insulated wires or cables through the conduit to complete circuits between boxes."
onet,8698,Locker room coatroom and dressing room attendants,"Check supplies to ensure adequate availability, and order new supplies when necessary."
onet,3776,Mathematical science teachers postsecondary,"Prepare course materials, such as syllabi, homework assignments, and handouts."
micro,896,Computer hardware engineers,Validate thermal management solutions — Assess current thermal design strategies for high-performance hardware.
onet,5942,Sound engineering technicians,"Synchronize and equalize prerecorded dialogue, music, and sound effects with visual action of motion — Synchronize and equalize prerecorded dialogue, music, and sound effects with visual action of motion pictures or television productions, using control consoles."
micro,8171,Sewers hand,Update sewer system schematics — Record changes in sewer system layout and schematics.
micro,3468,Recreational therapists,Session planning — Develop weekly therapy schedules for clients.
onet,11544,Earth drillers except oil and gas,Operate machines to flush earth cuttings or to blow dust from holes.
micro,5402,Sales representatives wholesale and manufacturing technical and scientific products,Prepare sales pitch — Craft a compelling pitch tailored to the target audience of wholesale and manufacturing customers.
onet,11175,Structural iron and steel workers,"Bolt aligned structural steel members in position for permanent riveting, bolting, or welding into p — Bolt aligned structural steel members in position for permanent riveting, bolting, or welding into place."
micro,8098,Print binding and finishing workers,Audit binding consistency — Compare batch outputs for uniformity in binding results.
onet,12184,Bicycle repairers,"Disassemble axles to repair, adjust, and replace defective parts, using hand tools.Related occupatio — Disassemble axles to repair, adjust, and replace defective parts, using hand tools."
micro,4425,Fish and game wardens,Train new wardens — Conduct training sessions on regulations and enforcement procedures.
onet,12798,Fiberglass laminators and fabricators,"Select precut fiberglass mats, cloth, and wood-bracing materials as required by projects being assem — Select precut fiberglass mats, cloth, and wood-bracing materials as required by projects being assembled."
micro,1355,Life scientists all other,Develop survey questions — Create questions for a scientific survey targeting participants.
micro,5620,Payroll and timekeeping clerks,Track overtime hours — Log and verify overtime entries in the system.
micro,138,Transportation storage and distribution managers,Monitor storage conditions — Track temperature and humidity levels in warehouses.
micro,3347,Orthodontists,Appointment conflict detection — Identify and resolve scheduling conflicts for patients.
onet,6514,Cardiologists,Inject contrast media into patients' blood vessels.
