kind,id,occupation_title,task_text
onet,12947,Extruding and drawing machine setters operators and tenders metal and plastic,Reel extruded products into rolls of specified lengths and weights.Related occupations — Reel extruded products into rolls of specified lengths and weights.
micro,3585,Nurse practitioners,Update insurance information — Verify and update patient insurance details in the system.
onet,9429,Sales engineers,"Collaborate with sales teams to understand customer requirements, to promote the sale of company pro — Collaborate with sales teams to understand customer requirements, to promote the sale of company products, and to provide sales support."
onet,7917,Crossing guards and flaggers,Communicate traffic and crossing rules and other information to students and adults.
micro,2186,Atmospheric earth marine and space sciences teachers postsecondary,Update syllabus content — Review and refresh course syllabi to reflect current scientific advancements.
onet,9760,Credit authorizers checkers and clerks,Mail charge statements to customers.
onet,5996,Camera operators television video and film,Observe sets or locations for potential problems and to determine filming and lighting requirements.
onet,10152,Production planning and expediting clerks,"Provide documentation and information to account for delays, difficulties, or changes to cost estima — Provide documentation and information to account for delays, difficulties, or changes to cost estimates."
micro,6138,Proofreaders and copy markers,Check for consistency in terminology — Ensure consistent use of terms and phrases.
micro,3697,Pediatricians general,Assist in pediatric grant writing — Support grant applications by organizing documentation and data.
micro,2427,Foreign language and literature teachers postsecondary,"Prepare classroom materials — Compile and format teaching materials such as handouts, multimedia resources, and visual aids."
onet,6454,Nurse practitioners,Advocate for accessible health care that minimizes environmental health risks.
onet,5815,Technical writers,Analyze developments in specific field to determine need for revisions in previously published mater — Analyze developments in specific field to determine need for revisions in previously published materials and development of new material.
onet,10950,Tapers,Check adhesives to ensure that they will work and will remain durable.
onet,10588,Fallers,Assess logs after cutting to ensure that the quality and length are correct.
micro,7019,Extraction workers all other,Train new extraction workers — Develop training modules based on recent extraction data
micro,4176,Occupational therapy aides,Update insurance documentation — Ensure all insurance paperwork is accurate and up-to-date.
onet,5445,Interior designers,"Research and explore the use of new materials, technologies, and products to incorporate into design — Research and explore the use of new materials, technologies, and products to incorporate into designs."
onet,14073,Chemical equipment operators and tenders,Inventory supplies received and consumed.Related occupations — Inventory supplies received and consumed.
micro,6671,Solar photovoltaic installers,Safety protocol review — Review and update site safety procedures.
micro,1705,Nuclear technicians,Conduct safety inspection — Perform a daily safety check of nuclear facilities to ensure compliance with regulations.
micro,2521,Preschool teachers except special education,Track attendance and participation — Monitor student attendance and engagement levels.
micro,1287,Biological scientists all other,Experiment design — Plan and document a new experiment in Life Physical and Social Science.
micro,6538,Insulation workers floor ceiling and wall,Measure insulation thickness — Use calipers to measure insulation thickness on walls and ceilings.
micro,1580,Historians,Conduct archival research — Search historical archives for relevant records.
onet,4457,Foreign language and literature teachers postsecondary,"Maintain student attendance records, grades, and other required records."
micro,1881,Social workers all other,Track client progress — Monitor and document client achievements and service utilization.
onet,917,Logisticians,"Direct availability and allocation of materials, supplies, and finished products."
onet,14317,Dental laboratory technicians,Meet with dentists or patients to discuss dental appliances.Related occupations — Meet with dentists or patients to discuss dental appliances.
onet,14549,Etchers and engravers,"Adjust depths and sizes of cuts by adjusting heights of worktables, or by adjusting machine-arm gaug — Adjust depths and sizes of cuts by adjusting heights of worktables, or by adjusting machine-arm gauges."
onet,6746,Clinical laboratory technologists and technicians,Analyze samples of biological material for chemical content or reaction.
onet,13485,Laundry and dry-cleaning workers,"Pre-soak, sterilize, scrub, spot-clean, and dry contaminated or stained articles, using neutralizer  — Pre-soak, sterilize, scrub, spot-clean, and dry contaminated or stained articles, using neutralizer solutions and portable machines."
onet,12201,Recreational vehicle service technicians,"Remove damaged exterior panels, and repair and replace structural frame members.Related occupations — Remove damaged exterior panels, and repair and replace structural frame members."
micro,1071,Mechanical drafters,Validate dimensions and tolerances — Verify all dimensions and tolerances in the mechanical design.
micro,4894,Grounds maintenance workers all other,Train new grounds workers — Conduct safety and equipment training sessions
onet,14821,Driver/sales workers,Inform regular customers of new products or services and price changes.Related occupations — Inform regular customers of new products or services and price changes.
onet,6491,Anesthesiologists,"Inform students and staff of types and methods of anesthesia administration, signs of complications, — Inform students and staff of types and methods of anesthesia administration, signs of complications, and emergency methods to counteract reactions."
onet,11059,Pipelayers,"Grade or level trench bases, using tamping machines or hand tools."
onet,15352,Machine feeders and offbearers,"Fasten, package, or stack materials and products, using hand tools and fastening equipment.Related o — Fasten, package, or stack materials and products, using hand tools and fastening equipment."
onet,10185,Executive secretaries and executive administrative assistants,"Coordinate and direct office services, such as records, departmental finances, budget preparation, p — Coordinate and direct office services, such as records, departmental finances, budget preparation, personnel issues, and housekeeping, to aid executives."
micro,4557,School bus monitors,Monitor student attendance — Track and report attendance data for protective service records.
