kind,id,occupation_title,task_text
micro,8175,Sewers hand,Train new sewer technicians — Conduct training sessions on sewer maintenance procedures.
onet,11117,Plasterers and stucco masons,"Mold or install ornamental plaster pieces, panels, or trim."
onet,4076,Economics teachers postsecondary,"Keep abreast of developments in the field by reading current literature, talking with colleagues, an — Keep abreast of developments in the field by reading current literature, talking with colleagues, and participating in professional conferences."
onet,15248,Passenger attendants,Adjust window shades or seat cushions at the request of passengers.Related occupations — Adjust window shades or seat cushions at the request of passengers.
onet,7753,Detectives and criminal investigators,"Determine scope, timing, and direction of investigations."
onet,12962,Forging machine setters operators and tenders metal and plastic,Measure and inspect machined parts to ensure conformance to product specifications.Related occupatio — Measure and inspect machined parts to ensure conformance to product specifications.
onet,3586,Directors religious activities and education,Analyze revenue and program cost data to determine budget priorities.
onet,4765,Career/technical education teachers middle school,"Plan and supervise class projects, field trips, visits by guest speakers or other experiential activ — Plan and supervise class projects, field trips, visits by guest speakers or other experiential activities, and guide students in learning from those activities."
onet,1323,Tax preparers,Consult tax law handbooks or bulletins to determine procedures for preparation of atypical returns.
onet,9589,Bookkeeping accounting and auditing clerks,"Perform financial calculations, such as amounts due, interest charges, balances, discounts, equity,  — Perform financial calculations, such as amounts due, interest charges, balances, discounts, equity, and principal."
onet,7079,Opticians dispensing,Verify that finished lenses are ground to specifications.
onet,3224,Social science research assistants,Perform data entry and other clerical work as required for project completion.
micro,3937,Psychiatric technicians,Assisting with patient follow-ups — Send reminders and schedule follow-up appointments.
onet,4435,English language and literature teachers postsecondary,Advise students on academic and vocational curricula and on career issues.
onet,13817,Model makers wood,"Mark identifying information on patterns, parts, and templates to indicate assembly methods and deta — Mark identifying information on patterns, parts, and templates to indicate assembly methods and details."
onet,1410,Computer user support specialists,"Prepare evaluations of software or hardware, and recommend improvements or upgrades."
onet,2541,Biochemists and biophysicists,Prepare pharmaceutical compounds for commercial distribution.
micro,6525,Glaziers,Conduct safety inspection — Check for compliance with safety standards in a construction site.
onet,14474,Computer numerically controlled tool operators,"Stack or load finished items, or place items on conveyor systems.Related occupations — Stack or load finished items, or place items on conveyor systems."
onet,8225,Food servers nonrestaurant,"Load trays with accessories, such as eating utensils, napkins, or condiments."
micro,6246,Agricultural workers all other,Record weather patterns — Log daily and seasonal weather changes for future planning.
micro,7526,Coin vending and amusement machine servicers and repairers,Monitor coin machine performance metrics — Track key performance indicators such as transaction speed and error rates.
micro,3626,Dermatologists,Prepare presentation on skin cancer screening — Compile data and visuals for a presentation on early detection methods.
onet,4120,Political science teachers postsecondary,"Prepare and deliver lectures to undergraduate or graduate students on topics such as classical polit — Prepare and deliver lectures to undergraduate or graduate students on topics such as classical political thought, international relations, and democracy and citizenship."
micro,4708,Waiters and waitresses,Prepare appetizers — Assemble and plate appetizers for customers
onet,11,Chief executives,"Interpret and explain policies, rules, regulations, or laws to organizations, government or corporat — Interpret and explain policies, rules, regulations, or laws to organizations, government or corporate officials, or individuals."
onet,14409,Semiconductor processing technicians,"Study work orders, instructions, formulas, and processing charts to determine specifications and seq — Study work orders, instructions, formulas, and processing charts to determine specifications and sequence of operations."
micro,4770,Food preparation and serving related workers all other,Heat cooking equipment — Preheat ovens or stovetops as required for food preparation.
onet,7051,Licensed practical and licensed vocational nurses,"Help patients with bathing, dressing, maintaining personal hygiene, moving in bed, or standing and w — Help patients with bathing, dressing, maintaining personal hygiene, moving in bed, or standing and walking."
onet,84,Advertising and promotions managers,Plan and execute advertising policies and strategies for organizations.
