kind,id,occupation_title,task_text
micro,3546,Registered nurses,Update insurance information — Enter or verify insurance details for billing purposes.
onet,10859,Construction laborers,"Tend machines that pump concrete, grout, cement, sand, plaster, or stucco through spray guns for app — Tend machines that pump concrete, grout, cement, sand, plaster, or stucco through spray guns for application to ceilings or walls."
onet,1737,Architects except landscape and naval,Calculate potential energy savings by comparing estimated energy consumption of proposed design to b — Calculate potential energy savings by comparing estimated energy consumption of proposed design to baseline standards.
onet,11492,Rotary drill operators oil and gas,"Locate and recover lost or broken bits, casings, and drill pipes from wells, using special tools."
micro,1117,Electrical and electronic engineering technologists and technicians,Troubleshoot electrical system faults — Diagnose and resolve recurring electrical issues using diagnostic tools.
micro,9291,Packers and packagers hand,Safety compliance check — Ensure all packing materials meet safety standards.
onet,6959,Psychiatric technicians,"Observe and influence patients' behavior, communicating and interacting with them and teaching, coun — Observe and influence patients' behavior, communicating and interacting with them and teaching, counseling, or befriending them."
onet,11406,Highway maintenance workers,"Erect, install, or repair guardrails, road shoulders, berms, highway markers, warning signals, and h — Erect, install, or repair guardrails, road shoulders, berms, highway markers, warning signals, and highway lighting, using hand tools and power tools."
onet,432,Construction managers,Apply green building strategies to reduce energy costs or minimize carbon output or other sources of — Apply green building strategies to reduce energy costs or minimize carbon output or other sources of harm to the environment.
micro,5326,Counter and rental clerks,Assist with sales promotions — Identify and promote seasonal rental offers to customers.
onet,6185,Podiatrists,"Refer patients to physicians when symptoms indicative of systemic disorders, such as arthritis or di — Refer patients to physicians when symptoms indicative of systemic disorders, such as arthritis or diabetes, are observed in feet and legs."
onet,2345,Environmental engineering technologists and technicians,Prepare and package environmental samples for shipping or testing.
micro,6209,Graders and sorters agricultural products,Assess grading accuracy — Measure the accuracy of grading to ensure fairness across different groups.
onet,11400,Hazardous materials removal workers,Apply bioremediation techniques to hazardous wastes to allow naturally occurring bacteria to break d — Apply bioremediation techniques to hazardous wastes to allow naturally occurring bacteria to break down toxic substances.
onet,1921,Electrical engineers,Operate computer-assisted engineering or design software or equipment to perform engineering tasks.
onet,2258,Aerospace engineering and operations technologists and technicians,"Record and interpret test data on parts, assemblies, and mechanisms."
micro,2290,Psychology teachers postsecondary,Monitor student feedback — Collect and analyze student feedback to improve teaching methods.
onet,13177,Patternmakers metal and plastic,"Design and create templates, patterns, or coreboxes according to work orders, sample parts, or mocku — Design and create templates, patterns, or coreboxes according to work orders, sample parts, or mockups."
onet,3680,Judges magistrate judges and magistrates,Interpret and enforce rules of procedure or establish new rules in situations where there are no pro — Interpret and enforce rules of procedure or establish new rules in situations where there are no procedures already established by law.
