kind,id,occupation_title,task_text
onet,13265,Welders cutters solderers and brazers,"Weld components in flat, vertical, or overhead positions.Related occupations — Weld components in flat, vertical, or overhead positions."
onet,1678,Operations research analysts,"Develop business methods and procedures, including accounting systems, file systems, office systems, — Develop business methods and procedures, including accounting systems, file systems, office systems, logistics systems, and production schedules."
onet,5924,Broadcast technicians,Make commercial dubs.
micro,110,Financial managers,Update financial policies — Review and revise internal financial guidelines
micro,5493,Door-to-door sales workers news and street vendors and related workers,Interview street vendors about their earnings — Conduct interviews with street vendors to understand their income sources and challenges.
onet,8824,Hairdressers hairstylists and cosmetologists,"Cut, trim and shape hair or hairpieces, based on customers' instructions, hair type, and facial feat — Cut, trim and shape hair or hairpieces, based on customers' instructions, hair type, and facial features, using clippers, scissors, trimmers and razors."
micro,1204,Surveying and mapping technicians,Safety compliance check — Ensure survey activities meet safety regulations
onet,14025,Gas plant operators,Operate construction equipment to install and maintain gas distribution systems.Related occupations — Operate construction equipment to install and maintain gas distribution systems.
micro,1018,Petroleum engineers,Update safety protocols — Review and revise safety procedures for new drilling operations.
onet,14351,Ophthalmic laboratory technicians,"Immerse eyeglass frames in solutions to harden, soften, or dye frames.Related occupations — Immerse eyeglass frames in solutions to harden, soften, or dye frames."
micro,698,Web and digital interface designers,Review UI layout guidelines — Ensure the design aligns with current web standards and usability best practices.
onet,10838,Construction laborers,Clean or prepare construction sites to eliminate possible hazards.
onet,7380,Massage therapists,"Provide clients with guidance and information about techniques for postural improvement and stretchi — Provide clients with guidance and information about techniques for postural improvement and stretching, strengthening, relaxation, and rehabilitative exercises."
micro,5239,Recreation workers,Assess staff performance — Evaluate staff performance in relation to client care standards.
onet,3127,Chemical technicians,Design or fabricate experimental apparatus to develop new products or processes.
micro,1153,Industrial engineering technologists and technicians,Train junior engineers — Develop a training plan for new engineers joining the team.
micro,6110,Mail clerks and mail machine operators except postal service,Maintain records of mail handling — Keep accurate records of all mail handling activities for compliance.
micro,4409,Detectives and criminal investigators,Compile case files — Gather and organize all relevant case documents and evidence
onet,4539,Family and consumer sciences teachers postsecondary,"Select and obtain materials and supplies, such as textbooks."
micro,1915,Probation officers and correctional treatment specialists,Monitor compliance with correctional facility regulations — Check adherence to legal and policy standards in daily operations.
micro,5453,Real estate brokers,Draft negotiation strategies — Develop talking points for upcoming client negotiations.
micro,3364,Dentists all other specialists,Coordinate with lab services — Communicate with laboratories to schedule and confirm test results.
onet,9366,Demonstrators and product promoters,Recommend product or service improvements to employers.
