kind,id,occupation_title,task_text
onet,13617,Tailors dressmakers and custom sewers,Maintain garment drape and proportions as alterations are performed.Related occupations — Maintain garment drape and proportions as alterations are performed.
micro,5730,Eligibility interviewers government programs,Compile interview results — Aggregate responses and prepare candidate reports.
onet,1915,Computer hardware engineers,"Analyze information to determine, recommend, and plan layout, including type of computers and periph — Analyze information to determine, recommend, and plan layout, including type of computers and peripheral equipment modifications."
onet,13003,Cutting punching and press machine setters operators and tenders metal and plastic,"Adjust ram strokes of presses to specified lengths, using hand tools.Related occupations — Adjust ram strokes of presses to specified lengths, using hand tools."
onet,14564,Etchers and engravers,"Sketch, trace, or scribe layout lines and designs on workpieces, plates, dies, or rollers, using com — Sketch, trace, or scribe layout lines and designs on workpieces, plates, dies, or rollers, using compasses, scribers, gravers, or pencils."
onet,3338,Educational guidance and career counselors and advisors,"Maintain accurate and complete student records as required by laws, district policies, and administr — Maintain accurate and complete student records as required by laws, district policies, and administrative regulations."
onet,1119,Budget analysts,Direct the preparation of regular and special budget reports.
onet,5045,Self-enrichment teachers,Prepare and implement remedial programs for students requiring extra help.
micro,7613,First-line supervisors of production and operating workers,Review production logs daily — Check and analyze daily production data to identify issues.
onet,6084,Orthodontists,Diagnose teeth and jaw or other dental-facial abnormalities.
onet,1945,Electronics engineers except computer,"Recommend repair or design modifications of electronics components or systems, based on factors such — Recommend repair or design modifications of electronics components or systems, based on factors such as environment, service, cost, or system capabilities."
onet,6378,Registered nurses,"Administer local, inhalation, intravenous, or other anesthetics."
micro,9441,Property real estate and community association managers,Coordinate board meetings — Schedule and send meeting invitations to board members and stakeholders.
micro,6611,Plasterers and stucco masons,Record plaster installation sequence — Log each step of plaster installation for quality control.
micro,9185,Transportation workers all other,Conduct safety inspections — Perform regular vehicle and route safety checks.
micro,5106,Barbers,Client satisfaction survey — Send a short survey after the service to gather feedback.
onet,5041,Self-enrichment teachers,"Conduct classes, workshops, and demonstrations, and provide individual instruction to teach topics a — Conduct classes, workshops, and demonstrations, and provide individual instruction to teach topics and skills, such as cooking, dancing, writing, physical fitness, photography, personal finance, and flying."
micro,521,Tax examiners and collectors and revenue agents,Prepare tax audit documentation — Compile evidence and documentation for tax audits.
onet,8310,First-line supervisors of housekeeping and janitorial workers,"Instruct staff in work policies and procedures, and the use and maintenance of equipment."
onet,11630,Loading and moving machine operators underground mining,"Move trailing electrical cables clear of obstructions, using rubber safety gloves."
micro,5220,Exercise trainers and group fitness instructors,Monitor client progress — Track workout attendance and performance metrics.
onet,10373,Office clerks general,Deliver messages and run errands.
micro,8139,Shoe and leather workers and repairers,"Inspect shoe and leather products for damage — Check products for cracks, wear, and imperfections to identify repair needs."
onet,11167,Sheet metal workers,"Inspect individual parts, assemblies, or installations, using measuring instruments, such as caliper — Inspect individual parts, assemblies, or installations, using measuring instruments, such as calipers, scales, or micrometers."
micro,3402,Pharmacists,Analyze prescription trends — Identify patterns in prescription usage across the facility.
onet,11491,Rotary drill operators oil and gas,Start and examine operation of slush pumps to ensure circulation and consistency of drilling fluid o — Start and examine operation of slush pumps to ensure circulation and consistency of drilling fluid or mud in well.
onet,15341,Laborers and freight stock and material movers hand,"Adjust controls to guide, position, or move equipment, such as cranes, booms, or cameras.Related occ — Adjust controls to guide, position, or move equipment, such as cranes, booms, or cameras."
micro,7199,Automotive service technicians and mechanics,Inspect engine oil levels — Check oil levels and condition during routine maintenance.
micro,4508,Security guards,Conduct visitor checks — Verify IDs and permissions of all visitors entering the premises
onet,15007,Railroad brake signal and switch operators and locomotive firers,Provide passengers with assistance entering and exiting trains.Related occupations — Provide passengers with assistance entering and exiting trains.
micro,7371,Industrial machinery mechanics,Assemble repair kits — Prepare all necessary tools and parts for common repairs.
micro,4024,Hearing aid specialists,Update training materials for hearing aid specialists — Research and compile the latest hearing aid technologies.
onet,4687,Elementary school teachers except special education,"Prepare objectives and outlines for courses of study, following curriculum guidelines or requirement — Prepare objectives and outlines for courses of study, following curriculum guidelines or requirements of states and schools."
micro,1403,Chemists,Evaluate new equipment specifications — Compare specifications and recommend improvements.
onet,1503,Network and computer systems administrators,"Design, configure, and test computer hardware, networking software and operating system software."
onet,5642,Music directors and composers,"Write musical scores for orchestras, bands, choral groups, or individual instrumentalists or vocalis — Write musical scores for orchestras, bands, choral groups, or individual instrumentalists or vocalists, using knowledge of music theory and of instrumental and vocal capabilities."
onet,9776,Customer service representatives,"Resolve customers' service or billing complaints by performing activities such as exchanging merchan — Resolve customers' service or billing complaints by performing activities such as exchanging merchandise, refunding money, or adjusting bills."
onet,5577,Coaches and scouts,"Serve as organizer, leader, instructor, or referee for outdoor and indoor games, such as volleyball, — Serve as organizer, leader, instructor, or referee for outdoor and indoor games, such as volleyball, football, and soccer."
onet,5623,Choreographers,Coordinate production music with music directors.
micro,8812,Aircraft cargo handling supervisors,Prepare daily reports — Compile cargo handling data into daily performance reports for management review.
micro,778,Mathematical science occupations all other,Create a mathematical formula — Derive a formula based on given conditions and constraints.
onet,2081,Materials engineers,"Perform managerial functions, such as preparing proposals and budgets, analyzing labor costs, and wr — Perform managerial functions, such as preparing proposals and budgets, analyzing labor costs, and writing reports."
onet,14559,Etchers and engravers,Start machines and lower cutting tools to beginning points on patterns.Related occupations — Start machines and lower cutting tools to beginning points on patterns.
onet,13689,Textile knitting and weaving machine setters operators and tenders,"Adjust machine heating mechanisms, tensions, and speeds to produce specified products.Related occupa — Adjust machine heating mechanisms, tensions, and speeds to produce specified products."
onet,8486,First-line supervisors of gambling services workers,"Observe gamblers' behavior for signs of cheating, such as marking, switching, or counting cards, and — Observe gamblers' behavior for signs of cheating, such as marking, switching, or counting cards, and notify security staff of suspected cheating."
onet,7596,First-line supervisors of security workers,"Patrol the premises to prevent or detect intrusion, protect property, or preserve order."
micro,1370,Astronomers,Review historical data on life on Earth — Examine historical trends in life on Earth and their relevance.
onet,596,Lodging managers,"Answer inquiries pertaining to hotel policies and services, and resolve occupants' complaints."
onet,12714,Aircraft structure surfaces rigging and systems assemblers,"Fabricate parts needed for assembly or installation, using shop machinery or equipment.Related occup — Fabricate parts needed for assembly or installation, using shop machinery or equipment."
onet,7129,Health information technologists and medical registrars,Evaluate and recommend upgrades or improvements to existing computerized healthcare systems.
onet,8640,Ushers lobby attendants and ticket takers,Refuse admittance to undesirable persons or persons without tickets or passes.
onet,5156,Librarians and media collections specialists,Develop library policies and procedures.
onet,7360,Physical therapist aides,"Administer active or passive manual therapeutic exercises, therapeutic massage, or heat, light, soun — Administer active or passive manual therapeutic exercises, therapeutic massage, or heat, light, sound, water, or electrical modality treatments, such as ultrasound."
onet,3260,Forest and conservation technicians,Develop contracts related to operations.
onet,13007,Cutting punching and press machine setters operators and tenders metal and plastic,"Position guides, stops, holding blocks, or other fixtures to secure and direct workpieces, using han — Position guides, stops, holding blocks, or other fixtures to secure and direct workpieces, using hand tools and measuring devices."
micro,1652,Biological technicians,Technical equipment troubleshooting — Investigate and resolve issues with lab instruments.
micro,4647,Cooks restaurant,"Plate garnishes — Add fresh herbs, lettuce, or sauces as needed."
onet,7238,Nursing assistants,"Wash, groom, shave, or drape patients to prepare them for surgery, treatment, or examination."
