kind,id,occupation_title,task_text
micro,2759,Farm and home management educators,Assess student progress in farm management courses — Create assessment templates and analysis tools.
onet,4264,Education teachers postsecondary,"Perform administrative duties, such as serving as department head."
onet,12211,Tire repairers and changers,Place wheels on balancing machines to determine counterweights required to balance wheels.Related oc — Place wheels on balancing machines to determine counterweights required to balance wheels.
onet,3165,Geological technicians except hydrologic technicians,Operate or adjust equipment or apparatus used to obtain geological data.
onet,14152,Mixing and blending machine setters operators and tenders,Open valves to drain slurry from mixers into storage tanks.Related occupations — Open valves to drain slurry from mixers into storage tanks.
micro,8479,Chemical equipment operators and tenders,Prepare chemical storage area — Inspect and organize chemical storage containers to ensure compliance with safety standards.
onet,2798,Geoscientists except hydrologists and geographers,Determine methods to incorporate geomethane or methane hydrates into global energy production or eva — Determine methods to incorporate geomethane or methane hydrates into global energy production or evaluate the potential environmental impacts of such incorporation.
micro,8539,Cutters and trimmers hand,Record operator feedback — Collect and analyze feedback from operators on tool performance.
onet,2200,Architectural and civil drafters,"Plot characteristics of boreholes for oil and gas wells from photographic subsurface survey recordin — Plot characteristics of boreholes for oil and gas wells from photographic subsurface survey recordings and other data, representing depth, degree, and direction of inclination."
micro,68,Advertising and promotions managers,Monitor lead generation sources — Track and evaluate conversion rates from various channels
micro,7033,First-line supervisors of mechanics installers and repairers,Monitor equipment maintenance schedules — Track and update maintenance logs for all installation tools and machinery.
onet,5002,Adult basic education adult secondary education and English as a second language instructors,"Review instructional content, methods, and student evaluations to assess strengths and weaknesses, a — Review instructional content, methods, and student evaluations to assess strengths and weaknesses, and to develop recommendations for course revision, development, or elimination."
onet,12266,Mechanical door repairers,"Carry springs to tops of doors, using ladders or scaffolding, and attach springs to tracks to instal — Carry springs to tops of doors, using ladders or scaffolding, and attach springs to tracks to install spring systems."
onet,8353,Janitors and cleaners except maids and housekeeping cleaners,Follow procedures for the use of chemical cleaners and power equipment to prevent damage to floors a — Follow procedures for the use of chemical cleaners and power equipment to prevent damage to floors and fixtures.
micro,6322,First-line supervisors of construction trades and extraction workers,Maintain communication logs with clients — Record all client interactions and feedback for future reference.
onet,10241,Secretaries and administrative assistants except legal medical and executive,"Schedule and confirm appointments for clients, customers, or supervisors."
onet,13985,Water and wastewater treatment plant and system operators,"Clean and maintain tanks, filter beds, and other work areas, using hand tools and power tools.Relate — Clean and maintain tanks, filter beds, and other work areas, using hand tools and power tools."
onet,10242,Secretaries and administrative assistants except legal medical and executive,Maintain scheduling and event calendars.
onet,3116,Chemical technicians,"Set up and conduct chemical experiments, tests, and analyses, using techniques such as chromatograph — Set up and conduct chemical experiments, tests, and analyses, using techniques such as chromatography, spectroscopy, physical or chemical separation techniques, or microscopy."
onet,13632,Textile bleaching and dyeing machine operators and tenders,"Observe display screens, control panels, equipment, and cloth entering or exiting processes to deter — Observe display screens, control panels, equipment, and cloth entering or exiting processes to determine if equipment is operating correctly."
onet,13066,Lathe and turning machine tool setters operators and tenders metal and plastic,"Position, secure, and align cutting tools in toolholders on machines, using hand tools, and verify t — Position, secure, and align cutting tools in toolholders on machines, using hand tools, and verify their positions with measuring instruments."
onet,14861,Light truck drivers,Report any mechanical problems encountered with vehicles.Related occupations — Report any mechanical problems encountered with vehicles.
onet,11107,Plasterers and stucco masons,Set up scaffolds.
onet,13560,Shoe and leather workers and repairers,"Attach insoles to shoe lasts, affix shoe uppers, and apply heels and outsoles.Related occupations — Attach insoles to shoe lasts, affix shoe uppers, and apply heels and outsoles."
