kind,id,occupation_title,task_text
micro,3752,Physicians all other,Update clinical guidelines — Review and revise current clinical protocols
onet,13843,Patternmakers wood,Issue patterns to designated machine operators.Related occupations — Issue patterns to designated machine operators.
onet,13217,Molding coremaking and casting machine setters operators and tenders metal and plastic,"Position and secure workpieces on machines, and start feeding mechanisms.Related occupations — Position and secure workpieces on machines, and start feeding mechanisms."
onet,10440,First-line supervisors of farming fishing and forestry workers,"Inspect crops, fields, or plant stock to determine conditions and need for cultivating, spraying, we — Inspect crops, fields, or plant stock to determine conditions and need for cultivating, spraying, weeding, or harvesting."
onet,1871,Chemical engineers,Prepare estimate of production costs and production progress reports for management.
micro,1563,Anthropologists and archeologists,Training material compilation — Compile and update training materials for new field researchers.
onet,14378,Coating painting and spraying machine setters operators and tenders,Spray prepared surfaces with specified amounts of primers and decorative or finish coatings.Related  — Spray prepared surfaces with specified amounts of primers and decorative or finish coatings.
onet,2496,Soil and plant scientists,"Provide information or recommendations to farmers or other landowners regarding ways in which they c — Provide information or recommendations to farmers or other landowners regarding ways in which they can best use land, promote plant growth, or avoid or correct problems such as erosion."
onet,10814,Terrazzo workers and finishers,"Wash polished terrazzo surface, using cleaner and water, and apply sealer and curing agent according — Wash polished terrazzo surface, using cleaner and water, and apply sealer and curing agent according to manufacturer's specifications, using brush or sprayer."
micro,9272,Machine feeders and offbearers,Clean and organize feed lines — Remove debris from feed lines to maintain efficiency.
onet,15122,Ship engineers,Operate or maintain off-loading liquid pumps or valves.Related occupations — Operate or maintain off-loading liquid pumps or valves.
micro,4318,First-line supervisors of firefighting and prevention workers,Document lessons learned — Compile and store lessons learned from recent incidents.
onet,10920,Drywall and ceiling tile installers,"Hang drywall panels on metal frameworks of walls and ceilings in offices, schools, or other large bu — Hang drywall panels on metal frameworks of walls and ceilings in offices, schools, or other large buildings, using lifts or hoists to adjust panel heights, when necessary."
onet,13049,Grinding lapping polishing and buffing machine tool setters operators and tenders metal and plastic,"Set and adjust machine controls according to product specifications, using knowledge of machine oper — Set and adjust machine controls according to product specifications, using knowledge of machine operation."
micro,6786,Elevator and escalator installers and repairers,Maintain records of energy consumption — Track and analyze energy usage of installed elevators and escalators.
onet,10830,Terrazzo workers and finishers,"Produce rough concrete surface, using broom."
micro,420,Credit analysts,Review credit risk models — Analyze recent credit data to assess model performance and recommend improvements.
micro,4440,Parking enforcement workers,Manage public feedback — Collect and analyze customer feedback on parking enforcement.
onet,9221,Advertising sales agents,"Arrange for commercial taping sessions, and accompany clients to sessions."
onet,2903,Clinical and counseling psychologists,"Consult with other professionals, agencies, or universities to discuss therapies, treatments, counse — Consult with other professionals, agencies, or universities to discuss therapies, treatments, counseling resources or techniques, and to share occupational information."
onet,7461,Pharmacy aides,"Maintain and clean equipment, work areas, or shelves."
onet,12128,Rail car repairers,"Install and repair interior flooring, fixtures, walls, plumbing, steps, and platforms.Related occupa — Install and repair interior flooring, fixtures, walls, plumbing, steps, and platforms."
micro,3178,Interpreters and translators,Translate product manuals for training — Translate training materials into multiple languages for staff development
onet,9739,Court municipal and license clerks,"Prepare and issue orders of the court, such as probation orders, release documentation, sentencing i — Prepare and issue orders of the court, such as probation orders, release documentation, sentencing information, or summonses."
micro,1649,Biological technicians,Field data entry — Input field observations and biological data into central databases.
onet,14364,Packaging and filling machine operators and tenders,Tend or operate machine that packages product.Related occupations — Tend or operate machine that packages product.
onet,6797,Diagnostic medical sonographers,"Perform legal and ethical duties, including preparing safety or accident reports, obtaining written  — Perform legal and ethical duties, including preparing safety or accident reports, obtaining written consent from patient to perform invasive procedures, or reporting symptoms of abuse or neglect."
micro,7358,Heating air conditioning and refrigeration mechanics and installers,Verify AC unit operation after installation — Test unit to confirm proper cooling and airflow.
onet,10882,Pile driver operators,"Drive pilings to provide support for buildings or other structures, using heavy equipment with a pil — Drive pilings to provide support for buildings or other structures, using heavy equipment with a pile driver head."
micro,4551,Transportation security screeners,Analyze recruiter workload — Assess workload distribution among screeners to prevent burnout.
micro,3573,Nurse midwives,Patient feedback collection — Develop a system for systematically gathering patient feedback.
onet,66,Legislators,"Write, prepare, and deliver statements for the Congressional Record."
