kind,id,occupation_title,task_text
onet,3934,Atmospheric earth marine and space sciences teachers postsecondary,"Supervise undergraduate or graduate teaching, internship, and research work."
onet,4028,Anthropology and archeology teachers postsecondary,"Prepare course materials, such as syllabi, homework assignments, and handouts."
onet,10014,Cargo and freight agents,"Route received goods to first available flight or to appropriate storage areas or departments, using — Route received goods to first available flight or to appropriate storage areas or departments, using forklifts, hand trucks, or other equipment."
onet,6176,Physician assistants,Provide physicians with assistance during surgery or complicated medical procedures.
micro,1591,Historians,Assess impact of historical events — Analyze the effects of past events on modern society.
micro,3919,Pharmacy technicians,Monitor expiration dates — Check for expired medications and update inventory accordingly.
micro,1667,Environmental science and protection technicians including health,Monitor air quality — Use sensors to measure pollutants and report findings.
onet,15405,Gas compressor and gas pumping station operators,Submit daily reports on facility operations.Related occupations — Submit daily reports on facility operations.
onet,12650,Riggers,"Select gear, such as cables, pulleys, and winches, according to load weights and sizes, facilities,  — Select gear, such as cables, pulleys, and winches, according to load weights and sizes, facilities, and work schedules."
onet,13900,Nuclear power reactor operators,"Participate in nuclear fuel element handling activities, such as preparation, transfer, loading, or  — Participate in nuclear fuel element handling activities, such as preparation, transfer, loading, or unloading."
micro,6829,Rail-track laying and maintenance equipment operators,Ensure compliance with safety standards — Verify all rail-track operations meet safety regulations.
micro,9615,Project management specialists,Prepare stakeholder updates — Draft brief status updates for key stakeholders.
onet,1691,Statisticians,"Process large amounts of data for statistical modeling and graphic analysis, using computers."
micro,6257,Forest and conservation workers,Training sessions — Conduct training for new conservation staff on best practices
onet,7049,Licensed practical and licensed vocational nurses,"Collect samples, such as blood, urine, or sputum from patients, and perform routine laboratory tests — Collect samples, such as blood, urine, or sputum from patients, and perform routine laboratory tests on samples."
micro,7193,Automotive glass installers and repairers,Assist with glass replacement scheduling — Coordinate with customers to schedule and confirm glass replacement appointments.
onet,6796,Diagnostic medical sonographers,"Perform clerical duties, such as scheduling exams or special procedures, keeping records, or archivi — Perform clerical duties, such as scheduling exams or special procedures, keeping records, or archiving computerized images."
micro,6711,Helpers electricians,Inspect ventilation systems — Check ventilation systems to ensure proper air circulation.
onet,102,Advertising and promotions managers,"Attend or participate in conferences, community events, and promotional events related to products o — Attend or participate in conferences, community events, and promotional events related to products or technologies."
micro,8956,Taxi drivers,Track vehicle wear and tear — Monitor vehicle condition using sensor data
onet,196,Administrative services managers,Learn to operate new office technologies as they are developed and implemented.
onet,4187,Sociology teachers postsecondary,"Serve on academic or administrative committees that deal with institutional policies, departmental m — Serve on academic or administrative committees that deal with institutional policies, departmental matters, and academic issues."
onet,12909,Food batchmakers,"Press switches and turn knobs to start, adjust, and regulate equipment, such as beaters, extruders,  — Press switches and turn knobs to start, adjust, and regulate equipment, such as beaters, extruders, discharge pipes, and salt pumps."
micro,29,Marketing managers,"Scheduling social media posts — Planning and publishing content calendars across platforms like Instagram, LinkedIn, or Twitter."
micro,824,Surveyors,Survey Distribution — Distribute surveys through relevant channels to targeted surveyors.
onet,13455,Print binding and finishing workers,"Maintain records, such as daily production records, using specified forms.Related occupations — Maintain records, such as daily production records, using specified forms."
onet,13729,Extruding and forming machine setters operators and tenders synthetic and glass fibers,"Open cabinet doors to cut multifilament threadlines away from guides, using scissors.Related occupat — Open cabinet doors to cut multifilament threadlines away from guides, using scissors."
micro,4049,Health information technologists and medical registrars,Validate data integrity across departments — Cross-check data entries between departments to prevent discrepancies.
micro,4128,Orderlies,Patient intake documentation — Record and verify patient information during check-in
onet,12602,Commercial divers,"Repair ships, bridge foundations, or other structures below the water line, using caulk, bolts, and  — Repair ships, bridge foundations, or other structures below the water line, using caulk, bolts, and hand tools."
micro,2540,Elementary school teachers except special education,Conduct classroom observations — Record observations to improve teaching methods
micro,4007,Opticians dispensing,Appointment cancellation handling — Process and update appointment cancellations in the system.
micro,8214,Textile knitting and weaving machine setters operators and tenders,Prepare raw materials — Sort and organize yarn and thread for production.
micro,7139,Audiovisual equipment installers and repairers,"Inspect Audiovisual equipment for damage — Check cables, projectors, and screens for wear or defects during installation or repair."
onet,2486,Food scientists and technologists,"Confer with process engineers, plant operators, flavor experts, and packaging and marketing speciali — Confer with process engineers, plant operators, flavor experts, and packaging and marketing specialists to resolve problems in product development."
onet,10919,Drywall and ceiling tile installers,"Cut and screw together metal channels to make floor or ceiling frames, according to plans for the lo — Cut and screw together metal channels to make floor or ceiling frames, according to plans for the location of rooms or hallways."
micro,2161,Biological science teachers postsecondary,Curriculum design — Develop engaging biology lesson plans for postsecondary students.
onet,7264,Orderlies,"Clean and sanitize patient rooms, bathrooms, examination rooms, or other patient areas."
onet,12021,Automotive glass installers and repairers,Cut flat safety glass according to specified patterns or perform precision pattern making and glass  — Cut flat safety glass according to specified patterns or perform precision pattern making and glass cutting to custom fit replacement windows.
onet,9977,Reservation and transportation ticket agents and travel clerks,Examine passenger documentation to determine destinations and to assign boarding passes.
onet,5651,Music directors and composers,"Rewrite original musical scores in different musical styles by changing rhythms, harmonies, or tempo — Rewrite original musical scores in different musical styles by changing rhythms, harmonies, or tempos."
onet,12987,Rolling machine setters operators and tenders metal and plastic,"Direct and train other workers to change rolls, operate mill equipment, remove coils and cobbles, an — Direct and train other workers to change rolls, operate mill equipment, remove coils and cobbles, and band and load material."
onet,2447,Surveying and mapping technicians,Identify and compile database information to create requested maps.
micro,7487,Precision instrument and equipment repairers all other,Perform safety inspections — Conduct safety checks on equipment before installation tasks.
micro,3964,Ophthalmic medical technicians,Prepare equipment calibration logs — Log and verify calibration data for diagnostic instruments.
onet,4672,Elementary school teachers except special education,Read books to entire classes or small groups.
onet,14568,Molders shapers and casters except metal and plastic,"Trim or remove excess material, using scrapers, knives, or band saws.Related occupations — Trim or remove excess material, using scrapers, knives, or band saws."
micro,9260,Laborers and freight stock and material movers hand,Log labor hours — Record hours worked by laborers and material movers for payroll.
onet,13168,Patternmakers metal and plastic,"Set up and operate machine tools, such as milling machines, lathes, drill presses, and grinders, to  — Set up and operate machine tools, such as milling machines, lathes, drill presses, and grinders, to machine castings or patterns."
micro,4033,Health technologists and technicians all other,Conduct equipment calibration checks — Perform daily calibration of diagnostic instruments.
onet,6086,Orthodontists,"Study diagnostic records, such as medical or dental histories, plaster models of the teeth, photos o — Study diagnostic records, such as medical or dental histories, plaster models of the teeth, photos of a patient's face and teeth, and X-rays, to develop patient treatment plans."
onet,875,Human resources specialists,"Coordinate with outside staffing agencies to secure temporary employees, based on departmental needs — Coordinate with outside staffing agencies to secure temporary employees, based on departmental needs."
onet,10934,Drywall and ceiling tile installers,"Install metal lath where plaster applications will be exposed to weather or water, or for curved or  — Install metal lath where plaster applications will be exposed to weather or water, or for curved or irregular surfaces."
micro,1234,Food scientists and technologists,Create a food safety checklist — Develop a checklist for food safety compliance in laboratories.
onet,11912,Electronic equipment installers and repairers motor vehicles,Replace and clean electrical or electronic components.Related occupations — Replace and clean electrical or electronic components.
micro,7617,First-line supervisors of production and operating workers,Monitor equipment performance — Track key performance indicators for machinery and report issues.
onet,8854,Makeup artists theatrical and performance,Write makeup sheets and take photos to document specific looks and the products used to achieve the  — Write makeup sheets and take photos to document specific looks and the products used to achieve the looks.
onet,12664,Signal and track switch repairers,"Install, inspect, maintain, and repair various railroad service equipment on the road or in the shop — Install, inspect, maintain, and repair various railroad service equipment on the road or in the shop, including railroad signal systems."
micro,5441,Models,Identify external data sources for model improvement — Research and evaluate potential new data inputs for the model.
