kind,id,occupation_title,task_text
onet,11787,Telecommunications equipment installers and repairers except line installers,Refer to manufacturers' manuals to obtain maintenance instructions pertaining to specific malfunctio — Refer to manufacturers' manuals to obtain maintenance instructions pertaining to specific malfunctions.
micro,3029,Dancers,Analyze audience feedback — Collect and interpret comments from dance workshops and online communities.
onet,14863,Light truck drivers,"Inspect and maintain vehicle supplies and equipment, such as gas, oil, water, tires, lights, or brak — Inspect and maintain vehicle supplies and equipment, such as gas, oil, water, tires, lights, or brakes, to ensure that vehicles are in proper working condition."
onet,1260,Credit counselors,Conduct research to help clients avoid repossessions or foreclosures or remove levies or wage garnis — Conduct research to help clients avoid repossessions or foreclosures or remove levies or wage garnishments.
micro,7080,Avionics technicians,Conduct safety inspections — Verify that avionics systems meet safety standards and regulations.
micro,8157,Shoe machine operators and tenders,Monitor energy consumption — Track electricity usage for the production line
micro,3207,Audio and video technicians,Calibrate cameras — Calibrate all cameras before starting shoots to achieve optimal image quality.
onet,695,Social and community service managers,Direct activities of professional and technical staff members and volunteers.
onet,890,Labor relations specialists,Mediate discussions between employer and employee representatives in attempt to reconcile difference — Mediate discussions between employer and employee representatives in attempt to reconcile differences.
onet,3444,Healthcare social workers,"Utilize consultation data and social work experience to plan and coordinate client or patient care a — Utilize consultation data and social work experience to plan and coordinate client or patient care and rehabilitation, following through to ensure service efficacy."
micro,3089,Entertainers and performers sports and related workers all other,Research industry trends — Gather and summarize recent developments in entertainment and performance arts.
onet,4367,Social work teachers postsecondary,"Conduct research in a particular field of knowledge and publish findings in professional journals, b — Conduct research in a particular field of knowledge and publish findings in professional journals, books, or electronic media."
micro,3196,Media and communication workers all other,Update media lists — Compile and organize contact information for industry influencers.
onet,3069,Agricultural technicians,"Supervise pest or weed control operations, including locating and identifying pests or weeds, select — Supervise pest or weed control operations, including locating and identifying pests or weeds, selecting chemicals and application methods, or scheduling application."
onet,1404,Computer user support specialists,Answer user inquiries regarding computer software or hardware operation to resolve problems.
onet,63,Legislators,Seek federal funding for local projects and programs.
onet,3098,Biological technicians,"Monitor and observe experiments, recording production and test data for evaluation by research perso — Monitor and observe experiments, recording production and test data for evaluation by research personnel."
onet,7017,Veterinary technologists and technicians,"Conduct specialized procedures, such as animal branding or tattooing or hoof trimming."
micro,5774,Library assistants clerical,Sort incoming mail — Organize and categorize incoming emails and physical mail for distribution.
onet,7421,Medical assistants,Set up medical laboratory equipment.
onet,1261,Credit counselors,Disburse funds from client accounts to creditors.
micro,3979,Licensed practical and licensed vocational nurses,Assess staff competency — Evaluate the skills and knowledge of licensed nurses and PPNs.
onet,2455,Surveying and mapping technicians,Provide assistance in the development of methods and procedures for conducting field surveys.
onet,12359,Industrial machinery mechanics,Study blueprints or manufacturers' manuals to determine correct installation or operation of machine — Study blueprints or manufacturers' manuals to determine correct installation or operation of machinery.
micro,693,Web developers,Review dependency versions — Check for outdated or insecure dependencies
onet,12024,Automotive service technicians and mechanics,Test and adjust repaired systems to meet manufacturers' performance specifications.Related occupatio — Test and adjust repaired systems to meet manufacturers' performance specifications.
micro,4725,Food servers nonrestaurant,Assist with customer feedback collection — Record and categorize customer comments for quality improvement.
onet,5974,Photographers,"Set up, mount, or install photographic equipment and cameras."
micro,2244,Area ethnic and cultural studies teachers postsecondary,Assess student understanding — Develop assessment tools to measure cultural literacy.
onet,9598,Bookkeeping accounting and auditing clerks,"Calculate and prepare checks for utilities, taxes, and other payments."
onet,8949,Tour and travel guides,Conduct educational activities for school children.
micro,7023,Extraction workers all other,Review regulatory changes — Stay current with new safety regulations
onet,8149,Bartenders,"Clean bars, work areas, and tables."
micro,5267,First-line supervisors of retail sales workers,Coordinate with store managers — Schedule and follow up on team meetings.
onet,6785,Diagnostic medical sonographers,Provide sonogram and oral or written summary of technical findings to physician for use in medical d — Provide sonogram and oral or written summary of technical findings to physician for use in medical diagnosis.
onet,14592,Paper goods machine setters operators and tenders,"Observe operation of various machines to detect and correct machine malfunctions such as improper fo — Observe operation of various machines to detect and correct machine malfunctions such as improper forming, glue flow, or pasteboard tension."
onet,8141,Food preparation workers,"Cut, slice or grind meat, poultry, and seafood to prepare for cooking."
onet,7563,First-line supervisors of police and detectives,Read and review subordinates' reports to ensure legal standards are met and there are no mistakes.
micro,1231,Food scientists and technologists,Evaluate new food ingredients — Assess health and safety of emerging food ingredients.
micro,542,Financial specialists all other,Prepare financial forecasts — Generate monthly financial forecasts based on historical data and current market conditions.
micro,8892,Driver/sales workers,Update route maps and landmarks — Maintain and refresh digital route maps with the latest infrastructure changes.
onet,1919,Electrical engineers,"Direct or coordinate manufacturing, construction, installation, maintenance, support, documentation, — Direct or coordinate manufacturing, construction, installation, maintenance, support, documentation, or testing activities to ensure compliance with specifications, codes, or customer requirements."
micro,7792,Food processing workers all other,Maintain food processing equipment — Perform routine maintenance on machinery and clean production lines.
onet,11452,Septic tank servicers and sewer pipe cleaners,"Clean and repair septic tanks, sewer lines, or related structures such as manholes, culverts, and ca — Clean and repair septic tanks, sewer lines, or related structures such as manholes, culverts, and catch basins."
onet,8391,Pest control workers,Recommend treatment and prevention methods for pest problems to clients.
micro,9242,Industrial truck and tractor operators,Perform safety inspection checklist — Review and complete safety protocols for operators.
micro,6998,Roustabouts oil and gas,Update equipment maintenance schedules — Maintain up-to-date maintenance calendars for extraction and drilling equipment.
onet,10066,Public safety telecommunicators,"Monitor alarm systems to detect emergencies, such as fires and illegal entry into establishments."
onet,8586,Gambling dealers,Open and close cash floats and game tables.
onet,799,Claims adjusters examiners and investigators,"Contact or interview claimants, doctors, medical specialists, or employers to get additional informa — Contact or interview claimants, doctors, medical specialists, or employers to get additional information."
micro,1520,Psychologists all other,Track progress over time — Monitor client development and adjust interventions.
micro,600,Computer user support specialists,Assist user with software installation — Help the user set up and install a new software application
micro,6741,Helpers roofers,Safety briefing — Conduct a safety briefing for roofers before starting work.
onet,3706,Title examiners abstractors and searchers,"Examine individual titles to determine if restrictions, such as delinquent taxes, will affect titles — Examine individual titles to determine if restrictions, such as delinquent taxes, will affect titles and limit property use."
micro,211,Education and childcare administrators preschool and daycare,Assess staff attendance — Check in with staff for attendance updates and address concerns.
micro,377,Business operations specialists all other,Update process documentation — Compile and revise operational procedures for clarity and compliance.
onet,11041,Paperhangers,"Trim excess material at ceilings or baseboards, using knives."
onet,7481,Veterinary assistants and laboratory animal caretakers,Prepare surgical equipment and pass instruments or materials to veterinarians during surgical proced — Prepare surgical equipment and pass instruments or materials to veterinarians during surgical procedures.
onet,11876,Electrical and electronics repairers commercial and industrial equipment,Maintain inventory of spare parts.Related occupations — Maintain inventory of spare parts.
onet,15285,Dredge operators,"Lower anchor poles to verify depths of excavations, using winches, or scan depth gauges to determine — Lower anchor poles to verify depths of excavations, using winches, or scan depth gauges to determine depths of excavations."
onet,12249,Control and valve installers and repairers except mechanical door,Investigate instances of illegal tapping into service lines.Related occupations — Investigate instances of illegal tapping into service lines.
