kind,id,occupation_title,task_text
micro,8393,Power distributors and dispatchers,Analyze production bottlenecks — Identify and report production bottlenecks using performance metrics.
micro,2419,English language and literature teachers postsecondary,Develop student feedback surveys — Design and distribute surveys to gather student feedback on courses.
micro,8285,Textile apparel and furnishings workers all other,Organize training sessions — Plan and deliver training on new machinery or procedures
onet,1453,Database administrators,Specify users and user access levels for each segment of database.
onet,4372,Art drama and music teachers postsecondary,"Evaluate and grade students' class work, performances, projects, assignments, and papers."
onet,10896,Operating engineers and other construction equipment operators,Monitor operations to ensure that health and safety standards are met.
micro,3595,Audiologists,Documentation entry — Enter patient information into the electronic health record system.
onet,3397,Rehabilitation counselors,"Develop and maintain relationships with community referral sources, such as schools or community gro — Develop and maintain relationships with community referral sources, such as schools or community groups."
micro,8274,Textile apparel and furnishings workers all other,Inspect fabric quality — Check for defects and ensure fabric meets specifications
micro,6059,Data entry keyers,Verify file naming conventions — Standardize naming for files to improve searchability.
onet,7902,Security guards,Respond to medical emergencies by administering basic first aid or by obtaining assistance from para — Respond to medical emergencies by administering basic first aid or by obtaining assistance from paramedics.
onet,11299,Helpers pipelayers plumbers pipefitters and steamfitters,"Install gas burners to convert furnaces from wood, coal, or oil."
onet,2214,Electrical and electronics drafters,"Design electrical systems, such as lighting systems."
onet,11702,First-line supervisors of mechanics installers and repairers,"Conduct or arrange for worker training in safety, repair, or maintenance techniques, operational pro — Conduct or arrange for worker training in safety, repair, or maintenance techniques, operational procedures, or equipment use."
onet,533,Food service managers,Keep records required by government agencies regarding sanitation or food subsidies.
onet,8312,First-line supervisors of housekeeping and janitorial workers,"Prepare reports on activity, personnel, and information, such as occupancy, hours worked, facility u — Prepare reports on activity, personnel, and information, such as occupancy, hours worked, facility usage, work performed, and departmental expenses."
onet,12233,Control and valve installers and repairers except mechanical door,"Disassemble and repair mechanical control devices or valves, such as regulators, thermostats, or hyd — Disassemble and repair mechanical control devices or valves, such as regulators, thermostats, or hydrants, using power tools, hand tools, and cutting torches."
onet,12678,Helpers installation maintenance and repair workers,Diagnose electrical problems and install and rewire electrical components.Related occupations — Diagnose electrical problems and install and rewire electrical components.
micro,5357,Advertising sales agents,Update ad targeting parameters — Adjust audience segments based on campaign results.
onet,1427,Computer network architects,"Design, build, or operate equipment configuration prototypes, including network hardware, software,  — Design, build, or operate equipment configuration prototypes, including network hardware, software, servers, or server operation systems."
onet,15406,Gas compressor and gas pumping station operators,"Take samples of gases and conduct chemical tests to determine gas quality and sulfur or moisture con — Take samples of gases and conduct chemical tests to determine gas quality and sulfur or moisture content, or send samples to laboratories for analysis."
onet,12795,Fiberglass laminators and fabricators,"Mix catalysts into resins, and saturate cloth and mats with mixtures, using brushes.Related occupati — Mix catalysts into resins, and saturate cloth and mats with mixtures, using brushes."
onet,667,Property real estate and community association managers,Prepare detailed budgets and financial reports for properties.
micro,2686,Tutors,Provide feedback on assignments — Review student work and give constructive comments
micro,1161,Industrial engineering technologists and technicians,Document process improvements — Record and archive process enhancements for future reference.
micro,7808,Forging machine setters operators and tenders metal and plastic,Inspect setters for wear and tear — Check for signs of damage or misalignment in forging machine setters.
micro,2356,Library science teachers postsecondary,Assess student progress — Use formative assessments to evaluate learning.
micro,1765,Occupational health and safety specialists,Maintain safety documentation — Ensure all safety records are up-to-date and accessible.
onet,2218,Electrical and electronics drafters,"Examine electronic schematics and supporting documents to develop, compute, and verify specification — Examine electronic schematics and supporting documents to develop, compute, and verify specifications for drafting data, such as configuration of parts, dimensions, or tolerances."
onet,11817,Avionics technicians,Operate computer-aided drafting and design applications to design avionics system modifications.
micro,1681,Geological technicians except hydrologic technicians,Document field observations — Record and categorize field observations systematically.
micro,8751,Molders shapers and casters except metal and plastic,Update safety procedure manuals — Review and revise safety manuals for molding operations.
