kind,id,occupation_title,task_text
micro,2295,Sociology teachers postsecondary,Research current teaching trends — Analyze recent studies and surveys on sociology education.
onet,14719,Commercial pilots,"Choose routes, altitudes, and speeds that will provide the fastest, safest, and smoothest flights.Re — Choose routes, altitudes, and speeds that will provide the fastest, safest, and smoothest flights."
onet,10791,Cement masons and concrete finishers,"Install anchor bolts, steel plates, door sills and other fixtures in freshly poured concrete or patt — Install anchor bolts, steel plates, door sills and other fixtures in freshly poured concrete or pattern or stamp the surface to provide a decorative finish."
onet,10237,Secretaries and administrative assistants except legal medical and executive,"Use computers for various applications, such as database management or word processing."
onet,13975,Stationary engineers and boiler operators,"Supervise the work of assistant stationary engineers, turbine operators, boiler tenders, or air cond — Supervise the work of assistant stationary engineers, turbine operators, boiler tenders, or air conditioning and refrigeration operators and mechanics."
onet,5006,Adult basic education adult secondary education and English as a second language instructors,Meet with other professionals to discuss individual students' needs and progress.
onet,7877,Private detectives and investigators,Conduct private investigations on a paid basis.
onet,13676,Textile knitting and weaving machine setters operators and tenders,Notify supervisors or repair staff of mechanical malfunctions.Related occupations — Notify supervisors or repair staff of mechanical malfunctions.
onet,7453,Medical transcriptionists,"Answer inquiries concerning the progress of medical cases, within the limits of confidentiality laws — Answer inquiries concerning the progress of medical cases, within the limits of confidentiality laws."
micro,1590,Historians,Prepare presentation slides on history — Create slides summarizing key historical findings.
onet,12525,Watch and clock repairers,Oil moving parts of timepieces.Related occupations — Oil moving parts of timepieces.
micro,7387,Maintenance workers machinery,Troubleshoot common issues — Identify and resolve common problems in machinery maintenance.
onet,4498,History teachers postsecondary,Write grant proposals to procure external research funding.
onet,12873,Slaughterers and meat packers,"Slit open, eviscerate, and trim carcasses of slaughtered animals.Related occupations — Slit open, eviscerate, and trim carcasses of slaughtered animals."
onet,11200,Solar photovoltaic installers,"Diagram layouts and locations for photovoltaic (PV) arrays and equipment, including existing buildin — Diagram layouts and locations for photovoltaic (PV) arrays and equipment, including existing building or site features."
micro,8655,Semiconductor processing technicians,Conduct safety inspection of processing area — Verify adherence to safety protocols and equipment guards.
