kind,id,occupation_title,task_text
onet,8354,Janitors and cleaners except maids and housekeeping cleaners,"Mix water and detergents or acids in containers to prepare cleaning solutions, according to specific — Mix water and detergents or acids in containers to prepare cleaning solutions, according to specifications."
onet,1006,Fundraisers,"Monitor budgets, expense reports, or other financial data for fundraising organizations."
onet,7852,Transit and railroad police,Provide training to the public or law enforcement personnel in railroad safety or security.
onet,6981,Surgical technologists,Order surgical supplies.
onet,5508,Actors,"Work with other crew members responsible for lighting, costumes, make-up, and props."
micro,7931,Patternmakers metal and plastic,Update pattern files in CAD system — Ensure latest revisions are saved and accessible
micro,1804,Marriage and family therapists,Client outreach planning — Design and schedule outreach campaigns to engage new clients.
micro,6462,Paving surfacing and tamping equipment operators,Verify tamping depth against specifications — Check that the tamping depth matches the required standard for each paving area.
onet,11472,Derrick operators oil and gas,"Repair pumps, mud tanks, and related equipment."
onet,5021,Self-enrichment teachers,Adapt teaching methods and instructional materials to meet students' varying needs and interests.
onet,8602,Gambling and sports book writers and runners,Open or close cash floats or game tables.
onet,6674,Psychiatrists,Examine or conduct laboratory or diagnostic tests on patients to provide information on general phys — Examine or conduct laboratory or diagnostic tests on patients to provide information on general physical condition or mental disorder.
micro,4029,Hearing aid specialists,Review insurance claims related to hearing aids — Track and analyze billing data for hearing aid services.
onet,13712,Textile winding twisting and drawing out machine setters operators and tenders,"Clean, oil, and lubricate machines, using air hoses, cleaning solutions, rags, oilcans, and grease g — Clean, oil, and lubricate machines, using air hoses, cleaning solutions, rags, oilcans, and grease guns."
micro,7291,Bicycle repairers,Install suspension components — Assemble and secure suspension parts according to manufacturer guidelines.
micro,4910,First-line supervisors of gambling services workers,Review performance metrics — Analyze key performance indicators for gambling service workers.
onet,10101,Postal service mail carriers,Scan labels on letters or parcels to confirm receipt.
onet,14842,Heavy and tractor-trailer truck drivers,"Collect delivery instructions from appropriate sources, verifying instructions and routes.Related oc — Collect delivery instructions from appropriate sources, verifying instructions and routes."
micro,9247,Cleaners of vehicles and equipment,Organize and label moving equipment — Sort and categorize items to be moved during transportation.
onet,2396,Mechanical engineering technologists and technicians,"Interpret engineering sketches, specifications, or drawings."
onet,14933,Taxi drivers,"Determine fares based on trip distances and times, using taximeters and fee schedules, and announce  — Determine fares based on trip distances and times, using taximeters and fee schedules, and announce fares to passengers."
micro,1991,Lawyers,Research recent case law — Review recent legal precedents relevant to the current case.
