kind,id,occupation_title,task_text
micro,5780,Library assistants clerical,Transcribe meeting notes — Convert audio or video meeting recordings into written notes.
micro,508,Loan officers,Coordinate with underwriting teams — Share loan data and risk assessments with underwriting staff
onet,11045,Paperhangers,"Apply adhesives to the backs of paper strips, using brushes, or dunk strips of prepasted wallcoverin — Apply adhesives to the backs of paper strips, using brushes, or dunk strips of prepasted wallcovering in water, wiping off any excess adhesive."
onet,280,Purchasing managers,Control purchasing department budgets.
onet,4109,Geography teachers postsecondary,Collaborate with colleagues to address teaching and research issues.
micro,1802,Marriage and family therapists,Client feedback collection — Gather and analyze client feedback to improve therapy services.
micro,6859,Derrick operators oil and gas,Review operator safety protocols — Ensure all operators are aware of and follow the latest safety procedures.
onet,10777,Tile and stone setters,"Prepare cost and labor estimates, based on calculations of time and materials needed for project."
onet,620,Medical and health services managers,"Direct, supervise and evaluate work activities of medical, nursing, technical, clerical, service, ma — Direct, supervise and evaluate work activities of medical, nursing, technical, clerical, service, maintenance, and other personnel."
onet,8407,Landscaping and groundskeeping workers,"Mix and spray or spread fertilizers, herbicides, or insecticides onto grass, shrubs, or trees, using — Mix and spray or spread fertilizers, herbicides, or insecticides onto grass, shrubs, or trees, using hand or automatic sprayers or spreaders."
onet,8620,Motion picture projectionists,Inspect projection equipment prior to operation to ensure proper working order.
onet,11792,Telecommunications equipment installers and repairers except line installers,Designate cables available for use.
onet,14451,Photographic process workers and processing machine operators,Retouch photographic negatives or original prints to correct defects.Related occupations — Retouch photographic negatives or original prints to correct defects.
onet,13524,Pressers textile garment and related materials,"Select, install, and adjust machine components, including pressing forms, rollers, and guides, using — Select, install, and adjust machine components, including pressing forms, rollers, and guides, using hoists and hand tools."
onet,15270,Crane and tower operators,"Move levers, depress foot pedals, or turn dials to operate cranes, cherry pickers, electromagnets, o — Move levers, depress foot pedals, or turn dials to operate cranes, cherry pickers, electromagnets, or other moving equipment for lifting, moving, or placing loads."
onet,8070,Cooks private household,"Cool, package, label, and freeze foods for later consumption and provide instructions for reheating."
onet,934,Project management specialists,Assign duties or responsibilities to project personnel.
micro,1233,Food scientists and technologists,Assess the impact of food technology innovations — Study recent innovations and their potential effects on food production.
micro,8084,Printing press operators,Machine calibration — Calibrate printing press equipment to maintain optimal performance.
micro,2434,Foreign language and literature teachers postsecondary,Organize professional development — Identify and schedule professional development opportunities for teachers.
onet,9006,Exercise trainers and group fitness instructors,"Promote health clubs through membership sales, and record member information."
