kind,id,occupation_title,task_text
micro,5834,Human resources assistants except payroll and timekeeping,Assist in creating onboarding video content — Produce brief instructional videos for new hires.
onet,5474,Set and exhibit designers,"Prepare rough drafts and scale working drawings of sets, including floor plans, scenery, and propert — Prepare rough drafts and scale working drawings of sets, including floor plans, scenery, and properties to be constructed."
onet,3455,Healthcare social workers,Investigate child abuse or neglect cases and take authorized protective action when necessary.
onet,1376,Computer network support specialists,Configure security settings or access permissions for groups or individuals.
onet,3339,Educational guidance and career counselors and advisors,"Counsel students regarding educational issues, such as course and program selection, class schedulin — Counsel students regarding educational issues, such as course and program selection, class scheduling and registration, school adjustment, truancy, study habits, and career planning."
onet,3470,Mental health and substance abuse social workers,Develop or advise on social policy or assist in community development.
micro,5514,Sales and related workers all other,Review customer feedback — Compile and analyze customer feedback to identify trends.
onet,14980,Rail yard engineers dinkey operators and hostlers,"Record numbers of cars available, numbers of cars sent to repair stations, and types of service need — Record numbers of cars available, numbers of cars sent to repair stations, and types of service needed."
onet,14347,Ophthalmic laboratory technicians,"Position and adjust cutting tools to specified curvature, dimensions, and depth of cut.Related occup — Position and adjust cutting tools to specified curvature, dimensions, and depth of cut."
onet,1653,Mathematicians,Develop new principles and new relationships between existing mathematical principles to advance mat — Develop new principles and new relationships between existing mathematical principles to advance mathematical science.
onet,3413,Substance abuse behavioral disorder and mental health counselors,"Educate clients or community members about mental or physical illness, abuse, medication, or availab — Educate clients or community members about mental or physical illness, abuse, medication, or available community resources."
onet,4954,Special education teachers secondary school,"Observe and evaluate students' performance, behavior, social development, and physical health."
onet,8766,Funeral attendants,"Clean and drive funeral vehicles, such as cars or hearses, in funeral processions."
onet,1530,Software developers,Analyze user needs and software requirements to determine feasibility of design within time and cost — Analyze user needs and software requirements to determine feasibility of design within time and cost constraints.
onet,11641,Loading and moving machine operators underground mining,"Replace hydraulic hoses, headlight bulbs, and gathering-arm teeth."
micro,7851,Drilling and boring machine tool setters operators and tenders metal and plastic,Record operator performance metrics — Collect and analyze performance data of drilling and boring operators.
micro,4056,Athletic trainers,Monitor athlete performance metrics — Track and analyze key performance indicators for each athlete.
micro,465,Financial risk specialists,Assess regulatory changes — Monitor regulatory updates and evaluate their impact on financial products.
onet,7344,Physical therapist assistants,"Train patients in the use of orthopedic braces, prostheses, or supportive devices."
onet,3955,Chemistry teachers postsecondary,"Conduct research in a particular field of knowledge and publish findings in professional journals, b — Conduct research in a particular field of knowledge and publish findings in professional journals, books, or electronic media."
onet,7429,Medical equipment preparers,Maintain records of inventory or equipment usage and order medical instruments or supplies when inve — Maintain records of inventory or equipment usage and order medical instruments or supplies when inventory is low.
micro,1905,Probation officers and correctional treatment specialists,Assess treatment progress of correctional patients — Track patient progress toward treatment goals and report findings to supervisors.
micro,6387,Floor layers except carpet wood and hard tiles,Map floor plan layout — Create a visual layout of the floor excluding carpet sections.
micro,2442,History teachers postsecondary,Gather student feedback — Collect and analyze feedback from students on teaching methods.
onet,2087,Mechanical engineers,"Read and interpret blueprints, technical drawings, schematics, or computer-generated reports."
onet,1048,Training and development specialists,Attend meetings or seminars to obtain information for use in training programs or to inform manageme — Attend meetings or seminars to obtain information for use in training programs or to inform management of training program status.
micro,1025,Petroleum engineers,Monitor equipment performance metrics — Track key performance indicators for drilling equipment.
onet,5726,Broadcast announcers and radio disc jockeys,Locate guests to appear on talk or interview shows.
micro,3696,Pediatricians general,Prepare pediatric emergency protocols — Review and update emergency response plans for pediatric patients.
onet,11700,First-line supervisors of mechanics installers and repairers,"Recommend or initiate personnel actions, such as hires, promotions, transfers, discharges, or discip — Recommend or initiate personnel actions, such as hires, promotions, transfers, discharges, or disciplinary measures."
onet,8547,Animal trainers,Teach owners how to train their dogs.
micro,5550,Telephone operators,Update operator schedules — Adjust shifts based on workload and team availability.
onet,595,Entertainment and recreation managers except gambling,"Operate, drive, or explain the use of mechanical equipment in amusement parks, cruise ships, or othe — Operate, drive, or explain the use of mechanical equipment in amusement parks, cruise ships, or other recreational facilities."
onet,1542,Software developers,Coordinate installation of software system.
onet,6863,Magnetic resonance imaging technologists,Write reports or notes to summarize testing procedures or outcomes for physicians or other medical p — Write reports or notes to summarize testing procedures or outcomes for physicians or other medical professionals.
onet,7692,Forest fire inspectors and prevention specialists,"Operate drones to monitor and assess fire conditions, track fire progress, and identify safe access  — Operate drones to monitor and assess fire conditions, track fire progress, and identify safe access points for firefighters."
onet,9951,Human resources assistants except payroll and timekeeping,Inform job applicants of their acceptance or rejection of employment.
micro,706,Web and digital interface designers,Create interactive prototype — Build a clickable prototype to test user interactions.
micro,6286,Logging equipment operators,Regulatory compliance updates — Track changes in equipment regulations and update logs
micro,6781,Elevator and escalator installers and repairers,Update installation manuals — Revise and update installation manuals based on recent experiences.
micro,655,Network and computer systems administrators,Generate network topology report — Create visual and textual reports of the current network architecture.
micro,4497,Gambling surveillance officers and gambling investigators,Compile suspect intelligence — Gather and organize information about potential criminals.
micro,7512,Wind turbine service technicians,Review service reports — Analyze historical service data to identify trends.
onet,5679,Musicians and singers,Promote their own or their group's music by participating in media interviews and other activities.
onet,4231,Nursing instructors and teachers postsecondary,"Maintain student attendance records, grades, and other required records."
micro,351,Compensation benefits and job analysis specialists,Suggest benefits improvements — Propose enhancements to employee benefits based on feedback.
onet,2825,Economists,"Compile, analyze, and report data to explain economic phenomena and forecast market trends, applying — Compile, analyze, and report data to explain economic phenomena and forecast market trends, applying mathematical models and statistical techniques."
onet,9256,Securities commodities and financial services sales agents,Determine customers' financial services needs and prepare proposals to sell services that address th — Determine customers' financial services needs and prepare proposals to sell services that address these needs.
onet,6790,Diagnostic medical sonographers,"Determine whether scope of exam should be extended, based on findings."
onet,5310,Craft artists,"Set specifications for materials, dimensions, and finishes."
micro,5,Software developers,"Attending meetings — Participating in standups, planning, and review meetings"
onet,11805,Avionics technicians,"Test and troubleshoot instruments, components, and assemblies, using circuit testers, oscilloscopes, — Test and troubleshoot instruments, components, and assemblies, using circuit testers, oscilloscopes, or voltmeters."
onet,13660,Textile cutting machine setters operators and tenders,"Confer with coworkers to obtain information about orders, processes, or problems.Related occupations — Confer with coworkers to obtain information about orders, processes, or problems."
onet,12792,Structural metal fabricators and fitters,Troubleshoot and repair electrical or mechanical equipment.Related occupations — Troubleshoot and repair electrical or mechanical equipment.
micro,8356,Woodworking machine setters operators and tenders except sawing,Generate setup checklist for new shifts — Create a checklist for machine setters to follow during daily setup.
micro,3952,Veterinary technologists and technicians,Update animal health guidelines — Review and draft updated guidelines for veterinary technicians.
