kind,id,occupation_title,task_text
micro,4406,Correctional officers and jailers,Review incident reports — Analyze recent incidents to identify trends and improve protective strategies.
onet,9656,Procurement clerks,"Determine if inventory quantities are sufficient for needs, ordering more materials when necessary."
micro,4263,Pharmacy aides,Medication interaction check — Review current medications for potential interactions.
onet,13320,Welding soldering and brazing machine setters operators and tenders,"Dress electrodes, using tip dressers, files, emery cloths, or dressing wheels.Related occupations — Dress electrodes, using tip dressers, files, emery cloths, or dressing wheels."
onet,8720,Embalmers,Conform to laws of health and sanitation and ensure that legal requirements concerning embalming are — Conform to laws of health and sanitation and ensure that legal requirements concerning embalming are met.
onet,4329,Law teachers postsecondary,"Prepare and deliver lectures to undergraduate or graduate students on topics such as civil procedure — Prepare and deliver lectures to undergraduate or graduate students on topics such as civil procedure, contracts, and torts."
micro,7790,Food processing workers all other,Inspect food product quality — Check for contamination and ensure compliance with safety standards.
onet,4650,Kindergarten teachers except special education,"Assimilate arriving children to the school environment by greeting them, helping them remove outerwe — Assimilate arriving children to the school environment by greeting them, helping them remove outerwear, and selecting activities of interest to them."
onet,8425,Landscaping and groundskeeping workers,Advise customers on plant selection or care.
micro,2246,Area ethnic and cultural studies teachers postsecondary,Update professional development materials — Curate resources for teachers on ethnic and cultural topics.
micro,1934,Community health workers,Organize community health fairs — Plan and coordinate health fairs with local organizations.
micro,8404,Power plant operators,"Prepare for scheduled maintenance — Organize tools, parts, and documentation"
onet,2893,Clinical and counseling psychologists,"Develop and implement individual treatment plans, specifying type, frequency, intensity, and duratio — Develop and implement individual treatment plans, specifying type, frequency, intensity, and duration of therapy."
onet,13058,Lathe and turning machine tool setters operators and tenders metal and plastic,Adjust machine controls and change tool settings to keep dimensions within specified tolerances.Rela — Adjust machine controls and change tool settings to keep dimensions within specified tolerances.
onet,4436,English language and literature teachers postsecondary,Teach classes using online technology.
onet,9878,Library assistants clerical,Assist in the preparation of book displays.
onet,4125,Political science teachers postsecondary,"Conduct research in a particular field of knowledge and publish findings in professional journals, b — Conduct research in a particular field of knowledge and publish findings in professional journals, books, or electronic media."
onet,13484,Laundry and dry-cleaning workers,"Spray steam, water, or air over spots to flush out chemicals, dry material, raise naps, or brighten  — Spray steam, water, or air over spots to flush out chemicals, dry material, raise naps, or brighten colors."
micro,6483,Operating engineers and other construction equipment operators,Create safety protocol checklists — Develop and review safety checklists for construction site equipment.
onet,3192,Hydrologic technicians,"Locate and deliver information or data as requested by customers, such as contractors, government en — Locate and deliver information or data as requested by customers, such as contractors, government entities, and members of the public."
onet,7253,Nursing assistants,"Stock or issue medical supplies, such as dressing packs or treatment trays."
micro,9367,Material moving workers all other,Track material inventory — Monitor stock levels and reorder materials as needed.
onet,7042,Licensed practical and licensed vocational nurses,"Provide basic patient care or treatments, such as taking temperatures or blood pressures, dressing w — Provide basic patient care or treatments, such as taking temperatures or blood pressures, dressing wounds, treating bedsores, giving enemas or douches, rubbing with alcohol, massaging, or performing catheterizations."
onet,12234,Control and valve installers and repairers except mechanical door,"Lubricate wearing surfaces of mechanical parts, using oils or other lubricants.Related occupations — Lubricate wearing surfaces of mechanical parts, using oils or other lubricants."
micro,3503,Exercise physiologists,Assess patient baseline fitness — Evaluate current physical condition of patients before exercise programs.
onet,4915,Special education teachers middle school,"Maintain accurate and complete student records, and prepare reports on children and activities, as r — Maintain accurate and complete student records, and prepare reports on children and activities, as required by laws, district policies, and administrative regulations."
micro,2180,Atmospheric earth marine and space sciences teachers postsecondary,"Assess student understanding — Design quizzes and evaluations to measure student mastery of atmospheric, marine, and space sciences concepts."
micro,7200,Automotive service technicians and mechanics,Perform brake pad inspection — Inspect brake pads for wear and replace if necessary.
micro,9359,Tank car truck and ship loaders,Verify load weight accuracy before transport — Confirm that the weight on tank cars matches the loaded capacity.
onet,11694,First-line supervisors of mechanics installers and repairers,Monitor tool and part inventories and the condition and maintenance of shops to ensure adequate work — Monitor tool and part inventories and the condition and maintenance of shops to ensure adequate working conditions.
onet,3235,Social science research assistants,Provide assistance in the design of survey instruments such as questionnaires.
onet,7800,Parking enforcement workers,"Observe and report hazardous conditions, such as missing traffic signals or signs, and street markin — Observe and report hazardous conditions, such as missing traffic signals or signs, and street markings that need to be repainted."
onet,1367,Computer and information research scientists,"Participate in multidisciplinary projects in areas such as virtual reality, human-computer interacti — Participate in multidisciplinary projects in areas such as virtual reality, human-computer interaction, or robotics."
micro,8,Software developers,"Researching solutions — Looking up documentation, Stack Overflow, technical blogs"
micro,3607,Anesthesiologists,Prepare for shift handover — Compile key patient information and procedural notes for the next shift.
micro,6743,Helpers roofers,Site layout planning — Create a detailed layout of the roof area for the roofers.
micro,5247,Residential advisors,Update service guidelines — Revise service policies to reflect current regulations and best practices.
onet,10942,Tapers,Sand or patch nicks or cracks in plasterboard or wallboard.
micro,865,Bioengineers and biomedical engineers,Analyze workforce skill gaps in biomedical engineering — Identify current skill shortages and recommend training paths
onet,837,Cost estimators,"Confer with engineers, architects, owners, contractors, and subcontractors on changes and adjustment — Confer with engineers, architects, owners, contractors, and subcontractors on changes and adjustments to cost estimates."
micro,1232,Food scientists and technologists,Monitor food industry trends — Track and report on emerging trends in food science.
onet,12384,Millwrights,"Align machines or equipment, using hoists, jacks, hand tools, squares, rules, micrometers, lasers, o — Align machines or equipment, using hoists, jacks, hand tools, squares, rules, micrometers, lasers, or plumb bobs."
onet,15015,Railroad conductors and yardmasters,"Keep records of the contents and destination of each train car, and make sure that cars are added or — Keep records of the contents and destination of each train car, and make sure that cars are added or removed at proper points on routes."
micro,2185,Atmospheric earth marine and space sciences teachers postsecondary,"Create virtual lab simulations — Develop interactive simulations for atmospheric, marine, and space science experiments."
onet,9524,Switchboard operators including answering service,Keep records of calls placed and charges incurred.
micro,3711,Psychiatrists,Conduct case review meetings — Facilitate daily case review sessions with junior clinicians.
onet,15292,Hoist and winch operators,"Move or reposition hoists, winches, loads and materials, manually or using equipment and machines su — Move or reposition hoists, winches, loads and materials, manually or using equipment and machines such as trucks, cars, and hand trucks."
onet,3404,Rehabilitation counselors,Supervise rehabilitation counselors and staff.
micro,3099,Broadcast announcers and radio disc jockeys,"Review broadcast schedules — Check and update daily, weekly, and monthly broadcast schedules for upcoming shows."
micro,4321,First-line supervisors of firefighting and prevention workers,Update emergency response plans — Review and revise emergency response plans based on current best practices.
onet,8562,Animal caretakers,Find homes for stray or unwanted animals.
onet,2172,Petroleum engineers,Inspect oil and gas wells to determine that installations are completed.
onet,15213,Traffic technicians,"Time stoplights or other delays, using stopwatches.Related occupations — Time stoplights or other delays, using stopwatches."
onet,3114,Chemical technicians,"Maintain, clean, or sterilize laboratory instruments or equipment."
micro,6825,Rail-track laying and maintenance equipment operators,Inspect rail-track for defects — Conduct routine visual and functional checks on newly laid tracks.
onet,10289,Word processors and typists,"Use data entry devices, such as optical scanners, to input data into computers for revision or editi — Use data entry devices, such as optical scanners, to input data into computers for revision or editing."
onet,9044,Residential advisors,Develop program plans for individuals or assist in plan development.
micro,3485,Respiratory therapists,Update respiratory therapy protocols — Review and revise current protocols based on new guidelines.
onet,14743,Air traffic controllers,Determine the timing or procedures for flight vector changes.Related occupations — Determine the timing or procedures for flight vector changes.
micro,8316,Model makers wood,Generate quality checklist — Create checklist for wood quality inspection.
