kind,id,occupation_title,task_text
onet,2808,Hydrologists,Develop computer models for hydrologic predictions.
onet,10829,Terrazzo workers and finishers,Spread roofing paper on surface of foundation and spread concrete onto roofing paper with trowel to  — Spread roofing paper on surface of foundation and spread concrete onto roofing paper with trowel to form terrazzo base.
onet,6101,Prosthodontists,"Restore function and aesthetics to traumatic injury survivors, or to individuals with diseases or co — Restore function and aesthetics to traumatic injury survivors, or to individuals with diseases or congenital disabilities."
onet,13263,Welders cutters solderers and brazers,Operate safety equipment and use safe work habits.Related occupations — Operate safety equipment and use safe work habits.
micro,3096,Entertainers and performers sports and related workers all other,Analyze ticket sales data — Examine past ticket sales to forecast future performance.
onet,3935,Atmospheric earth marine and space sciences teachers postsecondary,Write grant proposals to procure external research funding.
onet,7475,Veterinary assistants and laboratory animal caretakers,"Administer medication, immunizations, or blood plasma to animals as prescribed by veterinarians."
onet,4999,Adult basic education adult secondary education and English as a second language instructors,"Use computers, audio-visual aids, and other equipment and materials to supplement presentations."
onet,3445,Healthcare social workers,"Monitor, evaluate, and record client progress according to measurable goals described in treatment a — Monitor, evaluate, and record client progress according to measurable goals described in treatment and care plan."
micro,3570,Nurse midwives,Communication logs — Maintain accurate logs of all communications with patients and families.
onet,5545,Producers and directors,"Hire principal cast members and crew members, such as art directors, cinematographers, and costume d — Hire principal cast members and crew members, such as art directors, cinematographers, and costume designers."
onet,1819,Aerospace engineers,Evaluate biofuel performance specifications to determine feasibility for aerospace applications.
onet,14501,Adhesive bonding machine operators and tenders,Perform test production runs and make adjustments as necessary to ensure that completed products mee — Perform test production runs and make adjustments as necessary to ensure that completed products meet standards and specifications.
onet,12901,Food and tobacco roasting baking and drying machine operators and tenders,"Push racks or carts to transfer products to storage, cooling stations, or the next stage of processi — Push racks or carts to transfer products to storage, cooling stations, or the next stage of processing."
micro,7682,Fiberglass laminators and fabricators,Analyze production yield data — Use AI tools to assess production efficiency and identify bottlenecks.
micro,2460,Philosophy and religion teachers postsecondary,Create assessment rubrics — Design clear and consistent rubrics for philosophy and religion assignments.
micro,4099,Healthcare practitioners and technical workers all other,Generate daily shift reports — Compile and format reports for nursing and medical teams.
micro,2884,Fashion designers,Draft social media captions for fashion launches — Create engaging captions to promote new fashion collections.
onet,13623,Tailors dressmakers and custom sewers,"Position patterns of garment parts on fabric, and cut fabric along outlines, using scissors.Related  — Position patterns of garment parts on fabric, and cut fabric along outlines, using scissors."
onet,344,Human resources managers,Represent organization at personnel-related hearings and investigations.
micro,8149,Shoe and leather workers and repairers,Analyze customer feedback — Review customer reviews to identify common issues and improve repair services.
micro,3078,Disc jockeys except radio,Draft a press release — Write a concise announcement for new DJ services or events.
onet,4290,Library science teachers postsecondary,Edit manuscripts for professional journals.
onet,13810,Model makers wood,"Read blueprints, drawings, or written specifications, and consult with designers to determine sizes  — Read blueprints, drawings, or written specifications, and consult with designers to determine sizes and shapes of patterns and required machine setups."
micro,2361,Library science teachers postsecondary,Analyze student feedback — Collect and interpret student survey responses.
onet,353,Human resources managers,Prepare and follow budgets for personnel operations.
micro,2239,Anthropology and archeology teachers postsecondary,Prepare assessment rubrics — Create clear rubrics to evaluate student performance objectively.
micro,2769,Instructional coordinators,Prepare classroom resources — Organize and prepare physical and digital classroom materials
micro,1109,Civil engineering technologists and technicians,Prepare project presentations — Create visual and textual summaries for stakeholder meetings.
micro,8133,Sewing machine operators,Log machine downtime reasons — Record reasons for downtime and root causes for improvement.
micro,8506,Grinding and polishing workers hand,Measure hand thickness — Use calipers to record the average thickness of workers' hands.
onet,5568,Coaches and scouts,"Keep abreast of changing rules, techniques, technologies, and philosophies relevant to their sport."
onet,2856,Industrial-organizational psychologists,Provide advice on best practices and implementation for selection.
onet,11778,Telecommunications equipment installers and repairers except line installers,Maintain computer and manual records pertaining to facilities and equipment.
onet,4293,Library science teachers postsecondary,Write grant proposals to procure external research funding.
onet,14507,Adhesive bonding machine operators and tenders,Remove jammed materials from machines and readjust components as necessary to resume normal operatio — Remove jammed materials from machines and readjust components as necessary to resume normal operations.
onet,3588,Directors religious activities and education,Visit congregational members' homes or arrange for pastoral visits to provide information or resourc — Visit congregational members' homes or arrange for pastoral visits to provide information or resources regarding religious education programs.
micro,8215,Textile knitting and weaving machine setters operators and tenders,Monitor machine performance — Track production output and efficiency metrics.
onet,4655,Kindergarten teachers except special education,Organize and label materials and display children's work in a manner appropriate for their sizes and — Organize and label materials and display children's work in a manner appropriate for their sizes and perceptual skills.
onet,3242,Forest and conservation technicians,"Provide information about, and enforce, regulations, such as those concerning environmental protecti — Provide information about, and enforce, regulations, such as those concerning environmental protection, resource utilization, fire safety, and accident prevention."
micro,6030,Medical secretaries and administrative assistants,"Coordinate travel arrangements — Book flights, hotels, and transportation for team trips."
micro,8749,Molders shapers and casters except metal and plastic,Maintain tool calibration logs — Log tool calibration checks and corrective actions for all molds.
onet,720,Emergency management directors,"Inspect facilities and equipment, such as emergency management centers and communications equipment, — Inspect facilities and equipment, such as emergency management centers and communications equipment, to determine their operational and functional capabilities in emergency situations."
onet,5897,Audio and video technicians,"Plan and develop pre-production ideas into outlines, scripts, story boards, and graphics, using own  — Plan and develop pre-production ideas into outlines, scripts, story boards, and graphics, using own ideas or specifications of assignments."
onet,12543,Maintenance and repair workers general,"Assemble, install, or repair wiring, electrical or electronic components, pipe systems, plumbing, ma — Assemble, install, or repair wiring, electrical or electronic components, pipe systems, plumbing, machinery, or equipment."
onet,14954,Locomotive engineers,"Respond to emergency conditions or breakdowns, following applicable safety procedures and rules.Rela — Respond to emergency conditions or breakdowns, following applicable safety procedures and rules."
micro,3066,Musicians and singers,Organize a talent showcase — Plan and schedule a local music event
micro,3982,Licensed practical and licensed vocational nurses,Conduct safety and infection control checks — Inspect and report on infection control protocols and safety measures.
onet,3186,Hydrologic technicians,Assist in designing programs to ensure the proper sealing of abandoned wells.
onet,7216,Home health and personal care aides,"Instruct or advise clients on issues, such as household cleanliness, utilities, hygiene, nutrition,  — Instruct or advise clients on issues, such as household cleanliness, utilities, hygiene, nutrition, or infant care."
onet,4761,Career/technical education teachers middle school,Meet with other professionals to discuss individual students' needs and progress.
micro,5077,Crematory operators,Maintain equipment logs — Keep detailed records of equipment usage and maintenance for compliance and safety.
onet,1888,Civil engineers,"Analyze survey reports, maps, drawings, blueprints, aerial photography, or other topographical or ge — Analyze survey reports, maps, drawings, blueprints, aerial photography, or other topographical or geologic data."
micro,607,Computer user support specialists,Perform basic system diagnostics — Run system checks to identify performance issues
micro,3220,Broadcast technicians,Coordinate with production teams — Confirm availability and roles for all production staff.
onet,5864,Court reporters and simultaneous captioners,Verify accuracy of transcripts by checking copies against original records of proceedings and accura — Verify accuracy of transcripts by checking copies against original records of proceedings and accuracy of rulings by checking with judges.
micro,5903,Public safety telecommunicators,Update emergency contact lists — Compile and update emergency contact information for all public safety personnel.
onet,163,Public relations managers,"Manage special events, such as sponsorship of races, parties introducing new products, or other acti — Manage special events, such as sponsorship of races, parties introducing new products, or other activities the firm supports, to gain public attention through the media without advertising directly."
micro,7975,Multiple machine tool setters operators and tenders metal and plastic,Perform periodic tool calibration — Schedule and execute regular calibration of machine tools.
onet,111,Marketing managers,"Evaluate the financial aspects of product development, such as budgets, expenditures, research and d — Evaluate the financial aspects of product development, such as budgets, expenditures, research and development appropriations, or return-on-investment and profit-loss projections."
micro,3218,Broadcast technicians,Monitor technical equipment — Ensure all broadcast gear is functioning correctly before each airing.
onet,3019,Historians,"Organize information for publication and for other means of dissemination, such as via storage media — Organize information for publication and for other means of dissemination, such as via storage media or the Internet."
onet,6559,Emergency medicine physicians,Assess patients' pain levels or sedation requirements.
micro,4804,Janitors and cleaners except maids and housekeeping cleaners,Assess cleaning schedules — Review current cleaning timelines to optimize efficiency.
micro,3248,Lighting technicians,Coordinate with designers — Collaborate with arts and design teams to align lighting with creative vision.
micro,7958,Molding coremaking and casting machine setters operators and tenders metal and plastic,Prepare metal and plastic for casting — Clean and prepare raw materials before casting.
onet,13227,Multiple machine tool setters operators and tenders metal and plastic,"Select, install, and adjust alignment of drills, cutters, dies, guides, and holding devices, using t — Select, install, and adjust alignment of drills, cutters, dies, guides, and holding devices, using templates, measuring instruments, and hand tools."
onet,5432,Graphic designers,Write or edit copy for clients.
