kind,id,occupation_title,task_text
onet,13260,Tool and die makers,"Develop and design new tools and dies, using computer-aided design software.Related occupations — Develop and design new tools and dies, using computer-aided design software."
onet,2608,Foresters,Establish short- and long-term plans for management of forest lands and forest resources.
micro,291,Lodging managers,Train new staff members — Develop and deliver onboarding sessions for new lodging employees
micro,2917,Interior designers,"Research latest interior design trends — Gather and summarize recent trends in arts, design, entertainment, sports, and media interiors."
onet,1108,Property appraisers and assessors,"Update appraisals when property has been improved, damaged, or has otherwise changed."
micro,4077,Genetic counselors,Document genetic counseling sessions — Record session details and patient feedback for quality assurance.
onet,10117,Postal service mail carriers,"Report any unusual circumstances concerning mail delivery, including the condition of street letter  — Report any unusual circumstances concerning mail delivery, including the condition of street letter boxes."
micro,1212,Animal scientists,Review recent animal behavior studies — Analyze the latest research findings in animal behavior to inform conservation strategies.
micro,6504,Drywall and ceiling tile installers,Maintain material inventory — Track drywall and ceiling tile stock levels to avoid shortages.
micro,7379,Maintenance workers machinery,Inspect machinery for wear and tear — Check for signs of damage or malfunction in maintenance equipment.
micro,942,Health and safety engineers except mining safety engineers and inspectors,Train staff on safety procedures — Develop and deliver safety training materials for architecture teams.
micro,1077,Drafters all other,Review architectural drawings — Check for errors and ensure compliance with design specifications
onet,11433,Rail-track laying and maintenance equipment operators,"Adjust controls of machines that spread, shape, raise, level, or align track, according to specifica — Adjust controls of machines that spread, shape, raise, level, or align track, according to specifications."
micro,7716,Bakers,Update production schedules — Adjust work schedules based on demand forecasts
onet,4248,Nursing instructors and teachers postsecondary,Act as advisers to student organizations.
onet,8609,Gambling and sports book writers and runners,"Deliver tickets, cards, and money to bingo callers."
micro,8957,Taxi drivers,Analyze insurance claims — Classify and report on taxi insurance claim patterns
onet,8307,First-line supervisors of housekeeping and janitorial workers,"Recommend or arrange for additional services, such as painting, repair work, renovations, and the re — Recommend or arrange for additional services, such as painting, repair work, renovations, and the replacement of furnishings and equipment."
micro,1092,Aerospace engineering and operations technologists and technicians,Prepare technical presentations for conference — Create slides and content for an aerospace engineering conference presentation.
onet,13243,Multiple machine tool setters operators and tenders metal and plastic,Write programs for computer numerical control (CNC) machines to cut metal and plastic materials.Rela — Write programs for computer numerical control (CNC) machines to cut metal and plastic materials.
onet,10797,Cement masons and concrete finishers,"Wet concrete surface, and rub with stone to smooth surface and obtain specified finish."
onet,14727,Commercial pilots,Instruct other pilots and student pilots in aircraft operations.Related occupations — Instruct other pilots and student pilots in aircraft operations.
onet,7730,Correctional officers and jailers,Process or book convicted individuals into prison.
micro,6970,Underground mining machine operators all other,Conduct operator training sessions — Lead training on new machinery and safety procedures.
micro,6566, Painters construction and maintenance,Log safety compliance — Ensure all safety regulations are followed during construction and maintenance activities.
onet,15323,Cleaners of vehicles and equipment,Press buttons to activate cleaning equipment or machines.Related occupations — Press buttons to activate cleaning equipment or machines.
onet,15012,Railroad conductors and yardmasters,"Receive instructions from dispatchers regarding trains' routes, timetables, and cargoes.Related occu — Receive instructions from dispatchers regarding trains' routes, timetables, and cargoes."
onet,6455,Nurse practitioners,"Perform primary care procedures such as suturing, splinting, administering immunizations, taking cul — Perform primary care procedures such as suturing, splinting, administering immunizations, taking cultures, and debriding wounds."
onet,4964,Special education teachers secondary school,"Provide assistive devices, supportive technology, and assistance accessing facilities, such as restr — Provide assistive devices, supportive technology, and assistance accessing facilities, such as restrooms."
micro,3061,Music directors and composers,Review and archive past projects — Organize completed music projects for future reference.
