kind,id,occupation_title,task_text
onet,2261,Aerospace engineering and operations technologists and technicians,Finish vehicle instrumentation and deinstrumentation.
micro,4948,Animal caretakers,Record animal behavior observations — Document and analyze animal behavior to detect stress or illness.
onet,2241,Mechanical drafters,"Review and analyze specifications, sketches, drawings, ideas, and related data to assess factors aff — Review and analyze specifications, sketches, drawings, ideas, and related data to assess factors affecting component designs and the procedures and instructions to be followed."
micro,8929,Bus drivers transit and intercity,Monitor weather impacts — Check weather forecasts and adjust service plans accordingly.
onet,883,Farm labor contractors,Direct and transport workers to appropriate work sites.
micro,5920,Meter readers utilities,Compile monthly reports — Create summaries of meter usage and maintenance activities for management.
onet,6214,Physical therapists,"Confer with the patient, medical practitioners, or appropriate others to plan, implement, or assess  — Confer with the patient, medical practitioners, or appropriate others to plan, implement, or assess the intervention program."
onet,3639,Administrative law judges adjudicators and hearing officers,Authorize payment of valid claims and determine method of payment.
onet,12403,Millwrights,"Construct foundation for machines, using hand tools and building materials such as wood, cement, and — Construct foundation for machines, using hand tools and building materials such as wood, cement, and steel."
micro,362,Training and development specialists,Update job descriptions — Refresh job postings to align with current Business and Financial Operations roles.
onet,4549,Family and consumer sciences teachers postsecondary,Write grant proposals to procure external research funding.
onet,9231,Insurance sales agents,"Interview prospective clients to obtain data about their financial resources and needs, the physical — Interview prospective clients to obtain data about their financial resources and needs, the physical condition of the person or property to be insured, and to discuss any existing coverage."
onet,13959,Stationary engineers and boiler operators,"Maintain daily logs of operation, maintenance, and safety activities, including test results, instru — Maintain daily logs of operation, maintenance, and safety activities, including test results, instrument readings, and details of equipment malfunctions and maintenance work."
onet,3660,Arbitrators mediators and conciliators,Issue subpoenas or administer oaths to prepare for formal hearings.
onet,1210,Financial risk specialists,"Identify key risks and mitigating factors of potential investments, such as asset types and values,  — Identify key risks and mitigating factors of potential investments, such as asset types and values, legal and ownership structures, professional reputations, customer bases, or industry segments."
onet,7454,Pharmacy aides,Greet customers and help them locate merchandise.
onet,6356,Veterinarians,"Provide care to a wide range of animals or specialize in a particular species, such as horses or exo — Provide care to a wide range of animals or specialize in a particular species, such as horses or exotic birds."
micro,5755,Hotel motel and resort desk clerks,Maintain office supplies inventory — Track and reorder office materials
