kind,id,occupation_title,task_text
onet,3501,Probation officers and correctional treatment specialists,"Arrange for postrelease services, such as employment, housing, counseling, education, and social act — Arrange for postrelease services, such as employment, housing, counseling, education, and social activities."
micro,7167,Aircraft mechanics and service technicians,Conduct pre-flight inspections — Inspect aircraft before each flight for safety compliance.
micro,2232,Anthropology and archeology teachers postsecondary,Provide peer feedback — Create a system for students to give and receive constructive feedback on assignments.
onet,13857,Sawing machine setters operators and tenders wood,"Count, sort, or stack finished workpieces.Related occupations — Count, sort, or stack finished workpieces."
onet,7732,Correctional officers and jailers,"Take fingerprints of arrestees, prisoners, or the general public."
onet,12778,Structural metal fabricators and fitters,"Set up face blocks, jigs, and fixtures.Related occupations — Set up face blocks, jigs, and fixtures."
micro,4280,Healthcare support workers all other,"Assist patients with basic needs — Provide support with meals, hygiene, and mobility for patients."
micro,5053,Entertainment attendants and related workers all other,Record guest feedback — Collect and document guest feedback on entertainment services.
onet,4007,Physics teachers postsecondary,Supervise students' laboratory work.
onet,7802,Parking enforcement workers,Train new or temporary staff.
micro,5535,Switchboard operators including answering service,Prepare call scripts — Develop and update standard call scripts
micro,795,Architects except landscape and naval,Conduct safety inspections — Verify building safety standards
onet,8252,Dining room and cafeteria attendants and bartender helpers,Wash glasses or other serving equipment at bars.
micro,8713,Cleaning washing and metal pickling equipment operators and tenders,Apply protective coatings — Apply anti-corrosion coatings to washing and metal equipment to extend lifespan.
micro,7899,Metal-refining furnace operators and tenders,Inspect furnace temperature readings — Check and record the temperature of the refining furnace to ensure optimal performance.
onet,3668,Arbitrators mediators and conciliators,"Organize or deliver public presentations about mediation to organizations, such as community agencie — Organize or deliver public presentations about mediation to organizations, such as community agencies or schools."
onet,7735,Correctional officers and jailers,Conduct security checks of the premises.
onet,4606,Preschool teachers except special education,"Observe and evaluate children's performance, behavior, social development, and physical health."
micro,6564, Painters construction and maintenance,Inspect equipment — Check painter's tools and equipment for wear and tear.
micro,8236,Extruding and forming machine setters operators and tenders synthetic and glass fibers,Extruding fibers — Operators must accurately control extruder speed and temperature to ensure consistent fiber extrusion.
micro,8278,Textile apparel and furnishings workers all other,Update work instructions — Revise and distribute updated safety and production procedures
onet,13337,Heat treating equipment setters operators and tenders metal and plastic,"Mount workpieces in fixtures, on arbors, or between centers of machines.Related occupations — Mount workpieces in fixtures, on arbors, or between centers of machines."
onet,2084,Materials engineers,Design processing plants and equipment.
onet,9765,Credit authorizers checkers and clerks,Consult with customers to resolve complaints or verify financial or credit transactions.
micro,4707,Fast food and counter workers,Assist with upselling — Suggest complementary items to customers during service
micro,8889,Driver/sales workers,Generate customer feedback summary — Compile and analyze customer feedback for service improvement.
onet,1813,Aerospace engineers,Direct aerospace research and development programs.
onet,653,Natural sciences managers,Advise or assist in obtaining patents or meeting other legal requirements.
micro,4438,Parking enforcement workers,Train new enforcement personnel — Conduct brief training sessions on parking enforcement protocols.
micro,4838,Pest control workers,Apply organic pest control solutions — Select and apply environmentally friendly pest control products.
onet,5767,Public relations specialists,Write press releases or other media communications to promote clients.
onet,9103,First-line supervisors of non-retail sales workers,"Prepare rental or lease agreements, specifying charges and payment procedures for use of machinery,  — Prepare rental or lease agreements, specifying charges and payment procedures for use of machinery, tools, or other items."
onet,8468,First-line supervisors of entertainment and recreation workers,"Assign work schedules, following work requirements, to ensure quality and timely delivery of service — Assign work schedules, following work requirements, to ensure quality and timely delivery of service."
micro,6853,Construction and related workers all other,Perform safety briefings — Conduct daily safety meetings for all construction personnel.
onet,4471,Foreign language and literature teachers postsecondary,"Perform administrative duties, such as serving as department head."
onet,8937,Concierges,"Carry out unusual requests, such as searching for hard-to-find items or arranging for exotic service — Carry out unusual requests, such as searching for hard-to-find items or arranging for exotic services, such as hot-air balloon rides."
micro,7227,Farm equipment mechanics and service technicians,Clean and organize work area — Organize tools and parts for efficient installation and repair.
onet,6619,Obstetricians and gynecologists,"Care for and treat women during prenatal, natal, and postnatal periods."
onet,1213,Financial risk specialists,Maintain input or data quality of risk management systems.
onet,13829,Patternmakers wood,"Verify dimensions of completed patterns, using templates, straightedges, calipers, or protractors.Re — Verify dimensions of completed patterns, using templates, straightedges, calipers, or protractors."
onet,14292,Jewelers and precious stone and metal workers,"Determine appraised values of diamonds and other gemstones based on price guides, market fluctuation — Determine appraised values of diamonds and other gemstones based on price guides, market fluctuations, and stone grades and rarity."
micro,433,Financial and investment analysts,Prepare investment presentations — Create concise and visually appealing investment reports.
onet,15210,Traffic technicians,"Operate counters and record data to assess the volume, type, and movement of vehicular or pedestrian — Operate counters and record data to assess the volume, type, and movement of vehicular or pedestrian traffic at specified times."
onet,10176,Weighers measurers checkers and samplers recordkeeping,"Communicate with customers and vendors to exchange information regarding products, materials, and se — Communicate with customers and vendors to exchange information regarding products, materials, and services."
onet,8048,Cooks fast food,Measure ingredients required for specific food items.
onet,908,Labor relations specialists,Develop employee health and safety policies.
micro,2355,Library science teachers postsecondary,Create lesson plans — Develop engaging educational materials for students.
onet,4914,Special education teachers middle school,"Employ special educational strategies and techniques during instruction to improve the development o — Employ special educational strategies and techniques during instruction to improve the development of sensory- and perceptual-motor skills, language, cognition, and memory."
micro,2184,Atmospheric earth marine and space sciences teachers postsecondary,Analyze student performance data — Use analytics tools to interpret assessment results and identify learning gaps.
micro,2455,Philosophy and religion teachers postsecondary,Collaborate with colleagues — Coordinate with other teachers to enhance philosophy and religion programs.
onet,13300,Welding soldering and brazing machine setters operators and tenders,"Prepare metal surfaces or workpieces, using hand-operated equipment, such as grinders, cutters, or d — Prepare metal surfaces or workpieces, using hand-operated equipment, such as grinders, cutters, or drills."
onet,7738,Detectives and criminal investigators,"Secure deceased body and obtain evidence from it, preventing bystanders from tampering with it prior — Secure deceased body and obtain evidence from it, preventing bystanders from tampering with it prior to medical examiner's arrival."
micro,7035,First-line supervisors of mechanics installers and repairers,Coordinate with supervisors during site visits — Prepare and execute site visit checklists with supervisors.
onet,5263,Teaching assistants postsecondary,Demonstrate use of laboratory equipment and enforce laboratory rules.
onet,9406,Real estate sales agents,"Answer clients' questions regarding construction work, financing, maintenance, repairs, and appraisa — Answer clients' questions regarding construction work, financing, maintenance, repairs, and appraisals."
onet,8747,Crematory operators,Document divided remains to ensure parts are not misplaced.
micro,4050,Health information technologists and medical registrars,"Prepare presentations for stakeholder meetings — Create clear, concise slides to communicate health IT updates to executives."
micro,8499,Separating filtering clarifying precipitating and still machine setters operators and tenders,Gather material requirements list — Compile a detailed list of materials needed for machine setup and adjustments.
onet,2112,Mechanical engineers,Design test control apparatus or equipment or develop procedures for testing products.
onet,10442,First-line supervisors of farming fishing and forestry workers,"Coordinate the selection and movement of logs from storage areas, according to transportation schedu — Coordinate the selection and movement of logs from storage areas, according to transportation schedules or production requirements."
onet,13444,Printing press operators,"Adjust digital files to alter print elements, such as fonts, graphics, or color separations.Related  — Adjust digital files to alter print elements, such as fonts, graphics, or color separations."
micro,4141,Psychiatric aides,Assess patient emotional state — Use observation and questioning to evaluate the patient's mood and needs.
micro,3015,Umpires referees and other sports officials,Collect officiating performance metrics — Gather data on referee decisions to identify trends.
onet,4931,Special education teachers middle school,Organize and label materials and display students' work.
micro,3284,Film and video editors,Subtitle synchronization — Ensure subtitles are properly synced with dialogue timing.
onet,4842,Special education teachers preschool,Develop or implement strategies to meet the needs of students with a variety of disabilities.
micro,2992,Athletes and sports competitors,Develop athlete social media strategy — Outline content calendar and engagement plans for athletes on social platforms.
onet,11937,Security and fire alarm systems installers,Keep informed of new products and developments.Related occupations — Keep informed of new products and developments.
