kind,id,occupation_title,task_text
micro,9439,Property real estate and community association managers,Assess tenant complaints — Collect and categorize tenant feedback to identify recurring issues.
micro,3874,Medical dosimetrists,Support interdisciplinary team meetings — Prepare agenda and materials for cross-disciplinary discussions.
onet,231,Computer and information systems managers,"Manage backup, security and user help systems."
onet,13400,Tool grinders filers and sharpeners,"File or finish surfaces of workpieces, using prescribed hand tools.Related occupations — File or finish surfaces of workpieces, using prescribed hand tools."
micro,5923,Meter readers utilities,Audit meter data integrity — Review historical meter data for consistency and compliance.
micro,6684,Helpers brickmasons blockmasons stonemasons and tile and marble setters,Setters on marble surface preparation — Provide guidance on sanding and polishing marble surfaces.
onet,6826,Radiologic technologists and technicians,"Review and evaluate developed x-rays, video tape, or computer-generated information to determine if  — Review and evaluate developed x-rays, video tape, or computer-generated information to determine if images are satisfactory for diagnostic purposes."
onet,6636,Pediatricians general,"Examine patients or order, perform, and interpret diagnostic tests to obtain information on medical  — Examine patients or order, perform, and interpret diagnostic tests to obtain information on medical condition and determine diagnosis."
onet,11096,Plumbers pipefitters and steamfitters,"Install green plumbing equipment, such as faucet flow restrictors, dual-flush or pressure-assisted f — Install green plumbing equipment, such as faucet flow restrictors, dual-flush or pressure-assisted flush toilets, or tankless hot water heaters."
onet,12672,Helpers installation maintenance and repair workers,"Install or replace machinery, equipment, and new or replacement parts and instruments, using hand or — Install or replace machinery, equipment, and new or replacement parts and instruments, using hand or power tools."
onet,10163,Shipping receiving and inventory clerks,Compare shipping routes or methods to determine which have the least environmental impact.
onet,573,Gambling managers,Direct the compilation of summary sheets that show wager amounts and payoffs for races or events.
onet,743,Funeral home managers,Negotiate contracts for prearranged funeral services.
onet,8208,Waiters and waitresses,Inform customers of daily specials.
onet,321,Compensation and benefits managers,"Fulfill all reporting requirements of all relevant government rules and regulations, including the E — Fulfill all reporting requirements of all relevant government rules and regulations, including the Employee Retirement Income Security Act (ERISA)."
onet,10584,Fallers,"Appraise trees for certain characteristics, such as twist, rot, and heavy limb growth, and gauge amo — Appraise trees for certain characteristics, such as twist, rot, and heavy limb growth, and gauge amount and direction of lean, to determine how to control the direction of a tree's fall with the least damage."
micro,7725,Butchers and meat cutters,Plan meat cuts for upcoming events — Assess demand and plan cut quantities for events
onet,2248,Mechanical drafters,"Supervise and train other drafters, technologists, and technicians."
micro,1648,Biological technicians,Collaboration with lab managers — Facilitate communication between technicians and lab supervisors.
onet,5706,Disc jockeys except radio,"Operate disc jockey controller and other equipment, such as microphones."
onet,6832,Radiologic technologists and technicians,Operate or oversee operation of radiologic or magnetic imaging equipment to produce images of the bo — Operate or oversee operation of radiologic or magnetic imaging equipment to produce images of the body for diagnostic purposes.
onet,9028,Recreation workers,Serve as liaison between park or recreation administrators and activity instructors.
micro,9061,Captains mates and pilots of water vessels,Monitor fuel efficiency metrics — Track and analyze fuel consumption data to optimize vessel performance.
onet,247,Financial managers,Review collection reports to determine the status of collections and the amounts of outstanding bala — Review collection reports to determine the status of collections and the amounts of outstanding balances.
onet,2195,Architectural and civil drafters,Locate and identify symbols on topographical surveys to denote geological and geophysical formations — Locate and identify symbols on topographical surveys to denote geological and geophysical formations or oil field installations.
onet,14606,Tire builders,Trim excess rubber and imperfections during retreading processes.Related occupations — Trim excess rubber and imperfections during retreading processes.
onet,12754,Electrical electronic and electromechanical assemblers except coil winders tapers and finishers,"Line slots with sheet insulation, and insert coils into slots.Related occupations — Line slots with sheet insulation, and insert coils into slots."
micro,4422,Fish and game wardens,Monitor patrol areas — Check patrol logs and update coverage maps.
micro,6547,Insulation workers floor ceiling and wall,Inspect for moisture damage — Look for signs of water damage in insulation to prevent mold growth.
micro,6175,Agricultural inspectors,Review inspection reports — Analyze recent inspection documents for compliance issues
onet,6210,Physical therapists,"Perform and document an initial exam, evaluating data to identify problems and determine a diagnosis — Perform and document an initial exam, evaluating data to identify problems and determine a diagnosis prior to intervention."
onet,10898,Operating engineers and other construction equipment operators,"Select and fasten bulldozer blades or other attachments to tractors, using hitches."
onet,14114,Crushing grinding and polishing machine setters operators and tenders,Turn valves to regulate the moisture contents of materials.Related occupations — Turn valves to regulate the moisture contents of materials.
onet,214,Facilities managers,Review and approve payroll for employees.
onet,10998,Glaziers,"Measure, cut, fit, and press anti-glare adhesive film to glass or spray glass with tinting solution  — Measure, cut, fit, and press anti-glare adhesive film to glass or spray glass with tinting solution to prevent light glare."
onet,13459,Print binding and finishing workers,Prepare finished books for shipping by wrapping or packing books and stacking boxes on pallets.Relat — Prepare finished books for shipping by wrapping or packing books and stacking boxes on pallets.
onet,12601,Commercial divers,"Inspect and test docks, ships, buoyage systems, plant intakes or outflows, or underwater pipelines,  — Inspect and test docks, ships, buoyage systems, plant intakes or outflows, or underwater pipelines, cables, or sewers, using closed circuit television, still photography, and testing equipment."
micro,3524,Therapists all other,Client scheduling — Manage and update client appointment calendars
