kind,id,occupation_title,task_text
onet,12779,Structural metal fabricators and fitters,"Align and fit parts according to specifications, using jacks, turnbuckles, wedges, drift pins, pry b — Align and fit parts according to specifications, using jacks, turnbuckles, wedges, drift pins, pry bars, and hammers."
onet,9552,Bill and account collectors,"Perform various administrative functions for assigned accounts, such as recording address changes an — Perform various administrative functions for assigned accounts, such as recording address changes and purging the records of deceased customers."
micro,1936,Community health workers,Develop health awareness campaigns — Create and implement campaigns to raise health awareness.
onet,14844,Heavy and tractor-trailer truck drivers,Read and interpret maps to determine vehicle routes.Related occupations — Read and interpret maps to determine vehicle routes.
micro,6730,Helpers pipelayers plumbers pipefitters and steamfitters,Review pipe fitting tolerances — Analyze tolerance requirements for pipe installations and verify against drawings.
onet,4808,Career/technical education teachers secondary school,"Establish clear objectives for all lessons, units, and projects, and communicate those objectives to — Establish clear objectives for all lessons, units, and projects, and communicate those objectives to students."
micro,3507,Exercise physiologists,Schedule follow-up appointments — Organize and remind clients of upcoming exercise sessions.
onet,4553,Recreation and fitness studies teachers postsecondary,"Maintain student attendance records, grades, and other required records."
onet,7131,Health information technologists and medical registrars,"Identify, compile, abstract, and code patient data, using standard classification systems."
onet,2967,Urban and regional planners,Investigate property availability for purposes of development.
onet,2015,Industrial engineers,"Estimate production costs, cost saving methods, and the effects of product design changes on expendi — Estimate production costs, cost saving methods, and the effects of product design changes on expenditures for management review, action, and control."
micro,8767,Tire builders,Record production metrics — Log tire production data for quality tracking
onet,10729,Carpet installers,"Cut carpet padding to size and install padding, following prescribed method."
onet,12417,Refractory materials repairers except brickmasons,Reline furnaces using ramming material.Related occupations — Reline furnaces using ramming material.
onet,3564,Clergy,Prepare people for participation in religious ceremonies.
micro,7970,Multiple machine tool setters operators and tenders metal and plastic,Update operator training materials — Edit and distribute updated training content for machine tool setters.
onet,13298,Welding soldering and brazing machine setters operators and tenders,"Select torch tips, alloys, flux, coil, tubing, or wire, according to metal types or thicknesses, dat — Select torch tips, alloys, flux, coil, tubing, or wire, according to metal types or thicknesses, data charts, or records."
onet,10094,Postal service clerks,Provide assistance to the public in complying with federal regulations of Postal Service and other f — Provide assistance to the public in complying with federal regulations of Postal Service and other federal agencies.
onet,5773,Public relations specialists,"Arrange public appearances, lectures, contests, or exhibits for clients to increase product or servi — Arrange public appearances, lectures, contests, or exhibits for clients to increase product or service awareness or to promote goodwill."
onet,14589,Molders shapers and casters except metal and plastic,"Construct or form molds for use in casting clay or plaster objects, using plaster, fiberglass, rubbe — Construct or form molds for use in casting clay or plaster objects, using plaster, fiberglass, rubber, casting machines, patterns, or flasks."
onet,3200,Nuclear technicians,Conduct surveillance testing to determine safety of nuclear equipment.
micro,2717,Curators,Gather user feedback — Collect feedback from educators on collection needs.
onet,10662,Brickmasons and blockmasons,Interpret blueprints and drawings to determine specifications and to calculate the materials require — Interpret blueprints and drawings to determine specifications and to calculate the materials required.
onet,15169,Automotive and watercraft service attendants,"Order stock, and price and shelve incoming goods.Related occupations — Order stock, and price and shelve incoming goods."
onet,3747,Computer science teachers postsecondary,"Compile, administer, and grade examinations or assign this work to others."
micro,3931,Psychiatric technicians,Monitoring patient progress — Track changes in patient mental health status over time.
micro,5788,Loan interviewers and clerks,Maintain client records — Update and organize client information for loan clerks.
onet,5672,Musicians and singers,Practice singing exercises and study with vocal coaches to develop voice and skills and to rehearse  — Practice singing exercises and study with vocal coaches to develop voice and skills and to rehearse for upcoming roles.
