kind,id,occupation_title,task_text
micro,8195,Textile bleaching and dyeing machine operators and tenders,Assist in vendor selection — Evaluate and compare vendor proposals for bleaching and dyeing equipment based on technical and cost criteria.
onet,3205,Nuclear technicians,"Modify, devise, or maintain nuclear equipment used in operations."
onet,1876,Chemical engineers,Design measurement and control systems for chemical plants based on data collected in laboratory exp — Design measurement and control systems for chemical plants based on data collected in laboratory experiments and in pilot plant operations.
micro,1409,Materials scientists,Data analysis — Analyze the collected data to identify trends in material performance.
onet,9038,Residential advisors,Make regular rounds to ensure that residents and areas are safe and secure.
onet,7449,Medical transcriptionists,"Perform a variety of clerical and office tasks, such as handling incoming and outgoing mail, complet — Perform a variety of clerical and office tasks, such as handling incoming and outgoing mail, completing and submitting insurance claims, typing, filing, or operating office machines."
onet,3652,Arbitrators mediators and conciliators,Conduct hearings to obtain information or evidence relative to disposition of claims.
micro,6259,Forest and conservation workers,Policy drafting — Draft conservation policies based on collected data and stakeholder input
onet,6892,Medical dosimetrists,"Measure the amount of radioactivity in patients or equipment, using radiation monitoring devices."
micro,3278,Film and video editors,Color grading selection — Choose appropriate color grading presets to match the film's mood.
micro,1120,Electrical and electronic engineering technologists and technicians,Review industry standards updates — Stay informed about new electrical engineering standards and guidelines.
micro,8472,Plant and system operators all other,Conduct safety inspection — Perform a visual and procedural safety check of the facility.
micro,8549,Cutting and slicing machine setters operators and tenders,Verify material consistency — Inspect material feed consistency to ensure uniform cutting results.
micro,6406,Floor sanders and finishers,Update sander maintenance schedule — Adjust maintenance schedule based on usage data.
onet,7277,Orderlies,Serve or collect food trays.
micro,620,Computer network architects,Document network performance metrics — Collect and log performance data for network monitoring.
onet,13216,Molding coremaking and casting machine setters operators and tenders metal and plastic,Maintain inventories of materials.Related occupations — Maintain inventories of materials.
micro,9217,Dredge operators,Record site conditions — Document environmental and structural conditions before dredging operations.
micro,9028,Subway and streetcar operators,Update subway operator schedules — Adjust daily and shift schedules based on real-time demand and disruptions.
onet,12317,Heating air conditioning and refrigeration mechanics and installers,"Repair or service heating, ventilating, and air conditioning (HVAC) systems to improve efficiency, s — Repair or service heating, ventilating, and air conditioning (HVAC) systems to improve efficiency, such as by changing filters, cleaning ducts, and refilling non-toxic refrigerants."
onet,12288,Mechanical door repairers,"Clean door closer parts, using caustic soda, rotary brushes, or grinding wheels.Related occupations — Clean door closer parts, using caustic soda, rotary brushes, or grinding wheels."
micro,5672,Brokerage clerks,Maintain office supplies inventory — Track and reorder office supplies based on usage data.
onet,1699,Data scientists,"Analyze, manipulate, or process large sets of data using statistical software."
onet,15058,Sailors and marine oilers,"Stand by wheels when ships are on automatic pilot, and verify accuracy of courses, using magnetic co — Stand by wheels when ships are on automatic pilot, and verify accuracy of courses, using magnetic compasses."
onet,10097,Postal service clerks,Feed mail into postage canceling devices or hand stamp mail to cancel postage.
onet,270,Purchasing managers,"Develop and implement purchasing and contract management instructions, policies, and procedures."
onet,10644,Boilermakers,"Bell, bead with power hammers, or weld pressure vessel tube ends to ensure leakproof joints."
micro,6045,Secretaries and administrative assistants except legal medical and executive,Review vendor contracts — Check current vendor agreements for compliance and renewal.
onet,1701,Data scientists,Apply sampling techniques to determine groups to be surveyed or use complete enumeration methods.
micro,7513,Wind turbine service technicians,Update service manuals — Revise documentation to reflect new maintenance procedures.
onet,1626,Web and digital interface designers,Perform or direct Web site updates.
onet,10165,Weighers measurers checkers and samplers recordkeeping,"Weigh or measure materials, equipment, or products to maintain relevant records, using volume meters — Weigh or measure materials, equipment, or products to maintain relevant records, using volume meters, scales, rules, or calipers."
onet,11504,Service unit operators oil and gas,Maintain and perform safety inspections on equipment and tools.
onet,14679,Aircraft cargo handling supervisors,Train new employees in areas such as safety procedures or equipment operation.Related occupations — Train new employees in areas such as safety procedures or equipment operation.
onet,10390,Office machine operators except computer,Load machines with materials such as blank paper or film.
micro,6697,Helpers carpenters,Track energy usage — Record and analyze energy consumption for sustainability reporting.
onet,11146,Roofers,"Install attic ventilation systems, such as turbine vents, gable or ridge vents, or conventional or s — Install attic ventilation systems, such as turbine vents, gable or ridge vents, or conventional or solar-powered exhaust fans."
onet,11282,Helpers painters paperhangers plasterers and stucco masons,Supply or hold tools and materials.
onet,15180,Aircraft service attendants,"Change aircraft oil, coolant, or other fluids.Related occupations — Change aircraft oil, coolant, or other fluids."
onet,4670,Elementary school teachers except special education,"Plan and conduct activities for a balanced program of instruction, demonstration, and work time that — Plan and conduct activities for a balanced program of instruction, demonstration, and work time that provides students with opportunities to observe, question, and investigate."
micro,7101,Electrical and electronics installers and repairers transportation equipment,Document equipment history — Record maintenance logs for each piece of transport equipment.
onet,7142,Athletic trainers,Assess and report the progress of recovering athletes to coaches or physicians.
onet,8893,Skincare specialists,Sterilize equipment and clean work areas.
onet,2665,Astronomers,Mentor graduate students and junior colleagues.
micro,6205,Graders and sorters agricultural products,Standardize labeling — Create consistent labeling systems for harvested agricultural products.
micro,2544,Middle school teachers except special and career/technical education,Plan weekly activities — Design engaging projects for students
micro,1998,Lawyers,Update legal briefing materials — Revise and update legal briefs with new case law and statutes.
onet,14654,Helpers production workers,Cut or break flashing from materials or products.Related occupations — Cut or break flashing from materials or products.
micro,8796,First-line supervisors of transportation and material moving workers,Review daily shift reports — Compile and analyze transportation and material moving logs for the day.
onet,7518,Phlebotomists,Serve refreshments to donors to ensure absorption of sugar into their systems.
onet,2881,Industrial-organizational psychologists,Develop and administer surveys to employees of organizations.
onet,1858,Bioengineers and biomedical engineers,"Advise hospital administrators on the planning, acquisition, and use of medical equipment."
onet,5503,Actors,"Perform humorous and serious interpretations of emotions, actions, and situations, using body moveme — Perform humorous and serious interpretations of emotions, actions, and situations, using body movements, facial expressions, and gestures."
micro,8341,Sawing machine setters operators and tenders wood,Optimize feed rates — Analyze feed rate settings based on material thickness and machine type.
onet,8572,Animal caretakers,Train volunteers and facility staff.
onet,6978,Surgical technologists,"Operate, assemble, adjust, or monitor sterilizers, lights, suction machines, or diagnostic equipment — Operate, assemble, adjust, or monitor sterilizers, lights, suction machines, or diagnostic equipment to ensure proper operation."
onet,8888,Shampooers,"Assist hair stylists with chemical services, such as neutralizing perms and applying hair color."
micro,5554,Communications equipment operators all other,Train new operators — Conduct onboarding sessions for new communications equipment operators.
onet,5763,News analysts reporters and journalists,"Write columns, editorials, commentaries, or reviews that interpret events or offer opinions."
micro,8024,Heat treating equipment setters operators and tenders metal and plastic,Inspect safety protocols — Review and verify safety procedures for operating heat treating equipment.
onet,6784,Diagnostic medical sonographers,Observe and care for patients throughout examinations to ensure their safety and comfort.
onet,7472,Veterinary assistants and laboratory animal caretakers,Examine animals to detect behavioral changes or clinical symptoms that could indicate illness or inj — Examine animals to detect behavioral changes or clinical symptoms that could indicate illness or injury.
onet,10632,First-line supervisors of construction trades and extraction workers,"Train workers in construction methods, operation of equipment, safety procedures, or company policie — Train workers in construction methods, operation of equipment, safety procedures, or company policies."
onet,8178,Fast food and counter workers,"Wrap menu items such as sandwiches, hot entrees, and desserts for serving or for takeout."
micro,3024,Umpires referees and other sports officials,Coordinate with media for officiating coverage — Work with media to ensure accurate representation of officiating decisions.
onet,14274,Jewelers and precious stone and metal workers,"Examine assembled or finished products to ensure conformance to specifications, using magnifying gla — Examine assembled or finished products to ensure conformance to specifications, using magnifying glasses or precision measuring instruments."
onet,8227,Food servers nonrestaurant,Monitor food preparation or serving techniques to ensure that proper procedures are followed.
micro,9118,Parking attendants,Maintain equipment inventory — Check and restock tools and supplies for parking operations.
onet,4948,Special education teachers secondary school,"Teach socially acceptable behavior, employing techniques such as behavior modification and positive  — Teach socially acceptable behavior, employing techniques such as behavior modification and positive reinforcement."
micro,8294,Cabinetmakers and bench carpenters,Workshop safety inspection — Inspect safety equipment and compliance in workshops.
micro,1437,Hydrologists,Conduct stakeholder interviews — Gather community feedback on water management practices.
micro,1829,Substance abuse behavioral disorder and mental health counselors,Update client intake forms — Ensure intake forms reflect the latest client information and needs.
micro,4192,Physical therapist aides,Communicate with insurance providers — Submit claims and documentation for patient benefits
onet,9451,Sales engineers,Write technical documentation for products.
micro,7978,Tool and die makers,Maintain and calibrate CNC machines — Perform routine checks and calibrations to ensure precision.
micro,3855,Magnetic resonance imaging technologists,Data entry verification — Check MRI scan data for completeness and accuracy.
onet,14135,Mixing and blending machine setters operators and tenders,Observe production or monitor equipment to ensure safe and efficient operation.Related occupations — Observe production or monitor equipment to ensure safe and efficient operation.
onet,5704,Disc jockeys except radio,Maintain up-to-date knowledge of music releases and trends.
onet,15221,Transportation inspectors,Inspect shipments to ensure that freight is securely braced and blocked.Related occupations — Inspect shipments to ensure that freight is securely braced and blocked.
micro,1780,Occupational health and safety technicians,Assist in safety equipment procurement — Research and recommend safety equipment based on workplace needs.
onet,9846,Interviewers except eligibility and loan,Identify and resolve inconsistencies in interviewees' responses by means of appropriate questioning  — Identify and resolve inconsistencies in interviewees' responses by means of appropriate questioning or explanation.
micro,7037,First-line supervisors of mechanics installers and repairers,Review and adjust installation timelines — Analyze project timelines and adjust schedules based on team capacity.
onet,8948,Tour and travel guides,Monitor visitors' activities to ensure compliance with establishment or tour regulations and safety  — Monitor visitors' activities to ensure compliance with establishment or tour regulations and safety practices.
micro,1801,Marriage and family therapists,Therapist training updates — Compile and review recent training materials for therapists.
onet,6885,Medical dosimetrists,"Fabricate beam modifying devices, such as compensators, shields, and wedge filters."
onet,3075,Agricultural technicians,"Transplant trees, vegetables, or horticultural plants."
micro,7761,Food and tobacco roasting baking and drying machine operators and tenders,Inspect batch production records for consistency — Verify that all production batches meet quality standards.
micro,8538,Cutters and trimmers hand,Coordinate tool replacement schedules — Plan and execute tool replacement based on usage data.
micro,7709,Miscellaneous assemblers and fabricators,Monitor energy consumption metrics — Collect and analyze energy usage data from production equipment
micro,1939,Community health workers,Coordinate with local clinics — Facilitate communication between community workers and local health facilities.
