kind,id,occupation_title,task_text
onet,1411,Computer user support specialists,"Develop training materials and procedures, or train users in the proper use of hardware or software."
onet,9309,Sales representatives wholesale and manufacturing technical and scientific products,"Identify prospective customers, using business directories, leads from existing clients, participati — Identify prospective customers, using business directories, leads from existing clients, participation in organizations, or trade show or conference attendance."
onet,7640,Firefighters,"Inspect buildings for fire hazards and compliance with fire prevention ordinances, testing and check — Inspect buildings for fire hazards and compliance with fire prevention ordinances, testing and checking smoke alarms and fire suppression equipment as necessary."
onet,5595,Umpires referees and other sports officials,Compile scores and other athletic records.
onet,1929,Electrical engineers,"Estimate labor, material, or construction costs for budget preparation purposes."
micro,5491,Telemarketers,Evaluate call duration trends — Analyze average call length and identify best practices.
micro,6367,Carpenters,Prepare site access permits — Gather and submit necessary documentation for construction permits.
micro,6529,Glaziers,Perform quality control checks — Inspect finished construction components for defects.
micro,172,Human resources managers,Analyze team collaboration tools — Evaluate current tools to improve communication and workflow efficiency.
onet,10771,Tile and stone setters,Remove and replace cracked or damaged tile.
micro,4983,Gambling service workers all other,Process customer complaints — Address and resolve customer issues promptly to maintain satisfaction.
onet,6706,Radiologists,Formulate plans and procedures for nuclear medicine departments.
micro,4464,Transit and railroad police,Coordinate with transit authority for safety audits — Schedule and manage safety audits with transit authorities.
micro,8168,Sewers hand,Assist with sewer cleaning scheduling — Coordinate cleaning schedules with relevant teams.
onet,14841,Heavy and tractor-trailer truck drivers,"Maneuver trucks into loading or unloading positions, following signals from loading crew and checkin — Maneuver trucks into loading or unloading positions, following signals from loading crew and checking that vehicle and loading equipment are properly positioned."
micro,1017,Petroleum engineers,Analyze equipment specifications — Check engineering requirements for drilling equipment.
onet,13169,Patternmakers metal and plastic,Repair and rework templates and patterns.Related occupations — Repair and rework templates and patterns.
micro,5093,Morticians undertakers and funeral arrangers,Client communication updates — Provide clients with regular updates on the progress of their arrangements.
onet,2828,Economists,Review documents written by others.
micro,1031,Engineers all other,Prepare presentations — Create visual summaries of engineering projects
onet,4369,Social work teachers postsecondary,Write grant proposals to procure external research funding.
micro,1502,Clinical and counseling psychologists,Track client therapy goals — Document and review progress toward individual therapy goals.
onet,10645,Boilermakers,"Locate and mark reference points for columns or plates on boiler foundations, following blueprints a — Locate and mark reference points for columns or plates on boiler foundations, following blueprints and using straightedges, squares, transits, or measuring instruments."
micro,450,Personal financial advisors,Schedule client financial reviews — Organize meetings to discuss financial performance and next steps.
onet,1065,Market research analysts and marketing specialists,Monitor industry statistics and follow trends in trade literature.
onet,1008,Fundraisers,"Direct or coordinate Web-based fundraising activities, such as online auctions or donation Web sites — Direct or coordinate Web-based fundraising activities, such as online auctions or donation Web sites."
onet,6822,Radiologic technologists and technicians,Position patient on examining table and set up and adjust equipment to obtain optimum view of specif — Position patient on examining table and set up and adjust equipment to obtain optimum view of specific body area as requested by physician.
micro,3598,Audiologists,Appointment preparation — Prepare materials and equipment for audiologist appointments.
micro,1803,Marriage and family therapists,Community resource mapping — Identify and map available community resources for clients.
onet,10773,Tile and stone setters,"Remove any old tile, grout and adhesive using chisels and scrapers and clean the surface carefully."
onet,6001,Camera operators television video and film,"Instruct camera operators regarding camera setups, angles, distances, movement, and variables and cu — Instruct camera operators regarding camera setups, angles, distances, movement, and variables and cues for starting and stopping filming."
micro,4218,Dental assistants,Patient feedback collection — Gather and analyze patient satisfaction feedback.
micro,667,Computer programmers,Prepare project status reports — Compile weekly progress updates for stakeholders.
micro,4183,Physical therapist assistants,Update equipment maintenance logs — Record and review equipment maintenance to ensure safety and compliance.
micro,7741,Slaughterers and meat packers,Prepare meat for slaughtering — Inspect and select animals for slaughter based on quality standards.
micro,3339,Orthodontists,Patient education materials — Develop clear and patient-friendly educational content.
onet,13328,Heat treating equipment setters operators and tenders metal and plastic,Move controls to light gas burners and to adjust gas and water flow and flame temperature.Related oc — Move controls to light gas burners and to adjust gas and water flow and flame temperature.
onet,3182,Geological technicians except hydrologic technicians,Evaluate and interpret seismic data with the aid of computers.
onet,4547,Family and consumer sciences teachers postsecondary,"Conduct research in a particular field of knowledge and publish findings in professional journals, b — Conduct research in a particular field of knowledge and publish findings in professional journals, books, or electronic media."
onet,8915,Baggage porters and bellhops,"Transfer luggage, trunks, and packages to and from rooms, loading areas, vehicles, or transportation — Transfer luggage, trunks, and packages to and from rooms, loading areas, vehicles, or transportation terminals, by hand or using baggage carts."
onet,1598,Web developers,"Provide clear, detailed descriptions of Web site specifications, such as product features, activitie — Provide clear, detailed descriptions of Web site specifications, such as product features, activities, software, communication protocols, programming languages, and operating systems software and hardware."
onet,5149,Librarians and media collections specialists,"Confer with colleagues, faculty, and community members and organizations to conduct informational pr — Confer with colleagues, faculty, and community members and organizations to conduct informational programs, make collection decisions, and determine library services to offer."
micro,4160,Occupational therapy assistants,Prepare patient handouts — Create and distribute educational materials for patients.
onet,7265,Orderlies,"Collect and transport infectious or hazardous waste in closed containers for sterilization or dispos — Collect and transport infectious or hazardous waste in closed containers for sterilization or disposal, in accordance with applicable law, standards, or policies."
onet,919,Logisticians,"Explain proposed solutions to customers, management, or other interested parties through written pro — Explain proposed solutions to customers, management, or other interested parties through written proposals and oral presentations."
onet,1957,Electronics engineers except computer,"Represent employer at conferences, meetings, boards, panels, committees, or working groups to presen — Represent employer at conferences, meetings, boards, panels, committees, or working groups to present, explain, or defend findings or recommendations, negotiate compromises or agreements, or exchange information."
onet,10734,Carpet installers,Cut and install vinyl composition tile or vinyl base.
onet,12077,Bus and truck mechanics and diesel engine specialists,Operate valve-grinding machines to grind and reset valves.Related occupations — Operate valve-grinding machines to grind and reset valves.
onet,2157,Petroleum engineers,Analyze data to recommend placement of wells and supplementary processes to enhance production.
onet,12547,Maintenance and repair workers general,Record type and cost of maintenance or repair work.Related occupations — Record type and cost of maintenance or repair work.
onet,2510,Soil and plant scientists,Perform chemical analyses of the microorganism content of soils to determine microbial reactions or  — Perform chemical analyses of the microorganism content of soils to determine microbial reactions or chemical mineralogical relationships to plant growth.
onet,10043,Dispatchers except police fire and ambulance,Arrange for necessary repairs to restore service and schedules.
onet,473,Education administrators kindergarten through secondary,"Write articles, manuals, and other publications, and assist in the distribution of promotional liter — Write articles, manuals, and other publications, and assist in the distribution of promotional literature about facilities and programs."
micro,6960,Loading and moving machine operators underground mining,Inspect equipment before underground deployment — Run AI-powered inspections to verify machine readiness for underground work.
micro,5628,Procurement clerks,Update vendor contact list — Compile and verify current vendor information in the procurement database.
onet,13114,Machinists,"Test experimental models under simulated operating conditions, for purposes such as development, sta — Test experimental models under simulated operating conditions, for purposes such as development, standardization, or feasibility of design."
onet,10530,Farmworkers and laborers crop nursery and greenhouse,"Clean work areas, and maintain grounds and landscaping."
onet,10405,Proofreaders and copy markers,Consult reference books or secure aid of readers to check references with rules of grammar and compo — Consult reference books or secure aid of readers to check references with rules of grammar and composition.
