kind,id,occupation_title,task_text
micro,5087,Funeral attendants,Support with meal service — Help serve light refreshments during the ceremony.
onet,609,Lodging managers,"Purchase supplies, and arrange for outside services, such as deliveries, laundry, maintenance and re — Purchase supplies, and arrange for outside services, such as deliveries, laundry, maintenance and repair, and trash collection."
onet,7604,First-line supervisors of security workers,"Call police or fire departments in cases of emergency, such as fire, bomb threats, and presence of u — Call police or fire departments in cases of emergency, such as fire, bomb threats, and presence of unauthorized persons."
onet,13375,Plating machine setters operators and tenders metal and plastic,"Suspend objects, such as parts or molds from cathode rods, or negative terminals, and immerse object — Suspend objects, such as parts or molds from cathode rods, or negative terminals, and immerse objects in plating solutions."
onet,10226,Medical secretaries and administrative assistants,"Interview patients to complete documents, case histories, or forms, such as intake or insurance form — Interview patients to complete documents, case histories, or forms, such as intake or insurance forms."
micro,629,Database administrators,Audit database access logs — Review recent access logs for unauthorized activities.
micro,1539,Sociologists,Research article citation extraction — Extract relevant citations from sociological journals
micro,8057,Metal workers and plastic workers all other,Assess material stock levels — Check inventory for raw materials used in metal and plastic production.
onet,8881,Manicurists and pedicurists,Whiten underside of nails with white paste or pencils.
onet,4062,Area ethnic and cultural studies teachers postsecondary,"Select and obtain materials and supplies, such as textbooks."
micro,6601,Plumbers pipefitters and steamfitters,Update pipefitting standards — Document changes in industry standards and update manuals.
micro,2634,Special education teachers secondary school,Implement assistive technologies — Research and integrate tools to support learners.
micro,7202,Automotive service technicians and mechanics,Replace air filters — Install and test new air filters in vehicles.
onet,10061,Public safety telecommunicators,Learn material and pass required tests for certification.
onet,1950,Electronics engineers except computer,"Inspect electronic equipment, instruments, products, or systems to ensure conformance to specificati — Inspect electronic equipment, instruments, products, or systems to ensure conformance to specifications, safety standards, or applicable codes or regulations."
micro,6294,Log graders and scalers,Task prioritization — Prioritize field tasks based on urgency and resource availability.
micro,9274,Machine feeders and offbearers,Update maintenance schedules based on usage — Adjust maintenance intervals using machine usage data.
micro,8652,Semiconductor processing technicians,Calibrate processing equipment — Adjust machinery settings to maintain optimal performance.
micro,7998,Welders cutters solderers and brazers,Record brazing temperature logs — Log temperature readings during brazing sessions for quality control.
micro,3800,Clinical laboratory technologists and technicians,Compile performance reports for supervisors — Gather and summarize key metrics from daily lab operations for management review.
onet,8389,Pest control workers,Record work activities performed.
micro,1127,Electro-mechanical and mechatronics technologists and technicians,Conduct equipment calibration checks — Perform routine calibration tests on precision instruments.
onet,833,Compliance officers,"Keep informed regarding pending industry changes, trends, or best practices."
onet,4619,Preschool teachers except special education,Prepare reports on students and activities as required by administration.
