kind,id,occupation_title,task_text
micro,5560,Communications equipment operators all other,Coordinate with vendors — Communicate with suppliers and service providers for equipment support.
onet,4813,Career/technical education teachers secondary school,"Prepare, administer, and grade tests and assignments to evaluate students' progress."
micro,7363,Home appliance repairers,Clean and lubricate moving parts — Remove dust and apply lubricant to ensure smooth operation.
onet,1285,Loan officers,Contact borrowers with delinquent accounts to obtain payment in full or to negotiate repayment plans — Contact borrowers with delinquent accounts to obtain payment in full or to negotiate repayment plans.
micro,1326,Epidemiologists,Prepare presentations for epidemiological conferences — Create slides summarizing key findings.
onet,4415,Communications teachers postsecondary,Participate in campus and community events.
onet,5280,Teaching assistants except postsecondary,"Conduct on-the-job training classes or training sessions to teach and demonstrate principles, techni — Conduct on-the-job training classes or training sessions to teach and demonstrate principles, techniques, procedures, or methods of designated subjects."
micro,3938,Psychiatric technicians,Analyzing treatment outcomes — Review and evaluate effectiveness of various therapeutic approaches.
micro,3320,Dentists general,Update dental policy manuals — Ensure all manuals reflect the latest regulations and procedures.
onet,4191,Sociology teachers postsecondary,"Participate in student recruitment, registration, and placement activities."
onet,1414,Computer user support specialists,"Conduct office automation feasibility studies, including workflow analysis, space design, or cost co — Conduct office automation feasibility studies, including workflow analysis, space design, or cost comparison analysis."
onet,7985,Chefs and head cooks,Monitor sanitation practices to ensure that employees follow standards and regulations.
onet,736,Funeral home managers,Offer counsel and comfort to families and friends of the deceased.
micro,5276,First-line supervisors of retail sales workers,Organize sales team meetings — Schedule and prepare for weekly team huddles.
onet,5284,Teaching assistants except postsecondary,"Participate in conferences, seminars, and training sessions to keep abreast of developments in the f — Participate in conferences, seminars, and training sessions to keep abreast of developments in the field, and integrate relevant information into training programs."
micro,3887,Emergency medical technicians,Assist with patient transport — Support coordination between transport teams and receiving facilities.
onet,6905,Emergency medical technicians,"Perform emergency diagnostic and treatment procedures, such as stomach suction, airway management, o — Perform emergency diagnostic and treatment procedures, such as stomach suction, airway management, or heart monitoring, during ambulance ride."
micro,5604,Gambling cage workers,Inventory reconciliation — Compare physical stock with system records to identify discrepancies.
micro,217,Education and childcare administrators preschool and daycare,Update facility safety protocols — Review and implement any necessary safety changes in the preschool or daycare.
micro,306,Management analysts,Review hiring requirements — Assess current staffing needs and recommend recruitment strategies
onet,3714,Title examiners abstractors and searchers,Enter into record-keeping systems appropriate data needed to create new title records or to update e — Enter into record-keeping systems appropriate data needed to create new title records or to update existing ones.
onet,10821,Terrazzo workers and finishers,"Chip, scrape, or grind high spots, ridges, or rough projections to finish concrete, using pneumatic  — Chip, scrape, or grind high spots, ridges, or rough projections to finish concrete, using pneumatic chisel, hand chisel, or other hand tools."
onet,13587,Shoe machine operators and tenders,"Cut excess thread or material from shoe parts, using scissors or knives.Related occupations — Cut excess thread or material from shoe parts, using scissors or knives."
onet,7548,First-line supervisors of police and detectives,"Maintain logs, prepare reports, and direct the preparation, handling, and maintenance of departmenta — Maintain logs, prepare reports, and direct the preparation, handling, and maintenance of departmental records."
onet,3878,Biological science teachers postsecondary,"Conduct research in a particular field of knowledge and publish findings in professional journals, b — Conduct research in a particular field of knowledge and publish findings in professional journals, books, or electronic media."
micro,4255,Pharmacy aides,Patient intake documentation — Log patient information into electronic health records.
onet,11870,Electrical and electronics repairers commercial and industrial equipment,Operate equipment to demonstrate proper use or to analyze malfunctions.Related occupations — Operate equipment to demonstrate proper use or to analyze malfunctions.
onet,5157,Librarians and media collections specialists,Evaluate materials to determine outdated or unused items to be discarded.
onet,6125,Dietitians and nutritionists,"Monitor food service operations to ensure conformance to nutritional, safety, sanitation and quality — Monitor food service operations to ensure conformance to nutritional, safety, sanitation and quality standards."
onet,4924,Special education teachers middle school,"Use computers, audio-visual aids, and other equipment and materials to supplement presentations."
onet,6931,Dietetic technicians,"Deliver speeches on diet, nutrition, or health to promote healthy eating habits and illness preventi — Deliver speeches on diet, nutrition, or health to promote healthy eating habits and illness prevention and treatment."
onet,9202,Retail salespersons,Rent merchandise to customers.
micro,1388,Atmospheric and space scientists,Create visual summaries — Design charts or graphs to illustrate atmospheric trends.
onet,2527,Biochemists and biophysicists,"Design or perform experiments with equipment, such as lasers, accelerators, or mass spectrometers."
onet,7537,First-line supervisors of correctional officers,Review offender information to identify issues that require special attention.
onet,5427,Graphic designers,Prepare notes and instructions for workers who assemble and prepare final layouts for printing.
onet,14415,Semiconductor processing technicians,Load semiconductor material into furnace.Related occupations — Load semiconductor material into furnace.
onet,4554,Recreation and fitness studies teachers postsecondary,"Evaluate and grade students' class work, assignments, and papers."
micro,972,Materials engineers,Evaluate material suppliers — Assess supplier reliability and pricing
micro,6589,Pipelayers,Train new pipers on pipe handling — Provide short training sessions on proper pipe handling techniques.
micro,325,Meeting convention and event planners,Review meeting objectives with stakeholders — Discuss and align on the goals for the next business meeting.
micro,481,Financial examiners,Analyze past performance — Review previous exam results to identify strengths and weaknesses.
onet,11307,Helpers roofers,Maintain tools and equipment.
