kind,id,occupation_title,task_text
onet,14607,Tire builders,"Fill cuts and holes in tires, using hot rubber.Related occupations — Fill cuts and holes in tires, using hot rubber."
onet,7810,Parking enforcement workers,Collect coins deposited in meters.
micro,3678,Obstetricians and gynecologists,Document research findings — Compile and organize research articles for a departmental report.
onet,13678,Textile knitting and weaving machine setters operators and tenders,Stop machines when specified amounts of product have been produced.Related occupations — Stop machines when specified amounts of product have been produced.
onet,13402,Tool grinders filers and sharpeners,"Remove finished workpieces from machines and place them in boxes or on racks, setting aside pieces t — Remove finished workpieces from machines and place them in boxes or on racks, setting aside pieces that are defective."
onet,363,Human resources managers,"Develop or administer special projects in areas such as pay equity, savings bond programs, day care, — Develop or administer special projects in areas such as pay equity, savings bond programs, day care, and employee awards."
micro,5270,First-line supervisors of retail sales workers,Collect customer feedback — Gather and analyze customer comments to improve service.
onet,14307,Dental laboratory technicians,"Prepare metal surfaces for bonding with porcelain to create artificial teeth, using small hand tools — Prepare metal surfaces for bonding with porcelain to create artificial teeth, using small hand tools."
onet,10448,First-line supervisors of farming fishing and forestry workers,"Read inventory records, customer orders, or shipping schedules to determine required activities."
micro,4843,Pest control workers,Clean tools and equipment — Disinfect pest control tools to prevent cross-contamination.
onet,7175,Genetic counselors,"Read current literature, talk with colleagues, or participate in professional organizations or confe — Read current literature, talk with colleagues, or participate in professional organizations or conferences to keep abreast of developments in genetics."
onet,11329,Construction and building inspectors,Maintain daily logs and supplement inspection records with photographs.
onet,14328,Medical appliance technicians,"Test medical supportive devices for proper alignment, movement, or biomechanical stability, using me — Test medical supportive devices for proper alignment, movement, or biomechanical stability, using meters and alignment fixtures."
micro,5393,Sales representatives of services except advertising insurance financial services and travel,Monitor competitor activities — Track competitors' pricing and marketing strategies.
micro,9629,Geoscientists except hydrologists and geographers,Prepare presentation slides — Design and present findings to stakeholders.
onet,3670,Judges magistrate judges and magistrates,"Sentence defendants in criminal cases, on conviction by jury, according to applicable government sta — Sentence defendants in criminal cases, on conviction by jury, according to applicable government statutes."
micro,1764,Occupational health and safety specialists,Coordinate safety drills and simulations — Plan and execute safety drills to ensure preparedness.
onet,3733,Business teachers postsecondary,Develop and maintain course Web sites.
micro,117,Industrial production managers,Generate inventory reports — Compile and analyze inventory data to manage stock levels effectively.
onet,5137,Museum technicians and conservators,Plan and conduct research to develop and improve methods of restoring and preserving specimens.
micro,2614,Special education teachers middle school,Design inclusive classroom activities — Plan activities that support diverse learning needs in the classroom
onet,13279,Welders cutters solderers and brazers,"Chip or grind off excess weld, slag, or spatter, using hand scrapers or power chippers, portable gri — Chip or grind off excess weld, slag, or spatter, using hand scrapers or power chippers, portable grinders, or arc-cutting equipment."
onet,1584,Web developers,Perform or direct Web site updates.
onet,10681,Stonemasons,"Lay brick to build shells of chimneys and smokestacks or to line or reline industrial furnaces, kiln — Lay brick to build shells of chimneys and smokestacks or to line or reline industrial furnaces, kilns, boilers and similar installations."
onet,4046,Anthropology and archeology teachers postsecondary,"Perform administrative duties, such as serving as department head."
onet,5271,Teaching assistants except postsecondary,Supervise and monitor students' use of tools and equipment.
micro,7435,Telecommunications line installers and repairers,Log equipment maintenance — Record maintenance activities for tracking equipment lifespan.
onet,12990,Rolling machine setters operators and tenders metal and plastic,"Remove scratches and polish roll surfaces, using polishing stones and electric buffers.Related occup — Remove scratches and polish roll surfaces, using polishing stones and electric buffers."
onet,5851,Interpreters and translators,"Proofread, edit, and revise translated materials."
onet,12682,Helpers installation maintenance and repair workers,"Adjust, maintain, and repair tools, equipment, and machines, and assist more skilled workers with si — Adjust, maintain, and repair tools, equipment, and machines, and assist more skilled workers with similar tasks."
micro,2988,Producers and directors,Develop marketing strategy — Create a plan to promote upcoming projects.
micro,2100,Computer science teachers postsecondary,Review curriculum materials — Assess and update course content to align with current educational standards.
onet,6066,Dentists general,"Plan, organize, or maintain dental health programs."
micro,7598,Helpers installation maintenance and repair workers,Generate maintenance schedules — Create schedules for future installation maintenance.
micro,2861,Artists and related workers all other,Draft artist press release — Write a concise press release for an artist's exhibition or project.
